Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231)
3.76302095925542e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289666213707416,0.20128657916596937,0.16769875600027911,2.4700817277043624e-35,5.732092224742243e-26,2.2853042285780354e-13,6.031689663153187e-29,2.1077332358561482e-20,2.826610120487598e-20,5.637731444706268e-10,1.6628768975718349e-44,5.633419330721776e-10,4.5616817086580275e-29,3.6105017400201355e-27,2.051639875486755e-31,8.299184964813064e-42,4.440922702136105e-21,9.048430404282387e-23,7.393303999462836e-17,5.878486839337436e-09,4.356927553421097e-37,1.3638583308617246e-24,2.4492829133514145e-09,3.2884913115516402e-09,9.780479066996731e-11,5.662057074073043e-09,6.3656416424300535e-12,4.3726822803190947e-13,2.223488914975048e-18,3.4036151659366705e-17,3.732246370283099e-24,1.8147407997552933e-28,1.0179925758283264e-27,1.8543868008667609e-28
4.203528303670464e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.412896660085337,0.20128657813819634,0.16769875580780016,5.572632078205991e-35,9.680257913291938e-26,3.1637856072846063e-13,1.039934765019044e-28,2.92960249128986e-20,4.3597958466476275e-20,6.298266365427175e-10,3.22375700853146e-44,6.292892818874984e-10,7.086634732603592e-29,6.1267068644709064e-27,3.5372309551759906e-31,1.8735284346181728e-41,6.649917048120979e-21,1.5502839227613683e-22,9.223856075558653e-17,6.58354660006919e-09,9.829451787251273e-37,2.4761381815580538e-24,2.7344494399744862e-09,3.6734491631788364e-09,1.2094829289982134e-10,6.312850820739808e-09,8.779901004499425e-12,6.3871365881647e-13,3.4326171494969145e-18,4.715360004768508e-17,5.653632279169645e-24,3.342905588618429e-28,2.087776871767365e-27,4.14931330511641e-28
4.6440356480855076e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289665802989206,0.2012865771104234,0.16769875561532122,1.1617543243693275e-34,1.5636274014064846e-25,4.2373719189652303e-13,1.697636936760761e-28,3.939268270875249e-20,6.436867550604587e-20,6.958919136786774e-10,5.849780274364245e-44,6.952369148983089e-10,1.0533502138671995e-28,9.9373353263765e-27,5.774301762551443e-31,3.944111259055207e-41,9.635608745969243e-21,2.5136429522392125e-22,1.125628023684468e-16,7.292325940066937e-09,2.0491942785822753e-36,4.244123136129367e-24,3.0192923423348123e-09,4.058407007074372e-09,1.4630513393492297e-10,6.9611619892961e-09,1.1715411560794977e-11,8.999712364043265e-13,5.07365802018726e-18,6.372550658223816e-17,8.280107419448928e-24,5.8763172947340865e-28,4.005885790493693e-27,8.64277602711884e-28
5.0845429925005513e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289665597069186,0.2012865760826504,0.16769875542284227,2.269969492317956e-34,2.434068629312736e-25,5.52360883115254e-13,2.6499722940318276e-28,5.155228891167532e-20,9.169097737557883e-20,7.619689308957215e-10,1.0055388458329894e-43,7.611848338451135e-10,1.510099521240571e-28,1.5523245732243704e-26,9.01356115968254e-31,7.849143862890465e-41,1.3585299821748953e-20,3.8957818178296218e-22,1.349046319486759e-16,8.00487243860511e-09,4.00395113081546e-36,6.938200916618825e-24,3.3038120809813354e-09,4.443364842661943e-09,1.738123875625261e-10,7.607000822348251e-09,1.5214499768391233e-11,1.2309825422145043e-12,7.236592727916274e-18,8.431992924741199e-17,1.178980496652762e-23,9.947835921000077e-28,7.273958055154097e-27,1.696306893192553e-27
5.525050336915595e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289665390768937,0.20128657505487743,0.16769875523036332,4.201049570299805e-34,3.6723742660011006e-25,7.039542140248516e-13,3.984907563856306e-28,6.595766092724072e-20,1.2676593996347542e-19,8.280576433966712e-10,1.6521369430670744e-43,8.271330404903601e-10,2.1006365117214638e-28,2.3487674269209774e-26,1.3554323219478266e-30,1.491189113960355e-40,1.8714833021106443e-20,5.814964258343182e-22,1.5926291607029087e-16,8.721232903167429e-09,7.410140878187708e-36,1.090169486816527e-23,3.588009116429022e-09,4.82832266932443e-09,2.0340866023233722e-10,8.250377518378457e-09,1.9317430397269813e-11,1.6422621546339164e-12,1.0019088615475599e-17,1.09545535845339e-16,1.638904751160737e-23,1.6323731653442212e-27,1.2607472350807483e-26,3.165827941404098e-27
5.965557681330639e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289665184083846,0.2012865740271045,0.16769875503788437,7.424569990255844e-34,5.393569032111262e-25,8.801729972274278e-13,5.805758637803314e-28,8.278947071941705e-20,1.7087949457572706e-19,8.941580065691545e-10,2.612692976696585e-43,8.930815366180807e-10,2.8485184606076355e-28,3.4574906414154877e-26,1.9748234891516912e-30,2.724487794904728e-40,2.5270526161344752e-20,8.407613357073293e-22,1.8563652077193627e-16,9.44145337370091e-09,1.309603645297771e-35,1.6561936829431997e-23,3.871883909154567e-09,5.213280486405523e-09,2.350340545383631e-10,8.89130223193976e-09,2.4062472309573583e-11,2.144868198060234e-12,1.3526308913514679e-17,1.4004998414617685e-16,2.2314301063890995e-23,2.6086848501082156e-27,2.0997107137028584e-26,5.6583082546145765e-27
6.406065025745683e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.412896649770094,0.20128657299933156,0.16769875484540542,1.2611477510561324e-33,7.737925468095231e-25,1.0826254661463107e-12,8.232224379324251e-28,1.022262650071591e-19,2.2539905478651484e-19,9.602699759847832e-10,3.99845371515063e-43,9.59030324033536e-10,3.7791132360630456e-28,4.9690012448658714e-26,2.800287766894386e-30,4.814133855530705e-40,3.3531019879112433e-20,1.1828943576804032e-21,2.140243115623158e-16,1.0165579127045798e-08,2.2245104509403852e-35,2.444190591403177e-23,4.15543691959248e-09,5.598238293211282e-09,2.686301336551362e-10,9.529785073855297e-09,2.948596220421346e-11,2.7503739675388042e-12,1.7870729524662256e-17,1.7651835832383186e-16,2.9834053643991016e-23,4.074193907155316e-27,3.378012799937743e-26,9.740177164822124e-27
6.846572370160726e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289664769541123,0.20128657197155866,0.16769875465292647,2.0696349462659988e-33,1.0874412500036292e-24,1.3128734343646185e-12,1.140138210865299e-27,1.24444485237391e-19,2.917702464874219e-19,1.0263935073983459e-09,5.947734635468345e-43,1.0249794045628638e-09,4.919577938302056e-28,6.991950852248476e-26,3.87852753949123e-30,8.26250389917929e-40,4.380905172102908e-20,1.6253489039528456e-21,2.4442515342583777e-16,1.0893654681485584e-08,3.6505822736626374e-35,3.517236443572375e-23,4.438668608131218e-09,5.9831960890116676e-09,3.041398866263317e-10,1.0165836111414203e-08,3.562236660346308e-11,3.4708404623335186e-12,2.3171961685843287e-17,2.1967165285464657e-16,3.9250631209297904e-23,6.234588940534356e-27,5.272171685084443e-26,1.622262865728798e-26
7.28707971457577e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966456167464,0.20128657094378574,0.16769875446044752,3.2952396393272385e-33,1.5004341369929394e-24,1.5724334283388987e-12,1.5468647785502988e-27,1.4961848731845607e-19,3.715137332097678e-19,1.092528556747023e-09,8.629919489430567e-43,1.0909287800527266e-09,6.298837714680577e-28,9.655288796585809e-26,5.262532816116529e-30,1.382063259042174e-39,5.645316188730666e-20,2.1875537563150484e-21,2.7683791082871545e-16,1.1625723801402236e-08,5.812397481958079e-35,4.950446445476175e-23,4.721579435109194e-09,6.368153873042001e-09,3.4150769445138235e-10,1.079946536856226e-08,4.2504342207600137e-11,4.318789758807005e-12,2.955658000681764e-17,2.7026530021817793e-16,5.090195645177386e-23,9.366625813609345e-27,8.010639090682777e-26,2.6241231672282027e-26
7.727587058990814e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289664353405653,0.20128656991601288,0.16769875426796857,5.108076792474972e-33,2.0365205653058797e-24,1.86277779404523e-12,2.060870122384792e-27,1.7792056116523604e-19,4.662221362852397e-19,1.158675080149612e-09,1.22497153831682e-42,1.156878452369962e-09,7.947564756533478e-28,1.3110496598148381e-25,7.011918427118808e-30,2.2590464243052948e-39,7.18493310780893e-20,2.8909475791341183e-21,3.112614477252042e-16,1.236182950204727e-08,9.010017435017719e-35,6.832279564820095e-23,5.004169860810851e-09,6.753111644504408e-09,3.806792969504148e-10,1.143068282609017e-08,5.016279463588937e-11,5.307179220915193e-12,3.7157955807075637e-17,3.2908774222881733e-16,6.516325115108182e-23,1.3837154425076975e-26,1.188396976870729e-25,4.1353844858127115e-26
8.168094403405858e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966414472992,0.20128656888823998,0.16769875407548962,7.73157512310878e-33,2.7234713049604836e-24,2.185335777201749e-12,2.7016375724590436e-27,2.095209500937786e-19,5.775570522299906e-19,1.224833033905749e-09,1.7051663188148313e-42,1.222828423401235e-09,9.898157496322521e-28,1.7533898822785118e-25,9.193256039594619e-30,3.616078626038624e-39,9.042254915999943e-20,3.7590048352874184e-21,3.476946275636705e-16,1.3102014054438273e-08,1.3637542115307609e-34,9.26588481687961e-23,5.286440345462873e-09,7.138069402569202e-09,4.216017604152634e-10,1.2059498421822302e-08,5.862693552098789e-11,6.449376570638698e-12,4.6116095837845086e-17,3.96959046127797e-16,8.244868100994813e-23,2.0125667939465699e-26,1.7256024302448597e-25,6.365950315054643e-26
8.608601747820901e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.412896639356433,0.20128656786046714,0.16769875388301067,1.145474402107716e-32,3.593500351671137e-24,2.5414945773111617e-12,3.49075129444356e-27,2.4458787006583766e-19,7.072461658446759e-19,1.2910023744951296e-09,2.3324899072258186e-42,1.2887786950526915e-09,1.2184720010945766e-27,2.3129043860617537e-25,1.1880402607688005e-29,5.678515408080469e-39,1.1263831602949295e-19,4.817253699314321e-21,3.8613631329245887e-16,1.3846318990374617e-08,2.020474735254367e-34,1.2370485658582592e-22,5.568391349230572e-09,7.523027146376221e-09,4.642234460390837e-10,1.2685922050806006e-08,6.79243379766703e-11,7.75913580569995e-12,5.657748625492082e-17,4.747295647561006e-16,1.0321294435203102e-22,2.885070780424369e-26,2.45761899136495e-25,9.594102056206669e-26
9.049109092235945e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966372614169,0.20128656683269427,0.16769875369053172,1.6646346286944413e-32,4.6837047977672155e-24,2.9326003763402298e-12,4.451978480925777e-27,2.832875287649752e-19,8.570804547201084e-19,1.3571830585767272e-09,3.1408162288837345e-42,1.3547292692496196e-09,1.4843041624159262e-27,3.012914823157206e-25,1.5154827334528883e-29,8.761140180309128e-39,1.3900407786455377e-19,6.09328669720441e-21,4.2658536736569696e-16,1.4594785107558558e-08,2.9362083652194398e-34,1.6282799189532871e-22,5.850023332214368e-09,7.907984875036143e-09,5.08493979101574e-10,1.3309963565500356e-08,7.808099050118654e-11,9.250573926568051e-12,6.869494155308351e-17,5.632786388248638e-16,1.2795280777000678e-22,4.0800449261542495e-26,3.4392592633943915e-25,1.418341684497975e-25
9.489616436650989e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966351622109,0.20128656580492146,0.16769875349805277,2.377114065185752e-32,6.036522252517001e-24,3.3599593429944383e-12,5.6113484265877925e-27,3.257841444945268e-19,1.028911480738261e-18,1.4233750429880238e-09,4.169504488931974e-42,1.4206801479361074e-09,1.7910576698978186e-27,3.879959855601488e-25,1.9105939337135383e-29,1.3297378973666212e-38,1.7007060193569255e-19,7.616764763864664e-21,4.690406517491372e-16,1.534745247481062e-08,4.192932582978048e-34,2.1158487140468366e-22,6.131336754446304e-09,8.292942587631724e-09,5.543642188821981e-10,1.3931632775963356e-08,8.912134938332508e-11,1.0938148434200783e-11,8.262745817152806e-17,6.635133392543397e-16,1.5720859174743754e-22,5.696778291189824e-26,4.736627179863337e-25,2.0602641856898803e-25
9.930123781066033e-14,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289663305877566,0.20128656477714862,0.16769875330557382,3.340836310704071e-32,7.700205421234661e-24,3.824838613268073e-12,6.997228603853468e-27,3.7223996490192444e-19,1.2246487658114705e-18,1.4895782847442412e-09,5.463948029242043e-42,1.4866313330747033e-09,2.142642461653989e-27,4.944050609845021e-25,2.3831418111720585e-29,1.9876033895240394e-38,2.0643329200200022e-19,9.419415253091254e-21,5.1350102792603e-16,1.6104360437374504e-08,5.892817159004326e-34,2.7173635994378104e-22,6.4123320758866336e-09,8.677900283219035e-09,6.017862292810497e-10,1.4550939450037791e-08,1.0106838965499293e-10,1.283663557495984e-11,9.854007257772152e-17,7.763672483200359e-16,1.9156560812869103e-22,7.859020096281448e-26,6.428628664273596e-25,2.944883748554927e-25
1.0370631125481076e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966309510723,0.20128656374937584,0.16769875311309487,4.627261948573662e-32,9.729313482660973e-24,4.328467247721212e-12,8.640397818331389e-27,4.2281528553843795e-19,1.4462572501293788e-18,1.5557927410375772e-09,7.076146790539767e-42,1.5525828266460846e-09,2.543130994231574e-27,6.238930908221305e-25,2.9437548883453706e-29,2.928694900136704e-38,2.4873344564604433e-19,1.153502434451258e-20,5.599653569029691e-16,1.6865547622309165e-08,8.16190932128325e-34,3.452626370167842e-22,6.69300975642045e-09,9.062857960828646e-09,6.507132501333838e-10,1.5167893313536177e-08,1.1394365461816978e-10,1.4961109318282772e-11,1.1660372369821316e-16,9.02799278820762e-16,2.3165555061051383e-22,1.0719478629331614e-25,8.60857199076157e-25,4.147411277773398e-25
1.081113846989612e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289662883906314,0.20128656272160303,0.16769875292061592,6.323736333114398e-32,1.2185219885170752e-23,4.872037165911455e-12,1.0574116527807284e-26,4.776684682588416e-19,1.6957548310877058e-18,1.6220183692364454e-09,9.065303067961513e-42,1.618534630648722e-09,2.9967562780526188e-27,7.80234180237333e-25,3.6039565048671286e-29,4.2577186224868967e-38,2.9765945499325686e-19,1.3999424280038422e-20,6.084324992156817e-16,1.7631051943964023e-08,1.11542749312914e-33,4.343785046347676e-22,6.97337025585439e-09,9.447815619466771e-09,7.010996692048086e-10,1.5782504050425172e-08,1.2776730397451768e-10,1.7326921051564274e-11,1.3699511956187942e-16,1.0437925304377475e-15,2.781578394722355e-22,1.4464858879414362e-25,1.1385853657710168e-24,5.761628535221592e-25
1.1251645814311164e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966267227107,0.20128656169383027,0.16769875272813697,8.536113450010009e-32,1.5136636163240947e-23,5.456704058504578e-12,1.2834194428085016e-26,5.369559594604683e-19,1.975209980531328e-18,1.6882551268847147e-09,1.149844021234498e-41,1.6844867470985505e-09,3.507909931534182e-27,9.676289939288589e-25,4.3762000086872186e-29,6.111946012123365e-38,3.5394795262882196e-19,1.685047587820509e-20,6.589013149347736e-16,1.8400910609531415e-08,1.5056626613839582e-33,5.415489108841763e-22,7.253414033913401e-09,9.832773258116366e-09,7.529009948516294e-10,1.639478130300924e-08,1.4255816059385446e-10,1.9949679971641052e-11,1.5989660799283704e-16,1.200353182201544e-15,3.318009220799624e-22,1.932146571249939e-25,1.4887725067331779e-24,7.903380561918306e-25
1.1692153158726206e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289662460197846,0.2012865606660575,0.16769875253565802,1.1391673565548903e-31,1.8660151388062166e-23,6.0835882776445055e-12,1.5459055415252045e-26,6.008323081602843e-19,2.2867394377329696e-18,1.7545029717009574e-09,1.445104392997012e-41,1.7504391780286413e-09,4.081140253609943e-27,1.190731931239792e-24,5.273905143840139e-29,8.669475661022614e-38,4.1838490464718643e-19,2.01280467637343e-20,7.113706636714485e-16,1.9175160124670084e-08,2.0093470087625572e-33,6.695046654227325e-22,7.533141550237548e-09,1.0217730875738216e-08,8.060738293292755e-10,1.7004734672113497e-08,1.583337559613024e-10,2.284523415034402e-11,1.8549605118103616e-16,1.3735094198847305e-15,3.9336353078909036e-22,2.55613977016966e-25,1.9261135045412755e-24,1.071452922565458e-24
1.213266050314125e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289662247683073,0.20128655963828476,0.16769875234317907,1.5042352560353877e-31,2.2840786893801305e-23,6.753775706138155e-12,1.848980002509595e-26,6.694501839106907e-19,2.6325059757266246e-18,1.820761861577693e-09,1.8007725853481587e-41,1.816391925488879e-09,4.721150314408345e-27,1.4546785978527599e-24,6.311495890454179e-29,1.2159124196803096e-37,4.918066526140703e-19,2.3873985712096316e-20,7.658394045832107e-16,1.995383629919446e-08,2.6532800261353504e-33,8.21258324495456e-22,7.812553264378867e-09,1.0602688471271982e-08,8.605758427323335e-10,1.7612373717265566e-08,1.7511037434035918e-10,2.6029652253408434e-11,2.1398670397246588e-16,1.5643103972298612e-15,4.636758996933435e-22,3.350935501741642e-25,2.467464309428968e-24,1.4367403246451366e-24
1.2573167847556291e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966203472322,0.201286558610512,0.16769875215070013,1.9668300980883122e-31,2.7772565942496544e-23,7.468318605955165e-12,2.1970265438922734e-26,7.429603945564078e-19,3.0147162389016554e-18,1.887031754580646e-09,2.22629090725688e-41,1.8823449915456354e-09,5.432796063932491e-27,1.765113534571994e-24,7.504440017222603e-29,1.6872175259542404e-37,5.751009060177599e-19,2.8132093468710816e-20,8.223063963795489e-16,2.0736974252825475e-08,3.469237890305071e-33,1.000120224211678e-21,8.091649635798243e-09,1.0987646043637194e-08,9.163657475512446e-10,1.8217707956876657e-08,1.9290309568490256e-10,2.951920589461336e-11,2.455670957395885e-16,1.7738252300547376e-15,5.436209414479594e-22,4.355008305640583e-25,3.1320398109323727e-24,1.9069780612503295e-24
1.3013675191971334e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966182131483,0.2012865575827393,0.16769875195822118,2.5481790928998987e-31,3.3559097999100605e-23,8.228236446510792e-12,2.594708313991207e-26,8.215119038347685e-19,3.4356186498915934e-18,1.9533126089479938e-09,2.732153531512664e-41,1.948298378281454e-09,6.22108445862739e-27,2.128218165422891e-24,8.869290612604675e-29,2.317623429825133e-37,6.69207686700078e-19,3.2948090375949935e-20,8.807704973275862e-16,2.1524608420998764e-08,4.494662584364315e-33,1.2097146416336176e-21,8.370431123862336e-09,1.1372603591734232e-08,9.73403273831648e-10,1.8820746868421736e-08,2.1172583733112068e-10,3.3330352608098195e-11,2.804409157020125e-16,2.0031420223359616e-15,6.3413538528952e-22,5.6136471690311125e-25,3.941617709992615e-24,2.5070439742609154e-24
1.3454182536386376e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966160745455,0.20128655655496658,0.16769875176574223,3.2731488962702427e-31,4.031417729187768e-23,9.034516713198476e-12,3.0469734304261946e-26,9.052518488208667e-19,3.8975013837781855e-18,2.019604383089633e-09,3.3299793466073334e-41,2.0142520877947304e-09,7.091171605700836e-27,2.5507389287795203e-24,1.0423729868169367e-28,3.1531455809166894e-37,7.751202267665359e-19,3.836958112518611e-20,9.41230565257702e-16,2.2316772560725872e-08,5.7734155768933675e-33,1.4539960639480672e-21,8.648898187840515e-09,1.175756111444528e-08,1.0316491449224699e-09,1.9421499888619068e-08,2.3159139450052713e-10,3.7479719421583187e-11,3.1881690156866035e-16,2.2533669233648017e-15,7.362108773658512e-22,7.179832813557931e-25,4.92074783097807e-24,3.2665316087649298e-24
1.389468988080142e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289661393139043,0.20128655552719385,0.16769875157326328,4.170711321765954e-31,4.8162395340109795e-23,9.888115696643507e-12,3.5590603011537414e-26,9.943255572184835e-19,4.402690407609331e-18,2.085907035586436e-09,4.032586911064554e-41,2.0802061221994e-09,8.048360925032802e-27,3.040015556844112e-24,1.2186615393948557e-28,4.250942864299416e-37,8.938858214845838e-19,4.444601693598374e-20,1.0036854575691231e-15,2.3113499756504174e-08,7.356599271850789e-33,1.737265546804685e-21,8.927051286901847e-09,1.2142518610635227e-08,1.0910650537987485e-09,2.0019976413608874e-08,2.525114796456315e-10,4.19840870129559e-11,3.6090873137342115e-16,2.5256232150586644e-15,8.508950444841411e-22,9.115183952179738e-25,6.096966306470436e-24,4.2204301112291955e-24
1.4335197225216461e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966117836509,0.20128655449942118,0.16769875138078433,5.274449298064509e-31,5.723976714175943e-23,1.0789959263142964e-11,4.136502735621003e-26,1.0888765644978176e-18,4.953547583273459e-18,2.152220525189514e-09,4.854071479358234e-41,2.1461604836246244e-09,9.098101328500165e-27,3.60400947056623e-24,1.417802935052258e-28,5.681502404864086e-37,1.0266066386404083e-18,5.122865544547507e-20,1.0681340312354934e-15,2.391482242627116e-08,9.303449444796056e-33,2.0641871437915666e-21,9.204890880112085e-09,1.2527476079152572e-08,1.151613639945368e-09,2.061618579913118e-08,2.744967606692841e-10,4.686037443305221e-11,4.0693491838069037e-16,2.821050428531359e-15,9.792925223365595e-22,1.1490973930938856e-24,7.501014066952459e-24,5.4098720768183414e-24
1.4775704569631504e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966096312949,0.20128655347164848,0.16769875118830538,6.623104894651021e-31,6.769437072470892e-23,1.1740943606741078e-11,4.785134853842658e-26,1.1890466308813752e-18,5.552468831859608e-18,2.218544810819492e-09,5.809884069149829e-41,2.2121151742144854e-09,1.0245985416555455e-26,4.251332258811e-24,1.641933068618367e-28,7.531153011033869e-37,1.1744404857581971e-18,5.877051857013124e-20,1.1345751428104127e-15,2.4720772327399212e-08,1.1682301881163567e-32,2.439804389875867e-21,9.482417426430685e-09,1.291243351883026e-08,1.2132584667883321e-09,2.1210137360702945e-08,2.975568980474759e-10,5.212562437821908e-11,4.571187089439129e-16,3.1408034890650837e-15,1.1225659491886997e-21,1.4389218980003758e-24,9.167059069135214e-24,6.882953065975089e-24
1.5216211914046546e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966074742913,0.20128655244387583,0.16769875099582643,8.26117123664113e-31,7.968699977387708e-23,1.274193598337272e-11,5.511095800856309e-26,1.2949757581795157e-18,6.2018823577107035e-18,2.2848798515657735e-09,6.916912539991254e-41,2.2780701961276787e-09,1.1497747691911216e-26,4.991274212147822e-24,1.8933210770598286e-28,9.904941509447044e-37,1.3386015365276e-18,6.712634858312406e-20,1.2030076484329535e-15,2.5531380562727064e-08,1.4571636428091672e-32,2.8695568224120914e-21,9.759631384707822e-09,1.3297390928486527e-08,1.2759639996606763e-09,2.1801840373794373e-08,3.2170058088422e-10,5.7796988996916584e-11,5.116879832063466e-16,3.486051888662935e-15,1.2819369259522808e-21,1.790383910917363e-24,1.1132921699348609e-23,8.695626511009583e-24
1.565671925846159e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966053126097,0.20128655141610316,0.16769875080334748,1.0239530124928365e-30,9.339182905323401e-23,1.379377542749693e-11,6.320834273777145e-26,1.4068022064770347e-18,6.904246930427502e-18,2.351225606685818e-09,8.193564653881664e-41,2.3440255515372093e-09,1.2859262790184559e-26,5.833832883063173e-24,2.1743752719151944e-28,1.2929908088558625e-36,1.520361017747488e-18,7.635256263436276e-20,1.273430403833151e-15,2.6346677586624434e-08,1.8061201663235039e-32,3.359296524037605e-21,1.0036533213681446e-08,1.3682348306925694e-08,1.3396955842904576e-09,2.2391304074004414e-08,3.4693556192640895e-10,6.389171621501904e-11,5.708751585376462e-16,3.8579788853834454e-15,1.4586869435215446e-21,2.214189249498042e-24,1.3440302793166074e-23,1.0912677725870827e-23
1.6097226602876631e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966031462201,0.20128655038833054,0.16769875061086853,1.2616137171477317e-30,1.0899709234807632e-22,1.4897273451634437e-11,7.221112868489564e-26,1.5246625106720557e-18,7.662050223116571e-18,2.4175820356044187e-09,9.659853088286729e-41,2.409981242630092e-09,1.433654372735298e-26,6.7897416457846e-24,2.4876494704405907e-28,1.6758798609521714e-36,1.7210478580657204e-18,8.650720592587794e-20,1.3458422643374615e-15,2.7166693211086135e-08,2.225322337273528e-32,3.9153046724766184e-21,1.0313123371974326e-08,1.4067305652938941e-08,1.4044194257984855e-09,2.297853765723558e-08,3.732686915660387e-10,7.042713656475204e-11,6.349170956033701e-16,4.257780728674867e-15,1.6541582782217664e-21,2.7224884020187744e-24,1.6135013720163237e-23,1.3608780717039405e-23
1.6537733947291674e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966009750934,0.2012865493605579,0.16769875041838958,1.5456756251598703e-30,1.2670577265967722e-22,1.605321472921554e-11,8.219012252810689e-26,1.6486914968684366e-18,8.477807205215842e-18,2.4839490979129803e-09,1.1337482372522855e-40,2.4759372716070565e-09,1.593574016387018e-26,7.870498230272151e-24,2.8358497552586293e-28,2.1574253650867157e-36,1.9420492997623528e-18,9.764990374117677e-20,1.4202420848741996e-15,2.7991456611852303e-08,2.726370001643468e-32,4.544308082973625e-21,1.058940231809109e-08,1.4452262965305084e-08,1.4701025681937097e-09,2.356355027986796e-08,4.007059508566278e-10,7.742065050252877e-11,7.040550069681869e-16,4.68666590994513e-15,1.869754856185171e-21,3.329014844329453e-24,1.9267207993121392e-23,1.686964147114775e-23
1.6978241291706716e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128965987992009,0.2012865483327853,0.16769875022591063,1.8835745065455036e-30,1.4673630439128104e-22,1.726235776113475e-11,9.32193517272574e-26,1.779022298622943e-18,9.354058588280322e-18,2.550326753368809e-09,1.3249937718755318e-40,2.5418936406822485e-09,1.7663136685291858e-26,9.088393206268863e-24,3.2218416923733714e-28,2.7593515822990797e-36,2.1848114747853014e-18,1.0984181251326534e-19,1.4966287199789473e-15,2.8820996334551322e-08,3.32237883415021e-32,5.253495729761134e-21,1.0865370510415316e-08,1.4837220242791262e-08,1.5367128743544584e-09,2.4146351058932466e-08,4.2925248356996095e-10,8.488971620136069e-11,7.785343681376502e-16,5.1458544376257485e-15,2.1069430874320123e-21,4.049230849680357e-24,2.2891613873145484e-23,2.079323136585396e-23
1.741874863612176e-13,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289659661851486,0.2012865473050127,0.16769875003343168,2.2836893589859723e-30,1.6932328727078245e-22,1.8525435526398417e-11,1.0537610298056804e-25,1.9157863730484615e-18,1.0293369323161299e-17,2.616714961894393e-09,1.5422575719197807e-40,2.6078503520829425e-09,1.952515109926484e-26,1.0456538394575801e-23,3.648658037418152e-28,3.507369861326092e-36,2.4508399462082576e-18,1.231455701027072e-19,1.5750010237999402e-15,2.965534030086252e-08,4.028128228590451e-32,6.050535233620006e-21,1.1141028407206564e-08,1.5222177484153675e-08,1.6042190064840277e-09,2.4726949072283387e-08,4.5891262731854546e-10,9.285183780394784e-11,8.586048309475213e-16,5.63657713601112e-15,2.367252670397521e-21,4.900480803899986e-24,2.7067767455472935e-23,2.5491114314886145e-23
