Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246)
8.495001581873513e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128964299421643,0.11866984917879811,0.022821562641684612,2.8021928724823203e-27,5.925818064891699e-20,5.767241717302076e-10,1.2364184671006216e-23,5.184810717529836e-17,2.0076674450194411e-16,7.604132294738897e-09,3.250013024575037e-37,7.502016601916161e-09,2.781813668588441e-24,2.1630779581621664e-21,1.6006831594056696e-25,1.1229329162881728e-31,2.175873974350085e-16,2.1168434391706125e-17,2.9178557072420046e-15,1.3022796968222272e-07,4.942541505393999e-29,2.135864861682976e-18,2.945197872951934e-08,1.0102635502111886e-08,8.104382374412583e-09,5.451008051812877e-08,8.161605913511511e-09,9.018984102272172e-09,1.0149176695828902e-13,9.739919509399801e-14,1.4167752658767867e-19,1.2163905000311998e-20,1.1764699798341914e-20,1.9764007400677513e-19,3.0633287434695307e-27
8.568368892330088e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289642728380926,0.11866984816961099,0.022821562598058332,2.9760307465839686e-27,6.214178380533704e-20,5.87624762279856e-10,1.2840517228498005e-23,5.298820930052874e-17,2.0622684517319402e-16,7.670536399046491e-09,3.4126374946696714e-37,7.566862412958066e-09,2.8697084924227574e-24,2.2564472236734645e-21,1.6915531987940433e-25,1.2008281740725102e-31,2.255755312911691e-16,2.176336754141032e-17,2.9674994594053222e-15,1.3185628614883453e-07,5.249156989355473e-29,2.22796670565392e-18,2.9680019467556633e-08,1.0189885327675182e-08,8.171368714460657e-09,5.4833093489659555e-08,8.268995076873418e-09,9.236337843401385e-09,1.0458506834525328e-13,1.00022003332726e-13,1.4702383627088184e-19,1.2796801267257027e-20,1.2250532916395e-20,2.0975864451353927e-19,3.3334672045108946e-27
8.641736202786664e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128964246174736,0.11866984716042388,0.022821562554432052,3.1588861520805367e-27,6.513800079579502e-20,5.986148419662848e-10,1.3330688151414762e-23,5.414178324462044e-17,2.1177910787565386e-16,7.73695022812718e-09,3.581834313460365e-37,7.631709418064205e-09,2.959524928199442e-24,2.352882813353737e-21,1.7867752146148955e-25,1.2832363867428265e-31,2.337775393760986e-16,2.2368108723460746e-17,3.0175449533353008e-15,1.3349259297054202e-07,5.571677475949215e-29,2.3230875095931313e-18,2.990765005321107e-08,1.0277135107994502e-08,8.237996312767569e-09,5.515419930713501e-08,8.376263841052002e-09,9.456478286897086e-09,1.0774263340725042e-13,1.0268845408384408e-13,1.5251875740980395e-19,1.3455304942772998e-20,1.2750554614900728e-20,2.2248876408205966e-19,3.624218920250846e-27
8.71510351324324e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128964219431888,0.11866984615123681,0.022821562510805773,3.351134742994691e-27,6.825014077220167e-20,6.096939307933803e-10,1.3834970401698978e-23,5.5308827929464296e-17,2.1742405947170947e-16,7.803373724498676e-09,3.7578058094060785e-37,7.696557623409323e-09,3.051285500373844e-24,2.4524526595076486e-21,1.886515253450713e-25,1.3703660552628345e-31,2.421969585397246e-16,2.298268486402776e-17,3.0679917613086134e-15,1.351368585651775e-07,5.910765530669008e-29,2.4212938697602103e-18,3.0134871462116606e-08,1.0364384842825881e-08,8.304265847418894e-09,5.547341067221478e-08,8.483401549169705e-09,9.679401791736397e-09,1.1096514735984224e-13,1.0539878379044679e-13,1.5816488502738118e-19,1.4140139013483853e-20,1.3264988584000169e-20,2.358545045999593e-19,3.93690744929808e-27
8.788470823699816e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128964192609866,0.11866984514204974,0.022821562467179493,3.5531639184938215e-27,7.148157724868026e-20,6.208615497160557e-10,1.435363985208246e-23,5.648934142141085e-17,2.2316222112130287e-16,7.869806831061476e-09,3.9407585618524775e-37,7.761407035143638e-09,3.1450127296543283e-24,2.555225405989293e-21,1.990943873599563e-25,1.4624327375636745e-31,2.5083734461147455e-16,2.3607121711902574e-17,3.118839455729895e-15,1.367890512066227e-07,6.26710443426532e-29,2.52265307022186e-18,3.036168466771199e-08,1.0451634531928226e-08,8.370178058953666e-09,5.579074019768e-08,8.590397835787889e-09,9.905104453694908e-09,1.1425329443327403e-13,1.0815322601851064e-13,1.6396482931642724e-19,1.485203688204557e-20,1.379405795173022e-20,2.49880605179962e-19,4.272924773749298e-27
8.935205444612968e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289641387295695,0.11866984312367569,0.022821562379926934,3.9881737926494454e-27,7.831615888625993e-20,6.434604668983564e-10,1.5435258441433544e-23,5.889076291363656e-17,2.3492023105866966e-16,8.002701648260772e-09,4.328455680957254e-37,7.891109502257533e-09,3.338457215192803e-24,2.7706577089362475e-21,2.214572028679651e-25,1.6622755117134296e-31,2.6879533431504135e-16,2.4885674754232975e-17,3.221735794189653e-15,1.401170900587881e-07,7.034374039395201e-29,2.7351025433008745e-18,3.08140903517211e-08,1.0626133771995665e-08,8.500933769136685e-09,5.6419803740336884e-08,8.803926110520348e-09,1.0364830359678994e-08,1.210292197025266e-13,1.1379536808734526e-13,1.7603668315325437e-19,1.6360009331059673e-20,1.4896992307841923e-20,2.8001623809302494e-19,5.02087182586609e-27
9.067266603434804e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128964089969728,0.11866984130713912,0.02282156230139963,4.417267673067691e-27,8.491045680150816e-20,6.640974817767785e-10,1.6460746803943993e-23,6.109806924681848e-17,2.4582633196878823e-16,8.1223392855148e-09,4.703420031769134e-37,8.007845909704407e-09,3.519509020820859e-24,2.9762037619471326e-21,2.4336779650188267e-25,1.861330578825812e-31,2.8574928442287334e-16,2.6070331002377785e-17,3.3157092435267263e-15,1.431391146144994e-07,7.791208438114293e-29,2.9377787174429288e-18,3.1219869132421576e-08,1.0783182929302332e-08,8.617400465360597e-09,5.6979649771542144e-08,8.99551970373631e-09,1.0788044093145063e-08,1.2735886036092848e-13,1.1902644600039248e-13,1.8745389256256238e-19,1.7817311282855665e-20,1.5941911577886062e-20,3.096589305020341e-19,5.789268189556689e-27
9.19932776225664e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128964040958343,0.1186698394906026,0.02282156222287233,4.88463788959106e-27,9.194674025399223e-20,6.85013935728134e-10,1.7537273872230734e-23,6.334894707866113e-17,2.5704228404539884e-16,8.242007188990657e-09,5.104415469754302e-37,8.124586320369077e-09,3.707282718801243e-24,3.193226855124558e-21,2.6708402999470665e-25,2.080071486631125e-31,3.0347531083537176e-16,2.728728461740123e-17,3.410974921102907e-15,1.4618632374278843e-07,8.615553906828779e-29,3.1517475077403374e-18,3.162434037245335e-08,1.0940231934825967e-08,8.732723494876226e-09,5.7533590801538086e-08,9.186506690155685e-09,1.1220190310171842e-08,1.339117443477732e-13,1.244039523873157e-13,1.9941073085e-19,1.9374175221978022e-20,1.7037689133700967e-20,3.4185746608862944e-19,6.658309593558834e-27
9.331388921078477e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289639916973003,0.11866983767406615,0.022821562144345026,5.393000536872198e-27,9.944708306302397e-20,7.062070792034308e-10,1.8666554740267692e-23,6.564335633936264e-17,2.6857092812646484e-16,8.361705039175816e-09,5.532806451141966e-37,8.24133076922029e-09,3.90190933329667e-24,3.422152509899761e-21,2.9272251302680676e-25,2.3200292736037876e-31,3.219948074692137e-16,2.853664572456672e-17,3.507530338133631e-15,1.4925852834226016e-07,9.512200977407559e-29,3.3774256521631035e-18,3.2027509668891304e-08,1.1097280787260822e-08,8.846909058452312e-09,5.808169725792333e-08,9.376836511950921e-09,1.1661237662637326e-08,1.4069182143949357e-13,1.2992914907909473e-13,2.1192293911396996e-19,2.1035246446156498e-20,1.8185600089687613e-20,3.767815396447066e-19,7.638948651759842e-27
9.463450079900314e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963942188497,0.11866983585752974,0.02282156206581773,5.9452146826851444e-27,1.0743427793401661e-19,7.276741781462187e-10,1.9850335636876195e-23,6.798124924302372e-17,2.80415049753916e-16,8.481432520367383e-09,5.99000566428191e-37,8.358079290962512e-09,4.1035197428874564e-24,3.663413385976164e-21,3.2040508649591003e-25,2.5828204178617516e-31,3.4132934963700145e-16,2.98185136003341e-17,3.60537300737147e-15,1.5235553845653502e-07,1.0486192345971531e-28,3.6152367828051775e-18,3.2429382595397744e-08,1.1254329485329155e-08,8.95996379885831e-09,5.862403868527222e-08,9.566461282906196e-09,1.211115259143449e-08,1.477030281282993e-13,1.356032699256035e-13,2.2500639964211665e-19,2.2805274157121003e-20,1.93869102919852e-20,4.1460862685883365e-19,8.743082256335754e-27
9.59551123872215e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963892433836,0.11866983404099342,0.02282156198729043,6.544287195672559e-27,1.1593184635407976e-19,7.494125150099639e-10,2.109039406291106e-23,7.03625705661451e-17,2.9257738021919293e-16,8.601189320624312e-09,6.47747487558805e-37,8.47483192003482e-09,4.31224465765997e-24,3.917449199383222e-21,3.5025893591651983e-25,2.8701495316641053e-31,3.6150069001445867e-16,3.1132977014855246e-17,3.704500443150199e-15,1.5547716341121384e-07,1.1542831387273797e-28,3.865611346440865e-18,3.2829964702150885e-08,1.1411378027780682e-08,9.07189475921929e-09,5.9160683756571606e-08,9.755335698829326e-09,1.2569899446387166e-08,1.5494928699401306e-13,1.4142752130588072e-13,2.386771317365185e-19,2.4689109998390518e-20,2.0642875634489464e-20,4.555241648388582e-19,9.983610461661036e-27
9.727572397543988e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289638424352304,0.11866983222445716,0.02282156190876313,7.193377637221294e-27,1.2496404834862524e-19,7.714193896775217e-10,2.2388538928326775e-23,7.278725791816562e-17,3.050605975932754e-16,8.720975131720252e-09,6.996725771797575e-37,8.591588690609998e-09,4.5282145971391756e-24,4.184706639389808e-21,3.824167031509865e-25,3.1838120526718766e-31,3.825307546824329e-16,3.248011456781799e-17,3.804910161428197e-15,1.5862321194408074e-07,1.2687690782155544e-28,4.128986524458817e-18,3.322926151577928e-08,1.1568426413392105e-08,9.182709344436416e-09,5.96917002845021e-08,9.943416949229931e-09,1.303744060198271e-08,1.624345061016308e-13,1.4740308263142761e-13,2.529512875825439e-19,2.66917065332283e-20,2.1954741418484906e-20,4.997217310811461e-19,1.137449749407593e-26
9.859633556365825e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963792194591,0.11866983040792095,0.022821561830235832,7.89580321476433e-27,1.345558921010265e-19,7.936921202915871e-10,2.374661068904361e-23,7.525524200444768e-17,3.178673277408464e-16,8.840789649097036e-09,7.549320798481264e-37,8.708349636593792e-09,4.751559869023704e-24,4.465639284429465e-21,4.170165964498114e-25,3.5256969294444794e-31,4.044416392409796e-16,3.385999501750898e-17,3.906599679831134e-15,1.6179349232894915e-07,1.3926621253312096e-28,4.405806152316477e-18,3.362727853930227e-08,1.1725474640966606e-08,9.292415285403002e-09,6.021715523256962e-08,1.013066463036606e-08,1.3513736569084015e-08,1.701625784233604e-13,1.535311068423377e-13,2.6784514816226153e-19,2.8818115668858915e-20,2.332374175538708e-20,5.474032208164151e-19,1.2930834836311252e-26
9.991694715187661e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289637417138336,0.11866982859138482,0.02282156175170854,8.655043796936814e-27,1.4473314343180462e-19,8.162280439998357e-10,2.5166481483538666e-23,7.77664468817023e-17,3.31000145318118e-16,8.960632571818748e-09,8.136873994626308e-37,8.825114791624368e-09,4.982410548721127e-24,4.760707517100976e-21,4.542024987133572e-25,3.8977892991390407e-31,4.272556049961932e-16,3.527267760287623e-17,4.009566517694e-15,1.6498781249322882e-07,1.5265760410122333e-28,4.6965206385866605e-18,3.402402125207617e-08,1.1882522709333363e-08,9.401020605907275e-09,6.073711472608536e-08,1.0317040659794215e-08,1.3998746102596307e-08,1.7813738128515724e-13,1.5981272089602312e-13,2.8337511921421114e-19,3.107348702954705e-20,2.47510990099205e-20,5.987790226297252e-19,1.466890642334927e-26
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963738531134,0.11866982847714344,0.022821561746769983,8.704774002789805e-27,1.453933589210432e-19,8.176540568561575e-10,2.525788576939792e-23,7.792581845167139e-17,3.318370210004916e-16,8.968170398120855e-09,8.175031430596265e-37,8.832458257005881e-09,4.997182509274015e-24,4.779747409996129e-21,4.566309471911521e-25,3.922247032099014e-31,4.2872106575680855e-16,3.536261829160451e-17,4.016084703897037e-15,1.6518950133372257e-07,1.5353473898561398e-28,4.71527844676318e-18,3.404892981169709e-08,1.1892399407693767e-08,9.407814164156708e-09,6.076963264920592e-08,1.032873182150468e-08,1.402953845084409e-08,1.7864724928647224e-13,1.6021292842219132e-13,2.843734337346125e-19,3.1219756898851825e-20,2.4842843366233512e-20,6.021384906006622e-19,1.478468338222532e-26
1.0123755874009498e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963690994883,0.11866982677484875,0.022821561673181244,9.474746988427429e-27,1.5552233513854053e-19,8.390245176230403e-10,2.6650055269078254e-23,8.032079020618388e-17,3.444615747542659e-16,9.08050360252639e-09,8.761051823214637e-37,8.941884189071876e-09,5.220896459647123e-24,5.0703784383764566e-21,4.941240739386891e-25,4.302173154956519e-31,4.509950752175704e-16,3.671821235854419e-17,4.113808196102448e-15,1.682059801295815e-07,1.6711541698733792e-28,5.001586883717526e-18,3.441949510974631e-08,1.2039570617347085e-08,9.508533591970647e-09,6.1251644062999e-08,1.0502509192531473e-08,1.449242630522707e-08,1.8636277583679945e-13,1.6624902624848115e-13,2.995577272403639e-19,3.346306628407519e-20,2.6238023281692708e-20,6.5406819228369045e-19,1.660625590895822e-26
1.0255817032831335e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289636400396573,0.11866982495831274,0.022821561594653948,1.0358733263359827e-26,1.6695077619607188e-19,8.620789182522782e-10,2.8199267957514806e-23,8.291818347485054e-17,3.582540912162791e-16,9.200402447393137e-09,9.423573997685648e-37,9.058657862038235e-09,5.4671471542653966e-24,5.395125781118094e-21,5.369368718000601e-25,4.741034001112965e-31,4.756826314647564e-16,3.8196640422698616e-17,4.2193222379334926e-15,1.7144780280191435e-07,1.8270703455347564e-28,5.321468198602839e-18,3.481370554420461e-08,1.2196618363887514e-08,9.614962763437366e-09,6.176080772458684e-08,1.0687036538928202e-08,1.499473272742256e-08,1.9484260654486181e-13,1.72841099327989e-13,3.164096155612677e-19,3.599219343174439e-20,2.778571192435119e-20,7.134986246677504e-19,1.8761755988249753e-26
1.0387878191653172e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289635888500803,0.1186698231417768,0.022821561516126652,1.131100115590079e-26,1.7904656081693328e-19,8.853886437807591e-10,2.981608755057961e-23,8.555853225970096e-17,3.7238012155710096e-16,9.320328816080183e-09,1.0126214304185735e-36,9.175435843356997e-09,5.721291895844917e-24,5.735429823002938e-21,5.828024303232785e-25,5.216661493206878e-31,5.013410099823615e-16,3.97079943377946e-17,4.326106167895562e-15,1.747130880459594e-07,1.9950298060403823e-28,5.656634223055418e-18,3.520665796355261e-08,1.2353665947858981e-08,9.720316847648661e-09,6.226466938599759e-08,1.0870591084320051e-08,1.5505619463577073e-08,2.0358070070792916e-13,1.7958999200114522e-13,3.3394754042026537e-19,3.8666301050983915e-20,2.939534910173381e-20,7.773072238035344e-19,2.1155679754402248e-26
1.0519939350475009e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289635374280714,0.11866982132524091,0.022821561437599364,1.2335732507225203e-26,1.9183857737139236e-19,9.08951113374584e-10,3.1502514274608914e-23,8.824173643543836e-17,3.8684204524692393e-16,9.440282421693124e-09,1.087080141949788e-36,9.292218165593388e-09,5.983459640917265e-24,6.091777298938193e-21,6.3188837661136445e-25,5.731452062028658e-31,5.279930981619769e-16,4.125229834404597e-17,4.434157512567909e-15,1.7800164346463189e-07,2.1757701192132928e-28,6.007560844262067e-18,3.559835775206985e-08,1.2510713368189952e-08,9.824604755071467e-09,6.276329192665716e-08,1.1053143210514298e-08,1.6025039244588276e-08,2.1258086799354425e-13,1.8649673203117522e-13,3.5218836713767054e-19,4.149091251405415e-20,3.1068105379706186e-20,8.457400708378152e-19,2.3809774077051997e-26
1.0652000509296845e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963485775551,0.1186698195087051,0.02282156135907207,1.3437297767823747e-26,2.053565171668134e-19,9.32763767886757e-10,3.3260580714643555e-23,9.096769040062747e-17,4.0164219528762106e-16,9.560262980738933e-09,1.1659219724557016e-36,9.40900486104446e-09,6.253779022415205e-24,6.464661313049281e-21,6.843685255856319e-25,6.287911518906649e-31,5.556619310703455e-16,4.282956866569588e-17,4.543473800439383e-15,1.8131327681836917e-07,2.3700621177683073e-28,6.374730115295503e-18,3.598881027018766e-08,1.2667760623832573e-08,9.927835556751512e-09,6.325673744053407e-08,1.1234665219154886e-08,1.655294352684295e-08,2.2184689999636446e-13,1.9356232352847234e-13,3.7114906631564414e-19,4.447164017140526e-20,3.2805137352003146e-20,9.19052589960754e-19,2.674733498269935e-26
1.0784061668118682e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289634338944353,0.11866981769216936,0.02282156128054478,1.4620261354088524e-26,2.1963088308628974e-19,9.568240702187222e-10,3.50923519478444e-23,9.37362832925148e-17,4.1678285911035153e-16,9.680270213083486e-09,1.249341011346365e-36,9.525795961739371e-09,6.532378333473039e-24,6.854581250321051e-21,7.40422976709999e-25,6.888657640738151e-31,5.843706880425489e-16,4.4439813790094e-17,4.654052561946598e-15,1.846477961106572e-07,2.578710843994582e-28,6.7586301737556165e-18,3.6378020854467875e-08,1.2824807713762228e-08,1.0030018463461591e-08,6.374506724626775e-08,1.1415131257003718e-08,1.708928257772296e-08,2.3138256981698053e-13,2.0078774739337467e-13,3.908467100943825e-19,4.761418350917701e-20,3.46075872986233e-20,9.975097121919639e-19,2.99932850133039e-26
1.091612282694052e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289633817866395,0.11866981587563366,0.022821561202017494,1.588938705804885e-26,2.346929980867067e-19,9.811295056335602e-10,3.6999925676168836e-23,9.654739919568871e-17,4.3226627945643914e-16,9.800303841909613e-09,1.3375370797916226e-36,9.642591499439798e-09,6.819385511868621e-24,7.262042687970916e-21,8.002382086713099e-25,7.5364227329133065e-31,6.141426893390135e-16,4.60830347396289e-17,4.7658913295114714e-15,1.8800500966895489e-07,2.802556503808996e-28,7.159755160609351e-18,3.6765994817586824e-08,1.298185463697711e-08,1.0131162806419974e-08,6.422834189716104e-08,1.1594517243165886e-08,1.763400555772687e-08,2.41191631660837e-13,2.0817396175120243e-13,4.1129846846012925e-19,5.092432728324445e-20,3.6476582875654014e-20,1.08138603698161e-18,3.357425253481091e-26
1.1048183985762356e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963329454073,0.11866981405909804,0.022821561123490205,1.7249643509189044e-26,2.505750135564117e-19,1.0056775820245758e-09,3.898543235825772e-23,9.940091734474513e-17,4.480946552416259e-16,9.92036359367573e-09,1.4307158106985389e-36,9.759391505640406e-09,7.1149281250882e-24,7.687557306627673e-21,8.640071719915801e-25,8.234056168431211e-31,6.450013928651731e-16,4.7759225336573923e-17,4.878987637578156e-15,1.9138472622120896e-07,3.0424754299919275e-28,7.578605139293091e-18,3.715273744832405e-08,1.3138901392497792e-08,1.0231278019466098e-08,6.470662119103992e-08,1.1772800798275985e-08,1.818706059930111e-08,2.5127782045671505e-13,2.1572190237958834e-13,4.3252160560545665e-19,5.440793963301727e-20,3.841323683539697e-20,1.1709659915775031e-18,3.7518652966487386e-26
1.1180245144584193e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963276898641,0.11866981224256247,0.022821561044962916,1.870620968733324e-26,2.6730991753269156e-19,1.0304658301426108e-09,4.105103534048674e-23,1.0229671232111582e-16,4.642701424038322e-16,1.0040449198074956e-08,1.5290887282157218e-36,9.876196011569507e-09,7.419133355996341e-24,8.131642801384797e-21,9.319293795512963e-25,8.984526901599627e-31,6.769703909526891e-16,4.9468372460916974e-17,4.993339022649382e-15,1.9478675496814541e-07,3.2993810544263375e-28,8.015686015136223e-18,3.75382540115559e-08,1.3295947979366817e-08,1.033037362259227e-08,6.517996417998109e-08,1.1949961175653559e-08,1.8748394882472316e-08,2.6164485149425867e-13,2.2343248312814335e-13,4.545334763422006e-19,5.807097017802528e-20,4.04186467754894e-20,1.266543988112938e-18,4.1856771900927554e-26
1.131230630340603e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963224122243,0.11866981042602698,0.022821560966435627,2.0264480485612447e-26,2.849315427793125e-19,1.055491803785181e-09,4.3198930987138983e-23,1.0523465424420981e-16,4.807948547345709e-16,1.0160560387994797e-08,1.6328733267576498e-36,9.993005048189717e-09,7.732127989093781e-24,8.594822792793058e-21,1.0042109950059355e-24,9.790925954793235e-31,7.100734072011417e-16,5.1210456301256116e-17,5.108943023322213e-15,1.9821090565151098e-07,3.574224889166441e-28,8.471509455159953e-18,3.792254974825375e-08,1.345299439664828e-08,1.0428459206737738e-08,6.564842917991026e-08,1.2125979194428621e-08,1.9317954707371766e-08,2.722964200800479e-13,2.313065963305129e-13,4.773515225673623e-19,6.191944810016981e-20,4.249389491566435e-20,1.3684245783738393e-18,4.6620850082994875e-26
1.1444367462227866e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963171126774,0.11866980860949156,0.022821560887908345,2.1930072322527502e-26,3.034745747244915e-19,1.0807530799503432e-09,4.5431348809658804e-23,1.082146089570173e-16,4.976708646942047e-16,1.0280696899477333e-08,1.7422931495426355e-36,1.0109818646198791e-08,8.054038397346375e-24,9.077626737854335e-21,1.08106491908114e-24,1.065646887681889e-30,7.443342933791001e-16,5.2985450598856125e-17,5.225797180323205e-15,2.0165698861843615e-07,3.8679975161619346e-28,8.946592808301767e-18,3.830562987548687e-08,1.3610040643427423e-08,1.0525544419756767e-08,6.611207378007183e-08,1.230083717463276e-08,1.989568556374328e-08,2.8323620121171907e-13,2.393451132088943e-13,5.009932697822156e-19,6.595948021439546e-20,4.4640047900895604e-20,1.4769226062076482e-18,5.184517021357141e-26
1.1576428621049703e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128963117914119,0.11866980679295618,0.02282156080938106,2.3708828802122394e-26,3.2297455925975844e-19,1.1062472589580446e-09,4.7750551594949697e-23,1.1123643820632292e-16,5.149002042112464e-16,1.0400858471679905e-08,1.857577866638529e-36,1.0226636836030505e-08,8.38499052956838e-24,9.580589841075813e-21,1.1627108737350947e-24,1.1584498171509006e-30,7.79777026383474e-16,5.4793322884970733e-17,5.3438990365430104e-15,2.0512481488208586e-07,4.181729585463913e-28,9.441459026112632e-18,3.86874995864296e-08,1.3767086718810254e-08,1.0621638953476914e-08,6.657095485237274e-08,1.2474518874245973e-08,2.0481532197526446e-08,2.9446784926964357e-13,2.475488842710961e-13,5.2547632366479175e-19,7.019724903041425e-20,4.6858156629766174e-20,1.5923633575400363e-18,5.756614554178295e-26
1.170848977987154e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.412896306448616,0.11866980497642088,0.022821560730853774,2.5606826421296418e-26,3.434679104002501e-19,1.1319719645415245e-09,5.0158835532682364e-23,1.1429999981767174e-16,5.324848654659324e-16,1.0521044846836316e-08,1.9789633525106896e-36,1.034345964785561e-08,8.725109898343848e-24,1.0104252965640649e-20,1.2493754841795213e-24,1.2578485695240176e-30,8.164257052560592e-16,5.663403471154315e-17,5.46324613707039e-15,2.0861419617876012e-07,4.516492821741084e-28,9.956636583970356e-18,3.906816405037293e-08,1.3924132621923144e-08,1.0716752531769711e-08,6.702512856060171e-08,1.2647009428184368e-08,2.1075438674606357e-08,3.059949977256853e-13,2.559187397002314e-13,5.508183666958605e-19,7.463901080798507e-20,4.914925610690538e-20,1.7150827079689679e-18,6.382241020763466e-26
1.1840550938693377e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289630108447695,0.11866980315988565,0.022821560652326496,2.763038032330649e-26,3.6499191780702333e-19,1.1579248439111117e-09,5.2658530341581615e-23,1.1740514786522813e-16,5.504268016582943e-16,1.0641255770218564e-08,2.106691763067127e-36,1.0460287111582892e-08,9.074521568470413e-24,1.0649162544748143e-20,1.3412923587533822e-24,1.3642035022151413e-30,8.543045482562089e-16,5.850754187540216e-17,5.5838360292257e-15,2.121249450215963e-07,4.873401038938891e-28,1.04926594028492e-17,3.944762841274029e-08,1.408117835191245e-08,1.0810894899561946e-08,6.747465036952547e-08,1.2818295289208925e-08,2.167734844181967e-08,3.178212588685629e-13,2.644554897371373e-13,5.770371548384735e-19,7.92910936081209e-20,5.151436531831665e-20,1.845427267908875e-18,7.0654911295612e-26
1.1972612097515213e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289629569918107,0.11866980134335046,0.022821560573799214,2.9786050096532006e-26,3.875847541720366e-19,1.1841035677925962e-09,5.525199939466413e-23,1.2055173283666043e-16,5.687279277609763e-16,1.0761490990098998e-08,2.2410116121960772e-36,1.0577119256860285e-08,9.433350145910166e-24,1.1215870493173231e-20,1.438702166645876e-24,1.4778883775912129e-30,8.934378899885867e-16,6.041379463607673e-17,5.70566626259379e-15,2.1565687475102256e-07,5.253611162917926e-28,1.105006677168226e-17,3.98258977951073e-08,1.4238223907944147e-08,1.0904075812721183e-08,6.791957505386408e-08,1.2988364170731889e-08,2.2287204385305377e-08,3.2995022354536104e-13,2.7315992505562383e-13,6.041505142710824e-19,8.415989534246228e-20,5.395448712844076e-20,1.9837545252608574e-18,7.810700255845281e-26
1.210467325633705e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128962902929138,0.11866979952681536,0.022821560495271932,3.2080645617590174e-26,4.112854824665032e-19,1.2105058304422048e-09,5.794163984340126e-23,1.237396017931845e-16,5.873901212570453e-16,1.0881750257713021e-08,2.3821778477916616e-36,1.0693956113076063e-08,9.801719767232885e-24,1.1804934119092653e-20,1.5418527134677118e-24,1.599290592696249e-30,9.338501785849697e-16,6.235273792735518e-17,5.828734389056392e-15,2.1920979958210288e-07,5.658324261910689e-28,1.1629403270350332e-17,4.020297729522564e-08,1.4395269289203454e-08,1.0996305028753699e-08,6.8359956707147e-08,1.3157204991493856e-08,2.2904948886287447e-08,3.4238546091873664e-13,2.8203281713065453e-13,6.321763381742077e-19,8.925188182293331e-20,5.647060819785364e-20,2.1304329855878598e-18,8.622453976889676e-26
1.2236734415158887e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128962848658599,0.1186697977102803,0.022821560416744657,3.452123293790328e-26,4.361340630533874e-19,1.2371293496400638e-09,6.072988274078394e-23,1.2696859852489418e-16,6.06415222863059e-16,1.100203332722223e-08,2.5304519272636544e-36,1.0810797709360091e-08,1.0179754089537008e-23,1.2416916036222362e-20,1.6509990146719704e-24,1.728811405421906e-30,9.755659729390801e-16,6.432431156271928e-17,5.953037962823949e-15,2.2278353464891133e-07,6.088786584638174e-28,1.2231218693327995e-17,4.057887198705069e-08,1.4552314494894479e-08,1.108759229825698e-08,6.879584875045092e-08,1.3324807822082138e-08,2.353052387437506e-08,3.5513051823937785e-13,2.910749185995724e-13,6.611325835705749e-19,9.457358481367934e-20,5.906369892054323e-20,2.285842309776713e-18,9.505597765584822e-26
