Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245),C2H4(52)
1.9049426862563534e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289598078287165,0.11866970400003876,0.022821556365727903,6.3772620937630395e-25,4.561568181137971e-18,2.8627362622263168e-09,4.0892511500534084e-22,3.449024880102814e-16,2.1147928946876403e-15,1.7234300722455898e-08,2.856714678376827e-35,1.6845408235896873e-08,4.5604581914784237e-23,9.01554811351092e-20,4.2706928359960754e-23,6.208290470652492e-29,5.518674809747353e-15,2.0249843046833274e-16,1.3982937979999628e-14,4.312854466079784e-07,1.1247712696114695e-26,8.864216477521231e-17,5.84784748252158e-08,2.2653616779206336e-08,1.4737388254079402e-08,8.629299698724188e-08,2.028856747513633e-08,6.499807099569487e-08,1.5111463270879135e-12,1.0001574809016792e-12,3.863239505365159e-18,1.5919730009657152e-18,6.146133159262225e-19,3.639254613178993e-17,7.214046342687049e-24,5.48883844087361e-14,2.0282185421529003e-17,1.2117982484057202e-26,2.091672788994969e-17
1.919974741540955e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128959736207267,0.11866970193234493,0.022821556276343156,6.707189932816425e-25,4.751514706846287e-18,2.9032694540235524e-09,4.2296124428817976e-22,3.507421873828168e-16,2.1603211094130356e-15,1.7372318658028458e-08,2.980140582846936e-35,1.6978728947157657e-08,4.679653032916784e-23,9.325269363311488e-20,4.4780543861039284e-23,6.536445628014519e-29,5.6860979082847445e-15,2.0636147640342733e-16,1.4194623573616706e-14,4.36339110505259e-07,1.1829604629956072e-26,9.168810888403488e-17,5.8842814800341473e-08,2.2832364420798933e-08,1.4798772022252493e-08,8.658934758572125e-08,2.0407955679463227e-08,6.608628091476781e-08,1.549246414465785e-12,1.0213695216014199e-12,3.981654480227777e-18,1.6538321895092303e-18,6.328107299260152e-19,3.8113620509107544e-17,7.686690731769842e-24,5.64609314281345e-14,2.0921537996527916e-17,1.2672555013083465e-26,2.1392617125733268e-17
1.9350067968255563e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128959664421177,0.11866969986465117,0.022821556186958407,7.051082983099852e-25,4.9476290700296565e-18,2.9439702744707055e-09,4.373629611460647e-22,3.5662178754477633e-16,2.206397284598723e-15,1.7510354797291476e-08,3.1077877848863206e-35,1.71120573952723e-08,4.800851249573335e-23,9.642606750780801e-20,4.693377485794599e-23,6.878447515325766e-29,5.8570540732846946e-15,2.1025494951867752e-16,1.4407744949727684e-14,4.4140925629869763e-07,1.243612639642068e-26,9.480925347883008e-17,5.9205929869454003e-08,2.3011111805574975e-08,1.4859489367177988e-08,8.688257746089852e-08,2.0526057143353705e-08,6.718077128237371e-08,1.5879505924464725e-12,1.0428272301029583e-12,4.1025595975912635e-18,1.7174297076193018e-18,6.51344920894514e-19,3.989850918402471e-17,8.185053955086427e-24,5.806102391103677e-14,2.1573991755309054e-17,1.3245912572035336e-26,2.1874344998987933e-17
1.9500388521101577e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128959592472139,0.1186696977969575,0.022821556097573664,7.4094001565464715e-25,5.150053655941912e-18,2.984836907694108e-09,4.521368292910441e-22,3.625410026012426e-16,2.2530223170234247e-15,1.7648408948126804e-08,3.239762208335216e-35,1.724539360624219e-08,4.9240663018338386e-23,9.96766910553722e-20,4.916883482515416e-23,7.234726785359127e-29,6.031583990397251e-15,2.1417860303517368e-16,1.4622298742203372e-14,4.464957144628575e-07,1.30680873308044e-26,9.800669820999729e-17,5.9567825758339586e-08,2.318985893330334e-08,1.4919548904934487e-08,8.717272660025897e-08,2.0642885469308942e-08,6.82814743585613e-08,1.627262243295031e-12,1.0645307786896962e-12,4.225981439807576e-18,1.7827941888491647e-18,6.702178274357862e-19,4.1748902726529754e-17,8.710240568523111e-24,5.968877509616281e-14,2.2239648802384198e-17,1.3838448682667406e-26,2.2361913161146666e-17
1.965070907394759e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128959520361824,0.11866969572926392,0.022821556008188925,7.782611026523561e-25,5.358932721687169e-18,3.025867561311071e-09,4.672894781944672e-22,3.6849954783584994e-16,2.3001970823688427e-15,1.778648092087674e-08,3.3761714379378015e-35,1.7378737605801265e-08,5.049311550398009e-23,1.0300565510999388e-19,5.148797329443613e-23,7.605722299172592e-29,6.209728372820167e-15,2.1813219066369048e-16,1.48382815906876e-14,4.515983174632518e-07,1.372631556968454e-26,1.012815465494412e-16,5.992850816089332e-08,2.336860580376395e-08,1.4978959135021533e-08,8.745983443774264e-08,2.0758454236236267e-08,6.938832312653622e-08,1.6671847148021493e-12,1.086480328734912e-12,4.351946522910086e-18,1.849954325468854e-18,6.894313512339353e-19,4.366651716001703e-17,9.263389102689265e-24,6.13442943737545e-14,2.2918609747307368e-17,1.4450558871354172e-26,2.2855323030143822e-17
1.9801029626793606e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289594480918895,0.11866969366157044,0.022821555918804182,8.171195968843884e-25,5.574412398898014e-18,3.0670604661118112e-09,4.828276032138015e-22,3.7449713975150634e-16,2.3479224356793036e-15,1.792457052831001e-08,3.5171247282433304e-35,1.751208941941913e-08,5.176600256703169e-23,1.0641405295793915e-19,5.389347592462082e-23,7.991881160844867e-29,6.3915279595131375e-15,2.221154666629961e-16,1.505569014061749e-14,4.5671689973750063e-07,1.4411658299551065e-26,1.0463490572779708e-16,6.028798273932395e-08,2.354735241674748e-08,1.503772844176021e-08,8.774393986164168e-08,2.0872776991713162e-08,7.05012512909283e-08,1.7077213205649965e-12,1.1086760309406528e-12,4.48048129505779e-18,1.9189388639710674e-18,7.08987357361118e-19,4.565309398436052e-17,9.845672637012157e-24,6.302768732208631e-14,2.361097370559234e-17,1.5082640586026358e-26,2.3354575799014277e-17
1.995135017963962e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289593756639664,0.11866969159387704,0.022821555829419447,8.575646303085198e-25,5.796640696277126e-18,3.1084138757452343e-09,4.987579657178613e-22,3.8053349610909194e-16,2.396199211811893e-15,1.806267758558816e-08,3.6627330124130236e-35,1.7645449072304153e-08,5.30594558336155e-23,1.0990298025324643e-19,5.638766456573146e-23,8.393658750695223e-29,6.577023513451171e-15,2.2612818589560623e-16,1.5274521043243245e-14,4.618512976763292e-07,1.512498200598002e-26,1.0806788667285407e-16,6.064625512435857e-08,2.372609877205517e-08,1.5095865095694343e-08,8.802508122238261e-08,2.0985867244747044e-08,7.162019327567705e-08,1.7488753402706999e-12,1.1311180255717617e-12,4.611612135036654e-18,1.9897766006372043e-18,7.288876745919196e-19,4.771040019578335e-17,1.0458299372033377e-23,6.473905574468253e-14,2.4316838300295366e-17,1.5735093113844658e-26,2.3859672444208797e-17
2.0101670732485634e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128959303079672,0.11866968952618372,0.022821555740034707,8.996464434211663e-25,6.025767502005201e-18,3.1499260664085552e-09,5.150873932104743e-22,3.8660833596419913e-16,2.4450282258772604e-15,1.820080191023251e-08,3.813108910933605e-35,1.7778816589406597e-08,5.43736059461052e-23,1.1347353493501747e-19,5.89728973175798e-23,8.811518757001198e-29,6.766255819916295e-15,2.3017010388106843e-16,1.5494770955647386e-14,4.670013496044286e-07,1.5867172723338312e-26,1.1158160394915505e-16,6.100333091544677e-08,2.3904844869498575e-08,1.5153377254990856e-08,8.830329634019487e-08,2.1097738459006285e-08,7.274508422156063e-08,1.7906500199822094e-12,1.1538064426851407e-12,4.7453653508169366e-18,2.0624963771639295e-18,7.491340957236686e-19,4.984022830358718e-17,1.1102513199717574e-23,6.647849770818942e-14,2.5036299664238966e-17,1.6408317499641885e-26,2.437061373363406e-17
2.025199128533165e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289592303406003,0.11866968745849048,0.022821555650649975,9.43416399449117e-25,6.261944586017934e-18,3.19159533654076e-09,5.318227794526147e-22,3.9272137970198196e-16,2.494410273671305e-15,1.8338943322091506e-08,3.9683667402383637e-35,1.791219199542164e-08,5.570858256775064e-23,1.1712681714628709e-19,6.16515685828934e-23,9.245933206228357e-29,6.959265684826833e-15,2.3424097684686124e-16,1.5716436540763462e-14,4.7216689576120345e-07,1.6639136285009112e-26,1.1517717569875151e-16,6.135921568096477e-08,2.4083590708899338e-08,1.521027296683755e-08,8.857862251266753e-08,2.1208404046498516e-08,7.387585998339147e-08,1.833048572426321e-12,1.1767414023543389e-12,4.881767178165274e-18,2.1371270763505917e-18,7.697283779022706e-19,5.204439634380587e-17,1.177959427158756e-23,6.824610758085218e-14,2.5769452442853342e-17,1.710271646516286e-26,2.4887400234425474e-17
2.0402311838177663e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128959157448331,0.11866968539079732,0.022821555561265246,9.88926998570268e-25,6.505325602154799e-18,3.2334200065199002e-09,5.489710845830246e-22,3.988723490701764e-16,2.544346132097938e-15,1.8477101643308596e-08,4.1286225212366496e-35,1.80455753147924e-08,5.706451438741916e-23,1.208639291544533e-19,6.442610911505266e-23,9.697382491786645e-29,7.156093933103455e-15,2.383405617769899e-16,1.59395144673943e-14,4.773477782814252e-07,1.744179857412765e-26,1.188557235830913e-16,6.171391495841876e-08,2.4262336290088956e-08,1.526656016883708e-08,8.885109652219588e-08,2.1317877361673523e-08,7.501245712690147e-08,1.87607417728363e-12,1.199923014889565e-12,5.020843779310428e-18,2.213697617847758e-18,7.90672242953168e-19,5.43247478898462e-17,1.2490859564503798e-23,7.004197607154892e-14,2.651638979761244e-17,1.7818694329129336e-26,2.5410032320460595e-17
2.0552632391023677e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289590844044183,0.11866968332310425,0.022821555471880514,1.0362318921627894e-24,6.756066090182285e-18,3.2753984183642107e-09,5.665393352373569e-22,4.0506096721035403e-16,2.5948365595830973e-15,1.8615276698290508e-08,4.293993987752657e-35,1.8178966571712947e-08,5.844152912444683e-23,1.2468597527324876e-19,6.72989860605148e-23,1.0166355401328416e-28,7.356781407071288e-15,2.424686164583561e-16,1.6164001410229686e-14,4.825438411758107e-07,1.8276105774817173e-26,1.2261837272601935e-16,6.206743425464818e-08,2.4441081612908617e-08,1.5322246690395792e-08,8.912075464331934e-08,2.142617169592918e-08,7.615481292533764e-08,1.919729981480205e-12,1.2233513810532203e-12,5.162621241661496e-18,2.2922369539670766e-18,8.119673777170436e-19,5.668315206017857e-17,1.3237663443909763e-23,7.186619026933519e-14,2.7277203410041956e-17,1.8556656928155156e-26,2.5938510179621144e-17
2.070295294386969e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128959011210404,0.11866968125541126,0.02282155538249579,1.0853858970821629e-24,7.01432347769433e-18,3.3175289354370166e-09,5.8453462466585585e-22,4.11286958687468e-16,2.6458822964802106e-15,1.875346831367603e-08,4.4646005948744164e-35,1.8312365790131232e-08,5.98397535335938e-23,1.2859406178623314e-19,7.02727029960024e-23,1.0653349142603407e-28,7.561368964897297e-15,2.4662489952497824e-16,1.6389894049863614e-14,4.877549303115448e-07,1.9143024623915288e-26,1.2646625165786973e-16,6.24197790460282e-08,2.4619826677208928e-08,1.5377340254106392e-08,8.938763264995265e-08,2.1533300272499676e-08,7.730286535578887e-08,1.964019099480764e-12,1.247026592271035e-12,5.307125576577503e-18,2.3727740655526543e-18,8.336154343898974e-19,5.912150352313918e-17,1.4021398224368668e-23,7.371883368345468e-14,2.8051983486277145e-17,1.931701153853553e-26,2.6472833820811042e-17
2.0853273496715706e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128958937867809,0.11866967918771835,0.02282155529311106,1.1364450099655435e-24,7.280257081892483e-18,3.3598099421554486e-09,6.029641128496109e-22,4.1755004951775103e-16,2.697484065467266e-15,1.8891676318305195e-08,4.6405635272138665e-35,1.8445772993752062e-08,6.125931341009785e-23,1.3258929687178824e-19,7.334979996053382e-23,1.1158869367886508e-28,7.769897479062318e-15,2.5080917050013543e-16,1.6617189072810985e-14,4.92980893392765e-07,2.0043542663181077e-26,1.3040049226062888e-16,6.277095477867178e-08,2.479857148284973e-08,1.543184847712335e-08,8.965176582251175e-08,2.1639276241706362e-08,7.845655309526223e-08,2.008944613583167e-12,1.2709487308389001e-12,5.4543827181872415e-18,2.4553379579140865e-18,8.556180308671429e-19,6.164172249890538e-17,1.4843494727220492e-23,7.559998628377333e-14,2.884081876214878e-17,2.0100166798932018e-26,2.7013003080737947e-17
2.100359404956172e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289588643781366,0.11866967712002553,0.022821555203726338,1.189466421562924e-24,7.554028111248424e-18,3.402239843702901e-09,6.218350266154006e-22,4.238499671950173e-16,2.7496425719356952e-15,1.9029900543188935e-08,4.822005707078897e-35,1.8579188206039965e-08,6.270033359482096e-23,1.3667279052959511e-19,7.653285348237355e-23,1.1683430196994308e-28,7.982407834866896e-15,2.550211898365072e-16,1.6845883171523906e-14,4.982215799410215e-07,2.0978668491973554e-26,1.3442222971414934e-16,6.3120966868631e-08,2.4977316029699917e-08,1.548577887253012e-08,8.99131889549359e-08,2.1744112676552434e-08,7.961581551652799e-08,2.0545095742140262e-12,1.2951178701254792e-12,5.604418522258248e-18,2.539957656821221e-18,8.779767510913808e-19,6.424575475870427e-17,1.570542283519255e-23,7.750972454159555e-14,2.9643796508776033e-17,2.0906532633973647e-26,2.7559017630465508e-17
2.1153914602407734e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289587907428726,0.1186696750523328,0.02282155511434162,1.244508531094576e-24,7.8357996670514e-18,3.444817065745242e-09,6.411546597491529e-22,4.3018644071542865e-16,2.8023585043712013e-15,1.9168140821479146e-08,5.009051802558247e-35,1.8712611450222065e-08,6.416293797948274e-23,1.4084565450857329e-19,7.982447660098021e-23,1.2227554238906816e-28,8.198940928970371e-15,2.592607189543755e-16,1.7075973044407455e-14,5.034768412757307e-07,2.1949432020392463e-26,1.3853260244339495e-16,6.34698207020979e-08,2.5156060317637196e-08,1.5539138850697528e-08,9.01719363616078e-08,2.1847822568643546e-08,8.078059268374952e-08,2.10071700022524e-12,1.319534074770691e-12,5.75725876511385e-18,2.6266622045607232e-18,9.006931454035224e-19,6.693557162131443e-17,1.6608692043800165e-23,7.94481214708232e-14,3.046100253864528e-17,2.1736520178792648e-26,2.8110876981743387e-17
2.130423515525375e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128958716963483,0.11866967298464014,0.022821555024956898,1.3016309606342615e-24,8.125736744843036e-18,3.4875400541507346e-09,6.609303731080503e-22,4.365592006007726e-16,2.8556325347267297e-15,1.9306396988439183e-08,5.201828235520167e-35,1.884604274929094e-08,6.564724951197633e-23,1.451090022362634e-19,8.322731888403011e-23,1.2791772612011057e-28,8.41953766796246e-15,2.6352752027795747e-16,1.730745539583497e-14,5.087465304946349e-07,2.2956884722872333e-26,1.4273275206669683e-16,6.381752163560456e-08,2.5334804346547925e-08,1.559193572063234e-08,9.042804188417298e-08,2.1950418824417286e-08,8.195082534791507e-08,2.1475698791912953e-12,1.3441974008801347e-12,5.9129291425972e-18,2.7154806560544617e-18,9.237687308969454e-19,6.971316994692016e-17,1.7554852009378304e-23,8.141524666941906e-14,3.129252121215489e-17,2.2590541704511921e-26,2.8668580493121934e-17
2.1454555708099763e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128958643041417,0.11866967091694756,0.022821554935572183,1.3608945695177337e-24,8.424006235742029e-18,3.530407274713648e-09,6.81169594731295e-22,4.4296797892030555e-16,2.9094653187877247e-15,1.9444668881414792e-08,5.400463189525687e-35,1.8979482126007396e-08,6.715339020176109e-23,1.4946394874963126e-19,8.674406643959416e-23,1.3376624962983372e-28,8.644238966966677e-15,2.6782135726993284e-16,1.7540326936162995e-14,5.140305024542803e-07,2.400209989222133e-26,1.4702382334500137e-16,6.416407499622232e-08,2.5513548116326907e-08,1.5644176691315563e-08,9.068153889826038e-08,2.205191426166521e-08,8.312645494208679e-08,2.1950711677071477e-12,1.3691078962155433e-12,6.071455269081253e-18,2.806442075039692e-18,9.472049917743753e-19,7.25805721283759e-17,1.854549309358865e-23,8.341116636113892e-14,3.213843544460562e-17,2.3469010544699742e-26,2.9232127375858175e-17
2.1604876260945777e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289585689781094,0.11866966884925507,0.02282155484618747,1.4223614687760372e-24,8.73077692766113e-18,3.5734172128815242e-09,7.018798199495658e-22,4.494125093112119e-16,2.963857496529834e-15,1.9582956339805415e-08,5.605086617657423e-35,1.9112929602903273e-08,6.868148112532765e-23,1.5391161062727506e-19,9.037744192354658e-23,1.3982659484327642e-28,8.873085748274956e-15,2.7214199446422693e-16,1.7774584381745596e-14,5.193286137505296e-07,2.5086172894096224e-26,1.5140696413209132e-16,6.450948608176053e-08,2.5692291626877215e-08,1.5695868873029865e-08,9.093246032010504e-08,2.2152321606331964e-08,8.43074235764813e-08,2.2432237916865323e-12,1.3942656003813516e-12,6.2328626765236205e-18,2.8995755303109957e-18,9.710033797071998e-19,7.553982607993887e-17,1.9582246904250632e-23,8.543594343749651e-14,3.299882671361746e-17,2.4372341022805945e-26,2.980151669961966e-17
2.175519681379179e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128958494774973,0.11866966678156267,0.022821554756802757,1.4860950355931434e-24,9.046219506418833e-18,3.616568373486076e-09,7.230686114931835e-22,4.558925269977247e-16,3.018809692469222e-15,1.9721259205035963e-08,5.815830250264766e-35,1.9246385202284183e-08,7.023164243173043e-23,1.5845310592301417e-19,9.41302045422821e-23,1.461043293058677e-28,9.106118940012855e-15,2.7648919749711083e-16,1.801022445494839e-14,5.246407226991159e-07,2.6210221421905345e-26,1.5588332532576065e-16,6.485376016096401e-08,2.5871034878109995e-08,1.574701927867547e-08,9.118083861307482e-08,2.225165348957674e-08,8.549367403339599e-08,2.2920306466605308e-12,1.4196705450074398e-12,6.397176813565307e-18,2.9949100920238816e-18,9.951653141969363e-19,7.859300522352676e-17,2.0666786832348794e-23,8.74896374999284e-14,3.387377506695396e-17,2.5300948380592253e-26,3.03767473979925e-17
2.1905517366637806e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128958420433408,0.11866966471387035,0.02282155466741805,1.5521599277874648e-24,9.37050655674807e-18,3.6598592804776756e-09,7.447435995990096e-22,4.624077688089569e-16,3.0743225160056282e-15,1.9859577320528935e-08,6.032827602626333e-35,1.9379848946232192e-08,7.180399334818295e-23,1.630895541008404e-19,9.800515005082056e-23,1.5260510633244977e-28,9.34337947483466e-15,2.8086273313667686e-16,1.8247243884162086e-14,5.299666893162523e-07,2.7375385752131497e-26,1.6045406081992522e-16,6.519690247371026e-08,2.6049777869944285e-08,1.5797634825074296e-08,9.142670579410256e-08,2.2349922445083e-08,8.668514976199418e-08,2.3414945980762612e-12,1.445322753928145e-12,6.5644230446722754e-18,3.0924748280599574e-18,1.019692182938577e-18,8.174220847255586e-17,2.1800828585072717e-23,8.957230490212629e-14,3.47633591307353e-17,2.6255248707568244e-26,3.095781827379979e-17
2.220615847232983e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289582713404976,0.11866966057848594,0.022821554488648633,1.6915488098659732e-24,1.0046313910722807e-17,3.746854523457545e-09,7.895830246070627e-22,4.755428802416074e-16,3.1870324098773124e-15,2.0136258685816656e-08,6.486126497570447e-35,1.9646800955056276e-08,7.501573634500115e-23,1.7265179363198263e-19,1.0613295544626953e-22,1.6629883095584632e-28,9.830746319438316e-15,2.8968787512933115e-16,1.8725407754387494e-14,5.406596440077367e-07,2.983373737700147e-26,1.6988328498736246e-16,6.587981261617655e-08,2.640726307513203e-08,1.589728853473393e-08,9.191103269359763e-08,2.2543321206278806e-08,8.908355413275336e-08,2.4424051033931093e-12,1.4973690220522661e-12,6.907812821314437e-18,3.2944110620346653e-18,1.0698461171311049e-18,8.83372102787042e-17,2.4224495133226947e-23,9.382476915708213e-14,3.658674183863595e-17,2.8242596452221284e-26,3.213747514537362e-17
2.2476735467452655e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128958136697136,0.11866965685664026,0.022821554327756167,1.825647317398089e-24,1.0686558901150473e-17,3.825613749313221e-09,8.316792317577344e-22,4.874823403256693e-16,3.290394476465456e-15,2.0385322539624587e-08,6.916859461438327e-35,1.988708583446271e-08,7.798337092287816e-23,1.8159380517886141e-19,1.1389464078371928e-22,1.7944446334468792e-28,1.028424467757691e-14,2.977182447813082e-16,1.916043993817692e-14,5.50329326273893e-07,3.2198780564160523e-26,1.787039824125513e-16,6.649061308542989e-08,2.6728998872001622e-08,1.598521512260446e-08,9.233865117576293e-08,2.271386853867958e-08,9.125943463981965e-08,2.535499968779224e-12,1.5450563928678171e-12,7.22714408692066e-18,3.4840723062573095e-18,1.1162460161356406e-18,9.462269186047242e-17,2.659318824696861e-23,9.775157615702849e-14,3.827860038669144e-17,3.012326850786684e-26,3.3219125226844914e-17
2.274731246257548e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128958001626253,0.11866965313479484,0.022821554166863708,1.9683649458705087e-24,1.1358230893802596e-17,3.9048036444502355e-09,8.754724776815324e-22,4.995319087188885e-16,3.3955817977290204e-15,2.0634433457628142e-08,7.370013281040933e-35,2.0127397435751504e-08,8.102471252902555e-23,1.9086093182551104e-19,1.2209734758766195e-22,1.9340460716543124e-28,1.0752076287117772e-14,3.058303593775839e-16,1.9599890632094245e-14,5.600418060450398e-07,3.4715831787714305e-26,1.8784852999837628e-16,6.70978268231582e-08,2.7050733827503907e-08,1.6071512080815774e-08,9.275861183841621e-08,2.2881162217237247e-08,9.34513954512567e-08,2.6307670466162138e-12,1.5935449325259042e-12,7.556365876195583e-18,3.681410903822422e-18,1.1638484685501956e-18,1.0125309674492983e-16,2.9150939498221364e-23,1.0177298925028096e-13,4.001903739729083e-17,3.209368831089606e-26,3.4319673412250066e-17
2.3017889457698305e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128957866135412,0.11866964941294969,0.022821554005971256,2.120127002442917e-24,1.2062405161810362e-17,3.984416258138146e-09,9.210097164931142e-22,5.116901105545876e-16,3.5025974237924325e-15,2.0883590595366778e-08,7.846432138098178e-35,2.0367735879969826e-08,8.414042392113921e-23,2.004597451825373e-19,1.3075870037100225e-22,2.082153488431094e-28,1.1234479869494747e-14,3.140229029721115e-16,2.0043740975601533e-14,5.697963258947393e-07,3.739239150731541e-26,1.9732375960398947e-16,6.770148337014249e-08,2.737246794143002e-08,1.6156216441475735e-08,9.31710860762718e-08,2.304527153902377e-08,9.565913014650902e-08,2.7282219996951438e-12,1.6428345204423014e-12,7.895622972747142e-18,3.886595839682102e-18,1.212660465683384e-18,1.0824158455902887e-16,3.190935366491381e-23,1.058892252735641e-13,4.180846122301389e-17,3.4156304224122035e-26,3.543910862813468e-17
2.328846645282113e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289577302320185,0.1186696456911048,0.022821553845078817,2.281373401053078e-24,1.2800176959530326e-17,4.064443820376344e-09,9.68338619075307e-22,5.239554888354129e-16,3.611444271102188e-15,2.1132793127260505e-08,8.346979535314128e-35,2.0608101286024406e-08,8.733115864349226e-23,2.1039682692558653e-19,1.398967056494958e-22,2.2391368271095374e-28,1.1731694099328516e-14,3.2229457334638683e-16,2.0491972172345384e-14,5.79592144729658e-07,4.023621775845526e-26,2.0713653102572195e-16,6.830161197950656e-08,2.7694201213640917e-08,1.6239364327652392e-08,9.357624107930904e-08,2.320626463571634e-08,9.78823388530316e-08,2.8278801987172545e-12,1.692924967258654e-12,8.24505922187789e-18,4.099795806134636e-18,1.2626886943190002e-18,1.1560158045872654e-16,3.488052073910878e-23,1.1010047037336899e-13,4.3647266063585244e-17,3.6313568238904877e-26,3.65774187931086e-17
2.3559043447943955e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289575939233125,0.1186696419692602,0.022821553684186383,2.4525589397428187e-24,1.35726615260624e-17,4.144878737455917e-09,1.0175075749022918e-21,5.363266045874746e-16,3.7221251278008235e-15,2.1382040246146562e-08,8.872538427893637e-35,2.084849377072764e-08,9.059756113992141e-23,2.206787677796385e-19,1.495297511903505e-22,2.405375117636537e-28,1.2243957584342407e-14,3.3064408233547723e-16,2.0944565490344445e-14,5.894285374396631e-07,4.3255331041794066e-26,2.172937312357916e-16,6.889824162027017e-08,2.8015933644064566e-08,1.632099097576623e-08,9.397423993943843e-08,2.33642084547086e-08,1.0012072813302867e-07,2.929756727847556e-12,1.74381601765141e-12,8.604817520800189e-18,4.321179144386858e-18,1.3139395437104287e-18,1.2334677445936878e-16,3.807702521610142e-23,1.1440688081061097e-13,4.5535832172366586e-17,3.8567934818885953e-26,3.773459089099714e-17
2.382962044306678e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128957457216384,0.11866963824741586,0.022821553523293955,2.6341535786679886e-24,1.438099408597441e-17,4.22571358763259e-09,1.0685656938262586e-21,5.488020369838483e-16,3.834642658897816e-15,2.1631331162828174e-08,9.42401135250747e-35,2.1088913448842835e-08,9.394026686765629e-23,2.313121665431993e-19,1.5967660512892317e-22,2.5812564802392365e-28,1.2771508846110794e-14,3.3907015611515545e-16,2.1401502262164177e-14,5.9930479455244e-07,4.6458019224509936e-26,2.2780227364736837e-16,6.949140098086429e-08,2.8337665232693206e-08,1.640113075749927e-08,9.436524175437168e-08,2.3519168744951224e-08,1.0237401086876839e-07,3.0338663902308086e-12,1.7955073530354337e-12,8.975039809997079e-18,4.550913788149993e-18,1.366419112536359e-18,1.314911207009257e-16,4.151195520356403e-23,1.1880858376211537e-13,4.7474526070510056e-17,4.092185977874936e-26,3.8910611039316e-17
2.4100197438189604e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289573201181645,0.1186696345255718,0.022821553362401534,2.8266427187528148e-24,1.5226329847423612e-17,4.306941116905843e-09,1.121562807829409e-21,5.613803834404122e-16,3.948999411249944e-15,2.188066510563454e-08,1.00023205538185e-34,2.1329360433128373e-08,9.735990241180263e-23,2.423036291502329e-19,1.70356414960897e-22,2.7671781254270085e-28,1.331458630159217e-14,3.4757153545374216e-16,2.1862763885079515e-14,6.092202218927713e-07,4.985284245297017e-26,2.386690974044052e-16,7.008111847260769e-08,2.865939597958076e-08,1.647981720123135e-08,9.47494017288305e-08,2.3671210046966023e-08,1.046419061468849e-07,3.1402237134646924e-12,1.8479985941687263e-12,9.355867065652589e-18,4.7891672091957985e-18,1.4201332158374943e-18,1.4004883665262133e-16,4.5198911347756675e-23,1.2330567811773272e-13,4.946370076775118e-17,4.337779920008245e-26,4.0105464553461756e-17
