Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61)
2.0507654674390665e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126773292855813,0.20123875460549465,0.16768980174528617,5.972277487108371e-12,7.404367254594512e-09,3.359428409018137e-06,1.4721773680760768e-12,5.254735273717018e-13,6.157598665895611e-10,3.239065214573909e-06,1.3264451527019721e-25,4.713898486424633e-06,7.457404100415607e-18,1.3486569367735047e-12,1.6852824250724405e-14,7.277642706135914e-20,2.9821782552240624e-08,3.382387771615232e-13,1.3067130772325792e-10,0.0001565783651304456,1.0396628938423889e-13,7.701838391889355e-09,2.9863467476408774e-06,1.7825994617676092e-05,3.667231903721657e-08,2.1042181612156355e-07,2.2223169512838418e-07,4.111942141038399e-05,3.2273918738220975e-07,2.995778003587311e-08,1.5530999100968126e-11,3.3114896559086843e-12,1.700756241332448e-13,1.0003525649197438e-08,6.658297594875329e-14,3.557737816431132e-10,3.3937420895440744e-12
2.071946919877239e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126751492918441,0.20123826068438905,0.16768970929547702,6.290203683238534e-12,7.653977224431919e-09,3.4346819459861373e-06,1.5346441847985121e-12,5.324065378110939e-13,6.284620560179819e-10,3.2725014672528075e-06,1.3797350686078435e-25,4.77925208028773e-06,7.598170420898171e-18,1.3805885465745026e-12,1.7376810353519e-14,7.511317617685018e-20,3.052235599208384e-08,3.41726323585044e-13,1.320604363958123e-10,0.00015810667635622318,1.0948550512279745e-13,7.94690287915017e-09,3.0139367664197597e-06,1.8009050619668586e-05,3.666703540475696e-08,2.1045214824312486e-07,2.255822332410584e-07,4.154843170355341e-05,3.305087850547768e-07,3.034780782851506e-08,1.5886281763003444e-11,3.3925236210201484e-12,1.7416780997406064e-13,1.0245157373217087e-08,6.893658277012442e-14,3.5957074830060387e-10,3.4375892875961194e-12
2.0931283723154114e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126729720348286,0.20123776676548782,0.16768961684669326,6.6215444967313145e-12,7.909268461244255e-09,3.5111240778250945e-06,1.5990840934450771e-12,5.393834853063125e-13,6.412922552243504e-10,3.30593738843401e-06,1.4345830035800823e-25,4.844925910394915e-06,7.740154876358355e-18,1.4129414983230667e-12,1.7913096702490204e-14,7.750748074515613e-20,3.123197335410459e-08,3.452128706912113e-13,1.3344954846199944e-10,0.00015963216466908652,1.1523663634227503e-13,8.197142304696349e-09,3.041485439104859e-06,1.8192080305982975e-05,3.666178964576676e-08,2.104826087769388e-07,2.2896342092175494e-07,4.197744212158732e-05,3.3839191163227754e-07,3.073882772067731e-08,1.6245848688936336e-11,3.4750104156504474e-12,1.783315282763162e-13,1.0489998132239392e-08,7.135470907789652e-14,3.6336904771013004e-10,3.481541331520907e-12
2.114309824753584e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126707975319835,0.20123727284877807,0.16768952439893364,6.966720826876621e-12,8.170307371518736e-09,3.588764079038071e-06,1.6655384660966602e-12,5.464048105672662e-13,6.542504220260205e-10,3.3393729891833508e-06,1.4910183014506606e-25,4.91091924074912e-06,7.883360855738256e-18,1.4457170687541225e-12,1.846189042609142e-14,7.996038885720393e-20,3.1950656804002544e-08,3.486984258318946e-13,1.3483864438524463e-10,0.00016115481206572805,1.2122690965341435e-13,8.452611671596388e-09,3.0689924575299854e-06,1.8375083538611612e-05,3.66565816303353e-08,2.1051319673399232e-07,2.3237514721363486e-07,4.240645302376189e-05,3.463892692748763e-07,3.113082847049165e-08,1.6609700254387577e-11,3.5589653346419224e-12,1.8256750359193613e-13,1.0738055194421732e-08,7.383860904455637e-14,3.6716868807790434e-10,3.5255970270457854e-12
2.1354912771917564e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41266862580060315,0.20123677893424705,0.16768943195219696,7.326162310139391e-12,8.437160301895279e-09,3.6676111460941564e-06,1.734049111795853e-12,5.534709542543367e-13,6.67336514501564e-10,3.372808280535007e-06,1.5490705968177852e-25,4.977231331583872e-06,8.027791917613042e-18,1.4789165245894397e-12,1.9023400485505527e-14,8.247296017187737e-20,3.267842824471833e-08,3.521829963310857e-13,1.3622772462767577e-10,0.00016267460069817476,1.2746369962315088e-13,8.713365997066603e-09,3.0964575154247956e-06,1.8558060179848807e-05,3.665141122693074e-08,2.1054391111819961e-07,2.3581730058335353e-07,4.283546476816797e-05,3.545015591354053e-07,3.152379895942467e-08,1.6977836555699778e-11,3.64440363254057e-12,1.868764581411259e-13,1.0989335708450194e-08,7.638954924994448e-14,3.709696775242208e-10,3.569755194686702e-12
2.1566727296299288e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41266645685782655,0.20123628502188184,0.16768933950648188,7.700307409957256e-12,8.709893534562768e-09,3.74767439713431e-06,1.8046582766649953e-12,5.605823569787459e-13,6.805504909885759e-10,3.406243273491345e-06,1.608769817299332e-25,5.043861439399283e-06,8.173451787574219e-18,1.5125411226533302e-12,1.959783765967573e-14,8.504626590397052e-20,3.3415309319315646e-08,3.556665894847148e-13,1.376167896501168e-10,0.00016419151287441896,1.339545302323507e-13,8.979460311993728e-09,3.1238803084154934e-06,1.8741010092292533e-05,3.6646278303311744e-08,2.1057475093417288e-07,2.392897689303926e-07,4.326447771169102e-05,3.6272948130442596e-07,3.191772819071699e-08,1.7350257413119602e-11,3.731340522399977e-12,1.9125911174036007e-13,1.1243846705269957e-08,7.90088086154443e-14,3.747720240800846e-10,3.614014669475402e-12
2.1778541820681013e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126642907206368,0.20123579111166967,0.16768924706178723,8.08960350649923e-12,8.988573282714741e-09,3.828962871685875e-06,1.877408644020389e-12,5.677394593027566e-13,6.938923100816556e-10,3.4396779790227493e-06,1.6701461858283348e-25,5.110808816998189e-06,8.320344355654363e-18,1.5465921099876255e-12,2.0185414530191457e-14,8.768138881153338e-20,3.416132141382503e-08,3.5914921256038377e-13,1.390058399120809e-10,0.00016570553105898432,1.4070707633161313e-13,9.250949660461285e-09,3.1512605340562053e-06,1.89239331388463e-05,3.664118272470533e-08,2.106057151717183e-07,2.427924395942924e-07,4.369349220998833e-05,3.710737347560629e-07,3.2312605287650995e-08,1.772696237398803e-11,3.8197911746277155e-12,1.957161817372778e-13,1.1501595099792298e-08,8.169767833719384e-14,3.785757356928119e-10,3.658374300851414e-12
2.1969174892624567e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126623436098531,0.2012353465943089,0.16768916386243346,8.453301111587194e-12,9.24452399284989e-09,3.903177472485197e-06,1.94475033292161e-12,5.742202886376013e-13,7.060092186772756e-10,3.4697689772938398e-06,1.7268440981582035e-25,5.1713321019928355e-06,8.453604969439068e-18,1.5776035842999316e-12,2.07256452933158e-14,9.010675730414603e-20,3.484055679155392e-08,3.6228274989553136e-13,1.4025597290636686e-10,0.00016706565869576188,1.470146005537086e-13,9.499948331957368e-09,3.175866093614015e-06,1.9088540797345993e-05,3.663662852288457e-08,2.1063368854086496e-07,2.459705726159315e-07,4.4079606880732106e-05,3.7868360286924913e-07,3.266879620603158e-08,1.806965915562775e-11,3.9007035315230766e-12,1.9979176159336745e-13,1.1736342252884519e-08,8.41782549531699e-14,3.8200024976099097e-10,3.698382663313387e-12
2.2140744657373764e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41266059317486276,0.2012349465301587,0.16768908898372004,8.791717810965403e-12,9.479083504206938e-09,3.970830703027651e-06,2.0068968265129913e-12,5.800852547657597e-13,7.170029206555796e-10,3.4968506908298373e-06,1.7790734186659497e-25,5.226021809276501e-06,8.574398561894986e-18,1.6058108043089103e-12,2.1221231470774085e-14,9.23338239193723e-20,3.5458219548616655e-08,3.6510227102916736e-13,1.4138108297152588e-10,0.00016828774691518352,1.5288284433682394e-13,9.72785477585787e-09,3.1979812290407877e-06,1.9236668907041153e-05,3.663255542979099e-08,2.1065894943990485e-07,2.488516620393661e-07,4.442711161945318e-05,3.8561395243699754e-07,3.2990010608665795e-08,1.838105213310746e-11,3.974592574294002e-12,2.035122448382251e-13,1.194986549580026e-08,8.64606772094372e-14,3.850832679160383e-10,3.734458088732824e-12
2.2312314422122962e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41265884461030045,0.20123454646739827,0.16768901410567394,9.140900235267772e-12,9.717662004426152e-09,4.039303616073343e-06,2.0705254896245365e-12,5.859809875760786e-13,7.280804273790434e-10,3.52393223518645e-06,1.8324578338128875e-25,5.280918336785739e-06,8.69600837059961e-18,1.6342999640852781e-12,2.172582241312458e-14,9.460341174525228e-20,3.608191036420392e-08,3.6792116852298227e-13,1.4250618416503298e-10,0.00016950790572440786,1.589369479669264e-13,9.95939881223675e-09,3.2200679045781376e-06,1.9384779147274435e-05,3.6628506596815283e-08,2.1068429017571032e-07,2.517523651023986e-07,4.4774618006508e-05,3.9262186582360075e-07,3.331182795295666e-08,1.8695254227018835e-11,4.049501624387856e-12,2.072828196996938e-13,1.2165524718229769e-08,8.87911065143873e-14,3.881671955193054e-10,3.770597227043398e-12
2.248388418687216e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41265709792488986,0.20123414640602091,0.1676889392282943,9.501103666638394e-12,9.960294529798987e-09,4.108600863382296e-06,2.1356598463123793e-12,5.919077211088574e-13,7.392417173269651e-10,3.5510136161317037e-06,1.8870139831099708e-25,5.336021280486539e-06,8.818436767767347e-18,1.6630717080536977e-12,2.223953449033197e-14,9.691611831770501e-20,3.671164012216814e-08,3.707394461840226e-13,1.436312767285457e-10,0.00017072612610760781,1.6518128642333236e-13,1.0194609717071508e-08,3.2421259632142105e-06,1.9532871445781607e-05,3.662448194939748e-08,2.1070971020716525e-07,2.5467262089532475e-07,4.512212622846084e-05,3.997077121141845e-07,3.363424268242068e-08,1.901226468626626e-11,4.125438657127679e-12,2.1110386235725267e-13,1.2383323379394724e-08,9.117025234322984e-14,3.9125203662348706e-10,3.806799493265986e-12
2.2655453951621356e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.412655353127287,0.20123374634601965,0.16768886435158056,9.87258740000346e-12,1.0207016078383802e-08,4.178727062365558e-06,2.202323609032431e-12,5.978656893839191e-13,7.504867690849756e-10,3.5780948394195656e-06,1.9427586378729318e-25,5.391330234824223e-06,8.941686191602048e-18,1.6921266766410713e-12,2.2762484818220986e-14,9.927254611288745e-20,3.73474196010543e-08,3.7355710780670027e-13,1.4475636090314487e-10,0.00017194239911739716,1.7162030245183967e-13,1.0433516771118404e-08,3.2641552487813844e-06,1.96809457304332e-05,3.66204814141247e-08,2.1073520899323375e-07,2.576123682869095e-07,4.546963647130222e-05,4.068718598114559e-07,3.395724928929787e-08,1.933208264825737e-11,4.202411627345734e-12,2.149757478016048e-13,1.2603264891716706e-08,9.359882932036802e-14,3.9433779524236377e-10,3.843064308204208e-12
2.2827023716370554e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41265361022607916,0.2012333462873878,0.16768878947553198,1.0255614774288164e-11,1.0457861608528818e-08,4.2496867960022905e-06,2.270540678673258e-12,6.038551264008949e-13,7.618155613445013e-10,3.6051759107899233e-06,1.999708702095918e-25,5.446844792736253e-06,9.065759145472237e-18,1.7214655063129237e-12,2.329479125296573e-14,1.0167330254131387e-19,3.7989259475024974e-08,3.76374157172866e-13,1.4588143692933224e-10,0.00017315671587503516,1.7825850706861996e-13,1.067614925975393e-08,3.2861556059528695e-06,1.9829001929234946e-05,3.661650491781701e-08,2.107607859918711e-07,2.6057154592807897e-07,4.5817148920449985e-05,4.141146768181693e-07,3.428084231423163e-08,1.9654707140071832e-11,4.280428469055981e-12,2.1889884982757182e-13,1.2825352621374422e-08,9.60775571949327e-14,3.974244753491956e-10,3.879391098671366e-12
2.299859348111975e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126518692297856,0.2012329462301185,0.16768871460014786,1.0650453203614973e-11,1.0712866037418071e-08,4.321484612760131e-06,2.3403351445874565e-12,6.09876266139217e-13,7.732280729016724e-10,3.6322568359685175e-06,2.0578812133405902e-25,5.502564545665063e-06,9.190658197101885e-18,1.751088829610021e-12,2.3836572385536435e-14,1.041189999418851e-19,3.8637170314771246e-08,3.791905980517207e-13,1.4700650504702846e-10,0.0001743690675705795,1.8510048006327627e-13,1.0922536472817767e-08,3.308126880257128e-06,1.9977039970328552e-05,3.6612552383833114e-08,2.1078644065445185e-07,2.635500922487789e-07,4.616466376074691e-05,4.214365304196599e-07,3.460501634546302e-08,1.9980137079524168e-11,4.359497095107546e-12,2.228735409797026e-13,1.3049589888843346e-08,9.860716081604572e-14,4.005120808801074e-10,3.915779296894303e-12
2.3170163245868948e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41265013014685675,0.20123254617420494,0.16768863972542752,1.1057374208493723e-11,1.0972064239624287e-08,4.394125026516932e-06,2.4117312846224885e-12,6.159293425583112e-13,7.84724282656178e-10,3.659337620666903e-06,2.1172933436304217e-25,5.558489083570935e-06,9.316385977766649e-18,1.7809972751837567e-12,2.4387947536128824e-14,1.0661025557563666e-19,3.929116258841978e-08,3.8200643419975587e-13,1.4813156549557158e-10,0.00017557944546306545,1.9215087050156817e-13,1.1172707704456184e-08,3.3300689180686527e-06,2.0125059781992346e-05,3.6608623735951375e-08,2.1081217243444374e-07,2.6654794546235603e-07,4.6512181176452555e-05,4.2883778726643907e-07,3.4929766018333016e-08,2.0308371276078453e-11,4.439625396795496e-12,2.2690019252382254e-13,1.3275979969399897e-08,1.0118837010726055e-13,4.036006157308494e-10,3.952228340232226e-12
2.3341733010618146e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41264839298567463,0.20123214611964035,0.16768856485137026,1.1476653446995025e-11,1.1235491045683242e-08,4.467612516484998e-06,2.484753565150247e-12,6.220145895973876e-13,7.963041696114337e-10,3.6864182705823415e-06,2.177962400357701e-25,5.614617994944855e-06,9.442945181502732e-18,1.8111914678325831e-12,2.494903674855924e-14,1.0914769161958436e-19,3.99512466624228e-08,3.8482166936040666e-13,1.4925661851371422e-10,0.00017678784088058874,1.994143972274132e-13,1.1426692252966621e-08,3.351981566635168e-06,2.0273061292641637e-05,3.660471889906835e-08,2.1083798077849774e-07,2.6956504357245305e-07,4.685970135121696e-05,4.3631881335752235e-07,3.5255086014900826e-08,2.0639408432002006e-11,4.5208212435674534e-12,2.309791744981724e-13,1.3504526093659206e-08,1.0382192004075478e-13,4.066900837623258e-10,3.9887376722347664e-12
2.3513302775367343e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41264665775455256,0.20123174606641792,0.1676884899779754,1.1908570745913773e-11,1.1503181240676764e-08,4.5419515271380595e-06,2.5594266410959615e-12,6.281322411758688e-13,8.079677128731319e-10,3.713498791397813e-06,2.2399058271969116e-25,5.670950866821445e-06,9.570338564322538e-18,1.841672028535865e-12,2.551996078463658e-14,1.117319351599802e-19,4.06174328024462e-08,3.876363072642878e-13,1.5038166433962165e-10,0.00017799424522053542,2.068958493644821e-13,1.1684519420642754e-08,3.373864674051279e-06,2.0421044430829255e-05,3.660083779665101e-08,2.108638651413733e-07,2.7260132437842105e-07,4.720722446808874e-05,4.438799740232857e-07,3.5580971063504264e-08,2.097324714339771e-11,4.60309248269405e-12,2.3511085563478915e-13,1.3735231448082857e-08,1.0650855061263681e-13,4.097804887919923e-10,4.025306741804137e-12
2.366771556364162e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41264509770355906,0.20123138601965967,0.16768842259248576,1.2308336517353676e-11,1.1747776325849173e-08,4.609588332219993e-06,2.6280643687902757e-12,6.336660267963535e-13,8.185364107632003e-10,3.7378711544367255e-06,2.296759025547846e-25,5.721824495260881e-06,9.685708159155076e-18,1.8693498880445945e-12,2.6042301575074792e-14,1.1409829699329654e-19,4.122222599896314e-08,3.901689737962999e-13,1.5139419962994625e-10,0.00017907829970106545,2.138194977547155e-13,1.1919873532382655e-08,3.3935340881849185e-06,2.0554213487803628e-05,3.659736503320592e-08,2.108872256071732e-07,2.7535032673102533e-07,4.7519997939586615e-05,4.50753835077368e-07,3.5874746406541464e-08,2.1276096068498544e-11,4.6780625260241795e-12,2.3887473010268966e-13,1.394471500728004e-08,1.0897251770800915e-13,4.1256265757532443e-10,4.058269528463437e-12
2.38221283519159e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41264353922855523,0.20123102597397813,0.1676883552075316,1.2718779109601212e-11,1.1995878185467224e-08,4.677921631827492e-06,2.6980776031290275e-12,6.39226420052232e-13,8.291728383297683e-10,3.762243421618966e-06,2.3546716145400704e-25,5.772862692959516e-06,9.801757815858364e-18,1.8972606529903822e-12,2.657279600188527e-14,1.1650354885736397e-19,4.183197744669923e-08,3.9270116226313574e-13,1.5240672945978812e-10,0.00018016072832347955,2.2092719355446016e-13,1.2158385270304223e-08,3.413179342122373e-06,2.0687367553433775e-05,3.6593911375424886e-08,2.1091064679429823e-07,2.7811477087827315e-07,4.783277407456861e-05,4.5769316584932206e-07,3.616897142967313e-08,2.158121186027649e-11,4.753915663995063e-12,2.4268185538899646e-13,1.4155952350346465e-08,1.1148063004679226e-13,4.1534559111632627e-10,4.091279865600503e-12
2.397654114019018e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41264198233545785,0.20123066592936828,0.16768828782311226,1.3140111301527228e-11,1.224751207789777e-08,4.746954593532981e-06,2.7694847094078174e-12,6.448135914299235e-13,8.398769805503648e-10,3.78661559705753e-06,2.4136565974726487e-25,5.824065155891316e-06,9.918489669284842e-18,1.9254047682699905e-12,2.7111533569559797e-14,1.1894815807068462e-19,4.244669442338958e-08,3.9523287535736087e-13,1.5341925400154178e-10,0.0001812415249609556,2.2822257604439533e-13,1.2400076003472747e-08,3.4328003269304133e-06,2.0820506575922815e-05,3.659047676581965e-08,2.1093412829671378e-07,2.808946110524884e-07,4.8145553005202754e-05,4.646982312099578e-07,3.646364238382712e-08,2.188859327875663e-11,4.8306575698996384e-12,2.465324975557479e-13,1.4368945710464707e-08,1.1403343742004713e-13,4.1812929211875404e-10,4.124337362544085e-12
2.413095392846446e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41264042703013826,0.20123030588582524,0.16768822043922743,1.3572548684700045e-11,1.2502703228258818e-08,4.81669036195002e-06,2.8423041766972956e-12,6.5042771140306e-13,8.506488224674758e-10,3.810987684855917e-06,2.4737270694031614e-25,5.875431579107029e-06,1.0035905893061915e-17,1.9537826763593075e-12,2.765860423946157e-14,1.2143259515538898e-19,4.306638414278969e-08,3.9776411576289886e-13,1.544317734272112e-10,0.00018232068353246297,2.357093318622097e-13,1.2644967103195494e-08,3.452396934245033e-06,2.095363050356561e-05,3.658706114662254e-08,2.109576697118502e-07,2.8368980135923794e-07,4.845833486324177e-05,4.7176929555043523e-07,3.675875554895231e-08,2.219823901681472e-11,4.908293901719064e-12,2.5042692170591155e-13,1.4583697293076417e-08,1.1663149284991133e-13,4.20913763258805e-10,4.157441631661573e-12
2.4285366716738736e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41263887331842236,0.20122994584334405,0.16768815305587645,1.4016309681749432e-11,1.2761476827620956e-08,4.887132058696003e-06,2.9165546178577057e-12,6.560689504326204e-13,8.614883491884645e-10,3.835359689108105e-06,2.5348962177110417e-25,5.9269616567418814e-06,1.0154008699153738e-17,1.982394817333088e-12,2.821409842643783e-14,1.2395733383293393e-19,4.3691053755180494e-08,4.0029488615500765e-13,1.5544428790840877e-10,0.00018339819800284774,2.4339119529724903e-13,1.2893079942932355e-08,3.471969056278375e-06,2.1086739284748807e-05,3.6583664461411216e-08,2.1098127063255815e-07,2.865002957717598e-07,4.8771119780027955e-05,4.789066227728791e-07,3.7054307233955725e-08,2.251014770079155e-11,4.986830301954275e-12,2.543653919848527e-13,1.480020927615811e-08,1.192753525746279e-13,4.2369900718723657e-10,4.190592288635951e-12
2.4439779505013015e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41263732120609053,0.20122958580191977,0.16768808567305882,1.4471615564707725e-11,1.3023858032235264e-08,4.958282782359013e-06,2.992254769551894e-12,6.617374789671647e-13,8.723955458851543e-10,3.859731613898565e-06,2.597177322675814e-25,5.9786550820232785e-06,1.0272800337437836e-17,2.0112416288833524e-12,2.8778106995398655e-14,1.265228510194762e-19,4.43207103478518e-08,4.0282518920039113e-13,1.5645679761635422e-10,0.00018447406238293523,2.5127194858422385e-13,1.3144435898208102e-08,3.491516585806444e-06,2.121983286795106e-05,3.658028665392127e-08,2.1100493065343707e-07,2.893260481383789e-07,4.908390788649251e-05,4.861104762811901e-07,3.73502937765251e-08,2.282431789120288e-11,5.0662723973834e-12,2.5834817176463476e-13,1.501848381053456e-08,1.2196557603220443e-13,4.264850265258516e-10,4.223788952990192e-12
2.4594192293287293e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126357706988775,0.20122922576154745,0.16768801829077407,1.49386904733588e-11,1.3289871962748041e-08,5.030145608462277e-06,3.0694234922589293e-12,6.674334674424467e-13,8.833703977929155e-10,3.884103463302137e-06,2.660583758048844e-25,6.030511547278493e-06,1.0392283095275738e-17,2.0403235463402363e-12,2.935072125791371e-14,1.2912962682174747e-19,4.495536094560008e-08,4.053550275569183e-13,1.574693027218735e-10,0.00018554827072951916,2.5935542219726864e-13,1.3399056346523772e-08,3.511039416201635e-06,2.135291120174387e-05,3.657692766251819e-08,2.1102864936084186e-07,2.9216701218871006e-07,4.939669931313231e-05,4.933811189715091e-07,3.76467115423222e-08,2.314074808324028e-11,5.146625798975806e-12,2.6237552349801245e-13,1.523852302013491e-08,1.247027258441651e-13,4.292718238758527e-10,4.257031247239076e-12
2.474860508156157e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41263422180247245,0.20122886572222207,0.1676879509090216,1.5417761433565064e-11,1.3559543703439722e-08,5.102723589433024e-06,3.1480797702862793e-12,6.731570862818391e-13,8.944128902100365e-10,3.908475241384083e-06,2.7251289916391446e-25,6.082530743942399e-06,1.0512459297097531e-17,2.0696410026891777e-12,2.9932032968769014e-14,1.3177814453211766e-19,4.5595012511204537e-08,4.0788440387370967e-13,1.5848180339539773e-10,0.0001866208171454997,2.676454951431037e-13,1.365696266726966e-08,3.530537441401046e-06,2.1485974234791583e-05,3.657358742952934e-08,2.1105242634982676e-07,2.950231415261951e-07,4.970949419002242e-05,5.007188132230816e-07,3.7943556925030305e-08,2.345943670723488e-11,5.227896101734475e-12,2.664477083432462e-13,1.5460329002252667e-08,1.274873678013855e-13,4.320594018083476e-10,4.290318796554734e-12
2.488757659100842e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126328291776135,0.20122854168772042,0.1676878902658991,1.5859371898885442e-11,1.3805396400019173e-08,5.1686577339137665e-06,3.2201580706348916e-12,6.783321080437161e-13,9.044089539205729e-10,3.930409784030063e-06,2.7842045817493555e-25,6.129486900552233e-06,1.06212127240296e-17,2.0962284551434823e-12,3.046272601663888e-14,1.3419790180736899e-19,4.617498045290271e-08,4.101604496973834e-13,1.5939305035275644e-10,0.0001875846831324796,2.752864485637099e-13,1.3891905448388545e-08,3.5480643684391187e-06,2.160571784004346e-05,3.6570597211780866e-08,2.1107387513216165e-07,2.976065858051021e-07,4.999101263635732e-05,5.07380283567237e-07,3.821108042383232e-08,2.3748186079106418e-11,5.301827935876417e-12,2.7015122241555154e-13,1.56614666888258e-08,1.300346215140651e-13,4.345688914485404e-10,4.3203159773679645e-12
2.5026548100455267e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41263143786616296,0.20122821765405915,0.16768782962320694,1.631105501465037e-11,1.4054250444696579e-08,5.235175800191292e-06,3.2934707824173945e-12,6.835297726547807e-13,9.144597839571912e-10,3.952344275140623e-06,2.844223535744806e-25,6.1765743927635e-06,1.0730531498948688e-17,2.1230073553166512e-12,3.100060618179168e-14,1.3665222086984303e-19,4.6759009758047135e-08,4.1243612532645825e-13,1.6030429398161373e-10,0.00018854719398248495,2.831008257546543e-13,1.4129542693000025e-08,3.565571041326937e-06,2.1725448972892728e-05,3.6567622098843364e-08,2.1109537048922737e-07,3.002022422971817e-07,5.027253407663193e-05,5.140964683053851e-07,3.8478944803953406e-08,2.4038762223265564e-11,5.376511034553706e-12,2.738914518744985e-13,1.586403863057324e-08,1.3262122159977223e-13,4.3707901725974154e-10,4.350349246443873e-12
2.5165519609902115e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126300478721727,0.20122789362123478,0.1676877689809447,1.6772982351922518e-11,1.4306124045348735e-08,5.302279965378782e-06,3.368032002512866e-12,6.887502043280375e-13,9.245653697315613e-10,3.97427871765929e-06,2.9051958694222366e-25,6.223792993808893e-06,1.0840417391740142e-17,2.149978014058294e-12,3.154574126058574e-14,1.3914146063966407e-19,4.7347105375548386e-08,4.1471143267388694e-13,1.6121553440538964e-10,0.00018950834549253117,2.9109155651181257e-13,1.4369889990258638e-08,3.5830573839572914e-06,2.1845167596109833e-05,3.6564662044528246e-08,2.1111691211952362e-07,3.0281007693524604e-07,5.055405860477308e-05,5.208675576023292e-07,3.874714749350594e-08,2.433116386328569e-11,5.451949442668046e-12,2.776685848671069e-13,1.60680463021705e-08,1.352475870391194e-13,4.395897810633437e-10,4.380418337170305e-12
2.5304491119348963e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.4126286591996649,0.20122756958924373,0.16768770833911212,1.7245327420975073e-11,1.4561035384124068e-08,5.369972391362277e-06,3.4438559090725786e-12,6.939935272682811e-13,9.347257006962044e-10,3.996213114523195e-06,2.967131661766178e-25,6.271142476354863e-06,1.0950872195592005e-17,2.1771407407266415e-12,3.209819933157788e-14,1.4166598211539533e-19,4.793927221480773e-08,4.169863736465422e-13,1.6212677174724125e-10,0.00019046813348998665,2.992616032028125e-13,1.4612962930342622e-08,3.6005233206112643e-06,2.1964873672526755e-05,3.656171700768917e-08,2.1113849972548407e-07,3.054300555702993e-07,5.08355863144109e-05,5.276937412617069e-07,3.9015685938398036e-08,2.462538968163567e-11,5.5281471942406605e-12,2.814828088974607e-13,1.6273491161480026e-08,1.379141388529553e-13,4.4210118466301764e-10,4.410522984849046e-12
2.544346262879581e-10,0.16628943999999998,0.631014654409785,0.0,0.0,0.41262727185263126,0.20122724555808233,0.1676876476977087,1.77282656820929e-11,1.4819002617011015e-08,5.438255224785811e-06,3.5209567615259966e-12,6.992598656724987e-13,9.449407663436594e-10,4.018147468663125e-06,3.030041055305403e-25,6.318622612506217e-06,1.1061897726761132e-17,2.2044958431976994e-12,3.26580487534522e-14,1.4422614837078762e-19,4.853551514598511e-08,4.1926095014555917e-13,1.6303800613006372e-10,0.00019142655383266253,3.0761396093935455e-13,1.4858777104403274e-08,3.617968775950103e-06,2.2084567165037134e-05,3.655878694777951e-08,2.111601330058771e-07,3.0806214398264945e-07,5.111711729888767e-05,5.345752087206586e-07,3.928455760231464e-08,2.4921438320140048e-11,5.605108312028968e-12,2.8533431267267796e-13,1.648037464970809e-08,1.406213000898991e-13,4.446132298445384e-10,4.440662928086637e-12
