Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241)
9.273626838558486e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382789776139798,0.11865043132678138,0.02281150541924413,4.050163884872643e-17,1.365870023402073e-07,2.663335580072531e-11,2.161066573716604e-25,6.142877675129458e-13,1.898461533723177e-12,8.295256420786779e-19,1.8060170375801578e-51,1.0587958192236156e-22,3.4625220295534307e-32,7.582871469719992e-10,6.534446741096627e-30,1.8699230388939083e-25,1.536439289590765e-17,1.6632696068126913e-17,1.0969718780562726e-22,1.7614262534796826e-06,3.661064479237585e-20,7.137822968220365e-12,1.8731790356672694e-05,1.941075399886034e-05,1.186444622906502e-08,5.353355251284046e-08,4.1218914255157324e-07,1.4784104300360654e-07,3.0278892975005253e-14,3.999774647071702e-07,2.44458670420512e-10,7.209868196399526e-13,6.611014789312677e-12,1.7621001125680533e-07,2.893686784030567e-14,2.4934490339226847e-10
9.303761807182167e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382776203028983,0.11865036801625242,0.02281147273975706,4.133513140243163e-17,1.383943381760548e-07,2.68036575433151e-11,2.199035845972559e-25,6.202370761104444e-13,1.911133722975625e-12,8.349419307120237e-19,1.8644304007480737e-51,1.0691436120160217e-22,3.5375733081278235e-32,7.661748213288904e-10,6.62383777397237e-30,1.8993282078153494e-25,1.5481949445594076e-17,1.6701594389822535e-17,1.1078997255064217e-22,1.7724871948455984e-06,3.736142298549162e-20,7.2295040984274854e-12,1.879004546733311e-05,1.947138407755549e-05,1.1863631710370841e-08,5.369659159085581e-08,4.142920599198304e-07,1.4844422567420556e-07,3.057390601691695e-14,4.0071682128143174e-07,2.4556696877857953e-10,7.262520427798774e-13,6.65693586168459e-12,1.7838306227482373e-07,2.9440258891078544e-14,2.523381809285664e-10
9.333896775805848e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382762630018178,0.1186503047067912,0.022811440060388443,4.2181933029806625e-17,1.4021597308866145e-07,2.697505986962494e-11,2.237491492168699e-25,6.262226081386589e-13,1.9238445434251903e-12,8.403745810560917e-19,1.9244961788163288e-51,1.0795554189063159e-22,3.6139282428089825e-32,7.741009536328707e-10,6.713996597320436e-30,1.9290372645368198e-25,1.5599716147046927e-17,1.677048316619474e-17,1.118898784637579e-22,1.7835758649483811e-06,3.812324972602341e-20,7.321862250960232e-12,1.884828486338481e-05,1.9531999586075028e-05,1.1862802525550036e-08,5.3859507798175384e-08,4.163974307165467e-07,1.4904663137877184e-07,3.0870752536064624e-14,4.014431568922188e-07,2.4666516650289055e-10,7.315121376755147e-13,6.702801511260542e-12,1.8056913942187922e-07,2.994936825826746e-14,2.553527691487762e-10
9.36403174442953e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382749057107587,0.11865024139839757,0.022811407381138286,4.304218870805868e-17,1.4205191267160385e-07,2.7147572389617267e-11,2.2764370902886537e-25,6.322444460997271e-13,1.9365939643883473e-12,8.458235798453957e-19,1.986254221232654e-51,1.0900313913836553e-22,3.691603413564902e-32,7.820653557513835e-10,6.804924943311645e-30,1.9590512245851502e-25,1.5717689142014692e-17,1.6839362228353255e-17,1.1299692699997213e-22,1.79469221970522e-06,3.889620776702375e-20,7.414897251003656e-12,1.890650855697215e-05,1.95926005313113e-05,1.1861958806295206e-08,5.4022301115786776e-08,4.1850525257351514e-07,1.496482976773425e-07,3.116943759687611e-14,4.021565065008548e-07,2.477532201594153e-10,7.36766785580151e-13,6.748610907532043e-12,1.8276819548561217e-07,3.046421926553756e-14,2.583887197037878e-10
9.39416671305321e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382735484297241,0.1186501780910714,0.022811374702006587,4.3916044102710457e-17,1.4390216170582325e-07,2.7321204761731148e-11,2.3158762173062466e-25,6.383026722428914e-13,1.949381955183117e-12,8.512889138093764e-19,2.0497451648460727e-51,1.1005716806403626e-22,3.770615521971782e-32,7.900678378225419e-10,6.896624520051108e-30,1.989371087061559e-25,1.583586458296168e-17,1.690823140896114e-17,1.1411113959676843e-22,1.805836215601545e-06,3.9680379380211215e-20,7.508608891328797e-12,1.896471656024191e-05,1.9653186920138262e-05,1.1861100682273169e-08,5.418497152371563e-08,4.206155233493306e-07,1.502492621318228e-07,3.146996626707718e-14,4.0285690612621643e-07,2.4883108883396263e-10,7.420156716474918e-13,6.79436099042475e-12,1.8498018302855272e-07,3.098483504176188e-14,2.614460847860016e-10
9.424301681676892e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382721911587025,0.11865011478481247,0.022811342022993345,4.4803645563197523e-17,1.457667241640608e-07,2.7495966692945662e-11,2.355812449015083e-25,6.443973685644202e-13,1.9622084851286855e-12,8.567705696723143e-19,2.1150104457922215e-51,1.111176437575376e-22,3.850981391163468e-32,7.981082082878597e-10,6.98909701179111e-30,2.0199978346317048e-25,1.5954238633377164e-17,1.6977090542211594e-17,1.1523253767410968e-22,1.8170078096862083e-06,4.047584634448458e-20,7.602996932635506e-12,1.9022908885343376e-05,1.971375875941292e-05,1.1860228281157878e-08,5.43475190010242e-08,4.227282411293304e-07,1.508495622916372e-07,3.177234361752685e-14,4.0354439282466966e-07,2.4989873411172236e-10,7.472584844081844e-13,6.840047856410269e-12,1.8720505440099887e-07,3.151123852387647e-14,2.6452491713856526e-10
9.454436650300573e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238270833897666,0.11865005147962068,0.02281130934409855,4.5705140118448335e-17,1.4764560321537823e-07,2.76718679388436e-11,2.3962493598599365e-25,6.505286168075206e-13,1.975073523545033e-12,8.622685341532422e-19,2.1820923114955678e-51,1.1218458127976762e-22,3.932717965774135e-32,8.061862739248885e-10,7.082344079152116e-30,2.0509324334725045e-25,1.6072807468078896e-17,1.7045939463805223e-17,1.1636114263443154e-22,1.8282069595634917e-06,4.128268993460124e-20,7.698061103897186e-12,1.9081085544428426e-05,1.977431605597624e-05,1.1859341728662783e-08,5.450994352580658e-08,4.2484340422549573e-07,1.5144923567976252e-07,3.207657472267233e-14,4.0421900467064987e-07,2.509561200567754e-10,7.524949138147973e-13,6.885670882365883e-12,1.8944276175081788e-07,3.2043452458653694e-14,2.676252700643009e-10
9.484571618924255e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382694766465709,0.11864998817549588,0.022811276665322212,4.6620675472447226e-17,1.4953880122976337e-07,2.784891830367643e-11,2.43719052276993e-25,6.566964984622509e-13,1.98797703975256e-12,8.677827939658605e-19,2.2510338327888862e-51,1.1325799566296869e-22,4.015842311874278e-32,8.143018398797516e-10,7.176367359330493e-30,2.082175833234067e-25,1.619156727351063e-17,1.711477801092759e-17,1.1749697586263513e-22,1.8394336233943311e-06,4.2100990910023143e-20,7.793801102692536e-12,1.9139246549651586e-05,1.9834858816654247e-05,1.1858441148572622e-08,5.467224507518536e-08,4.2696101117636133e-07,1.5204831977913847e-07,3.2382664660780404e-14,4.0488078073743417e-07,2.520032131911332e-10,7.577246535756125e-13,6.931227648773504e-12,1.9169325704205884e-07,3.258149940479963e-14,2.7074719743432263e-10
9.514706587547936e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382681194053592,0.1186499248724379,0.02281124398666432,4.755039999978097e-17,1.5144631978282085e-07,2.802712764043053e-11,2.478639508993531e-25,6.629010947654268e-13,2.0009190030717164e-12,8.733133358184494e-19,2.321878916150329e-51,1.1433790191106553e-22,4.1003716169000576e-32,8.224547096995764e-10,7.271168466315944e-30,2.1137289670493008e-25,1.6310514248034132e-17,1.7183606022227184e-17,1.1864005872608054e-22,1.8506877598929952e-06,4.29308295039308e-20,7.890216595552148e-12,1.9197391913170112e-05,1.9895387048259384e-05,1.1857526662774668e-08,5.48344236253122e-08,4.290810607468809e-07,1.5264685201945428e-07,3.2690618513628194e-14,4.0552976107782643e-07,2.530399824730022e-10,7.629474014131975e-13,6.976713703940188e-12,1.9395649206839516e-07,3.3125401736072966e-14,2.7389075369635113e-10
9.544841556171617e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382667621739575,0.11864986157044663,0.022811211308124885,4.849446274117127e-17,1.533681596605413e-07,2.8206505850893765e-11,2.520599887935362e-25,6.691424867005267e-13,2.0138993828226355e-12,8.788601464137826e-19,2.3946723160584476e-51,1.1542431500000088e-22,4.1863231895760493e-32,8.306446853648201e-10,7.366748991122644e-30,2.1455927514928055e-25,1.6429644602215488e-17,1.7252423337793687e-17,1.197904125745796e-22,1.8619693283172043e-06,4.377228541240889e-20,7.987307218311904e-12,1.925552164714404e-05,1.9955900757591526e-05,1.1856598391289415e-08,5.499647915136402e-08,4.312035519282392e-07,1.532448697643081e-07,3.3000441366939774e-14,4.0616598670553613e-07,2.540663992751158e-10,7.681628563187438e-13,7.022128414116097e-12,1.9623241846016414e-07,3.367518164313024e-14,2.770559938827225e-10
9.574976524795299e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382654049522775,0.11864979826952186,0.022811178629703898,4.945301339899301e-17,1.5530432086415217e-07,2.8387062885723e-11,2.5630752269948464e-25,6.754207549975906e-13,2.026918148324759e-12,8.844232124490404e-19,2.4694596474654883e-51,1.1651724987806838e-22,4.2737144598314454e-32,8.388715673214919e-10,7.463110502004843e-30,2.177768086537989e-25,1.6548954559105904e-17,1.7321229799136644e-17,1.2094805874038854e-22,1.8732782884687257e-06,4.462543778380682e-20,8.08507257644896e-12,1.931363576373627e-05,2.001639995143886e-05,1.1855656452300756e-08,5.515841162753969e-08,4.3332848393767795e-07,1.5384241029873538e-07,3.331213831079941e-14,4.067894995768794e-07,2.5508243736280177e-10,7.733707206835795e-13,7.067470211327118e-12,1.985209877016245e-07,3.4230861135303396e-14,2.802429736181004e-10
9.60511149341898e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382640477402167,0.11864973496966347,0.022811145951401362,5.042620233277902e-17,1.5725480261504922e-07,2.8568808744513163e-11,2.60606909140669e-25,6.817359801331173e-13,2.0399752688964815e-12,8.900025206157252e-19,2.5462873983893023e-51,1.1761672146624333e-22,4.3625629787097633e-32,8.471351545132656e-10,7.560254544677232e-30,2.2102558555852146e-25,1.6668440354517066e-17,1.739002524916442e-17,1.221130185382009e-22,1.8846146006921413e-06,4.549036520827396e-20,8.183512245430311e-12,1.9371734275112648e-05,2.0076884636579372e-05,1.1854700962185597e-08,5.5320221027062116e-08,4.35455856218287e-07,1.5443951081710216e-07,3.3625714439200915e-14,4.074003425722027e-07,2.560880728711493e-10,7.78570701602424e-13,7.11273416186291e-12,2.0082215114556276e-07,3.4792462043946975e-14,2.8345174912688964e-10
9.635246462042661e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382626905376581,0.11864967167087133,0.02281111327321727,5.1414180554713744e-17,1.5921960335980205e-07,2.8751753475866578e-11,2.649585044083195e-25,6.880882423299584e-13,2.053070713854777e-12,8.955980575995731e-19,2.6252029426241795e-51,1.18722744658511e-22,4.452886418272129e-32,8.5543524441348e-10,7.658182642555116e-30,2.2430569254385253e-25,1.6788098237291156e-17,1.7458809532163494e-17,1.2328531326514006e-22,1.895978225863333e-06,4.6367145707472786e-20,8.282625771074437e-12,1.9429817193442018e-05,2.013735481978181e-05,1.1853732035542992e-08,5.548190732217619e-08,4.3758566843872876e-07,1.5503620841136195e-07,3.3941174850389565e-14,4.0799855947800125e-07,2.5708328428227524e-10,7.837625074535749e-13,7.157919335079799e-12,2.0313586001780812e-07,3.5360006024476517e-14,2.8668237724035786e-10
9.665381430666342e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382613333444699,0.11864960837314525,0.02281108059515162,5.2417099725115774e-17,1.6119872077523693e-07,2.893590717746292e-11,2.6936266454584477e-25,6.94477621557207e-13,2.066204452514848e-12,9.012098100804706e-19,2.706254552570931e-51,1.1983533432219206e-22,4.5447025714941525e-32,8.637716330570319e-10,7.75689629697875e-30,2.276172146253636e-25,1.690792446956551e-17,1.7527582493778133e-17,1.2446496420075164e-22,1.9073691253886232e-06,4.7255856724473884e-20,8.382412669891845e-12,1.94878845308963e-05,2.019781050780645e-05,1.1852749785222787e-08,5.564347048414464e-08,4.397179204929753e-07,1.5563254005966974e-07,3.425852464751929e-14,4.085841949695607e-07,2.580680524026007e-10,7.889458494375284e-13,7.203025189961088e-12,2.054620654323565e-07,3.5933514557711334e-14,2.8993491540346657e-10
9.695516399290024e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382599761605077,0.11864954507648508,0.02281104791720442,5.343511214790953e-17,1.631921517735962e-07,2.912127999613096e-11,2.738197453334349e-25,7.009041975300851e-13,2.0793764541897554e-12,9.06837764732366e-19,2.7894914121865263e-51,1.2095450529826569e-22,4.638029352156502e-32,8.721441150721557e-10,7.856396987435306e-30,2.309602351581113e-25,1.7027915327032145e-17,1.759634398099034e-17,1.256519926069959e-22,1.918787261206077e-06,4.8156575113832046e-20,8.48287242943384e-12,1.9545936299650547e-05,2.0258251707406577e-05,1.1851754322353727e-08,5.580491048325175e-08,4.4185261250002774e-07,1.5622854261534841e-07,3.45777689380956e-14,4.091572945931255e-07,2.5904236033910645e-10,7.941204441289275e-13,7.248046482448449e-12,2.0780071840763845e-07,3.6513008953358133e-14,2.9320942168141527e-10
9.725651367913705e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382586189856118,0.11864948178089069,0.02281101523937567,5.4468370766088825e-17,1.6519989250776812e-07,2.9307882127920676e-11,2.7833010227285214e-25,7.073680497098279e-13,2.0925866881900687e-12,9.124819082231869e-19,2.8749636300535955e-51,1.2208027240168992e-22,4.732884794729182e-32,8.805524837120832e-10,7.956686171806448e-30,2.343348358368388e-25,1.714806709919211e-17,1.7665093842100122e-17,1.2684641972824008e-22,1.930232595772937e-06,4.906937713184535e-20,8.584004508661645e-12,1.9603972511883058e-05,2.0318678425329557e-05,1.18507457563711e-08,5.5966227288803185e-08,4.439897448035553e-07,1.5682425279620696e-07,3.4898912834120615e-14,4.0971790474867507e-07,2.600061934756207e-10,7.992860096427741e-13,7.292981647677647e-12,2.1015176986904802e-07,3.709851035240687e-14,2.9650595476590216e-10
9.755786336537386e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382572618196104,0.11864941848636192,0.02281098256166536,5.551702915717247e-17,1.6722193837658855e-07,2.949572381817543e-11,2.8289409057240852e-25,7.138692573035624e-13,2.1058351238235075e-12,9.181422272147528e-19,2.962722252570081e-51,1.2321265042171993e-22,4.8292870542496053e-32,8.889965308865946e-10,8.057765286602531e-30,2.3774109668957517e-25,1.7268376089604756e-17,1.7733831926706108e-17,1.280482667912504e-22,1.941705092062345e-06,4.9994338427002596e-20,8.685808338292344e-12,1.9661993179775384e-05,2.0379090668317403e-05,1.184972419504392e-08,5.612742086912104e-08,4.4612931797154054e-07,1.5741970717420338e-07,3.5221961453041437e-14,4.10266072673505e-07,2.6095953944945864e-10,8.044422661322286e-13,7.337831273228037e-12,2.1251517066102594e-07,3.7690039727958e-14,2.9982457398110603e-10
9.785921305161067e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382559046623176,0.11864935519289858,0.022810949884073495,5.658124152865158e-17,1.6925828403021704e-07,2.968481536160627e-11,2.875120651321318e-25,7.204078992641853e-13,2.119121730394586e-12,9.238187083626919e-19,3.0528192772593643e-51,1.2435165412222254e-22,4.9272544061945e-32,8.974760471934512e-10,8.159635747185265e-30,2.4117909608278352e-25,1.738883861613209e-17,1.7802558085686395e-17,1.2925755500518421e-22,1.9532047135673963e-06,5.093153403061789e-20,8.788283321146105e-12,1.9719998315512446e-05,2.0439488443108224e-05,1.1848689744501635e-08,5.628849119154838e-08,4.482713327959277e-07,1.5801494216544505e-07,3.5546919917164395e-14,4.10801846425164e-07,2.6190238812695925e-10,8.095889396826851e-13,7.38259009542019e-12,2.1489087156527694e-07,3.8287617888677994e-14,3.031653392893902e-10
9.816056273784749e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382545475135341,0.11864929190050058,0.022810917206600074,5.766116271343139e-17,1.7130892337557867e-07,2.987516710236676e-11,2.921843805291193e-25,7.269840542902381e-13,2.132446477204269e-12,9.295113383163532e-19,3.1453076662011045e-51,1.2549729824198925e-22,5.026805246345717e-32,9.059908219497043e-10,8.262298948020577e-30,2.4464891072494997e-25,1.750945101117816e-17,1.787127217117981e-17,1.3047430556158174e-22,1.9647314242884343e-06,5.1881038347652416e-20,8.891428832521642e-12,1.9777987931282595e-05,2.049987175643745e-05,1.184764250926035e-08,5.644943822245172e-08,4.504157902921802e-07,1.5860999402052842e-07,3.587379335348115e-14,4.1132527486479187e-07,2.628347315788693e-10,8.147257584818282e-13,7.42725555753889e-12,2.172788233021856e-07,3.889126548174546e-14,3.0652831129673495e-10
9.843177745546061e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382533260867302,0.11864923493825309,0.02281088779697526,5.86466512848812e-17,1.731667142623267e-07,3.0047569727112355e-11,2.9643621858857524e-25,7.32934732323902e-13,2.1444713338610915e-12,9.346485014641045e-19,3.2306363938080475e-51,1.2653406766989948e-22,5.117770185848204e-32,9.13684090067712e-10,8.3553747575726e-30,2.477990079994184e-25,1.761812728493937e-17,1.7933104404086606e-17,1.3157577886575115e-22,1.9751285958667413e-06,5.2746177166803376e-20,8.984832556435593e-12,1.9830165325980507e-05,2.0554204379449156e-05,1.1846689151728512e-08,5.6594185107422875e-08,4.523478915423017e-07,1.591454139290272e-07,3.6169620989468017e-14,4.117858462376033e-07,2.6366485392164456e-10,8.193402457997804e-13,7.467376109729573e-12,2.1943841355457023e-07,3.943975461542885e-14,3.095740234446417e-10
9.870299217307374e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382521046664839,0.11864917797686828,0.022810858387446377,5.964510365749822e-17,1.750360720289243e-07,3.0221009141261033e-11,3.007326176625951e-25,7.389159164929024e-13,2.1565270368564783e-12,9.397987245836743e-19,3.3179858140708546e-51,1.2757623846566352e-22,5.210046328424721e-32,9.214055905363895e-10,8.449094787141632e-30,2.5097498998802377e-25,1.7726919340704174e-17,1.7994926632655004e-17,1.3268332924198585e-22,1.985547655421703e-06,5.362139913774581e-20,9.078778386982688e-12,1.9882330168270884e-05,2.060852529903856e-05,1.1845725595934921e-08,5.673883207232086e-08,4.5428197341409336e-07,1.5968074089316368e-07,3.6467007656202475e-14,4.1223649484300444e-07,2.6448645965041195e-10,8.239463383327023e-13,7.507419336864047e-12,2.2160785103520758e-07,3.999319140982492e-14,3.1263781773402006e-10
9.897420689068687e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382508832526246,0.11864912101634599,0.022810828978013436,6.065663398568069e-17,1.7691699071144532e-07,3.039549298872576e-11,3.050738355098423e-25,7.449276636394943e-13,2.168613563802059e-12,9.449619979290616e-19,3.407396594616204e-51,1.2862382132298897e-22,5.303647333979228e-32,9.291551672309298e-10,8.543460010829226e-30,2.541769091614135e-25,1.7835824535931002e-17,1.805673875164052e-17,1.337969721022838e-22,1.995988577753485e-06,5.450675716504566e-20,9.173265812980876e-12,1.9934482467046416e-05,2.0662834520113606e-05,1.1844751914821564e-08,5.6883379090594745e-08,4.562180371104382e-07,1.602160009593778e-07,3.6765957102638926e-14,4.1267725790724033e-07,2.6529954746730833e-10,8.28543846004665e-13,7.547380415193813e-12,2.2378709973806788e-07,4.05515905880975e-14,3.15719739703757e-10
9.92454216083e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382496618449718,0.11864906405668617,0.022810799568676432,6.168135682277048e-17,1.7880946387229722e-07,3.0571028946048815e-11,3.0946012964172387e-25,7.509700304387182e-13,2.1807308923062714e-12,9.501383117499398e-19,3.4989100701277495e-51,1.296768269198941e-22,5.398586940977452e-32,9.369326632635986e-10,8.638471389639388e-30,2.57404816901831e-25,1.7944840238187703e-17,1.8118540656580684e-17,1.349167228470636e-22,2.0064513379773593e-06,5.540230372059323e-20,9.268294306090132e-12,1.9986622231202244e-05,2.071713204758272e-05,1.1843768180334705e-08,5.702782613505279e-08,4.581560839796579e-07,1.6075122004338125e-07,3.706647308164531e-14,4.13108173144565e-07,2.66104117459208e-10,8.331325771866803e-13,7.587262478521693e-12,2.2597612363373386e-07,4.111496677218035e-14,3.1881983532696907e-10
9.951663632591312e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382484404433382,0.11864900709788864,0.022810770159435365,6.27193871183521e-17,1.8071348460361108e-07,3.0747624722447775e-11,3.1389175731425163e-25,7.570430733983187e-13,2.192878999974154e-12,9.553276562916048e-19,3.592568250600486e-51,1.3073526591888498e-22,5.494878966351841e-32,9.44737921001904e-10,8.73412987161285e-30,2.6065876350424455e-25,1.805396382528029e-17,1.8180332243784707e-17,1.360425968651595e-22,2.016935911533587e-06,5.630809083870345e-20,9.363863321014457e-12,2.003874946963593e-05,2.077141788635534e-05,1.1842774463439338e-08,5.717217317786327e-08,4.6009611551524547e-07,1.6128642392530597e-07,3.7368559350015725e-14,4.135292787482185e-07,2.6690017108292026e-10,8.377123445221945e-13,7.627063973356834e-12,2.2817488668708128e-07,4.168333448411918e-14,3.219381510135114e-10
9.976072957176494e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382473411868528,0.11864895583570809,0.02281074369120042,6.36650875843907e-17,1.8243697034893367e-07,3.090747346455302e-11,3.1791919480675104e-25,7.625350867478529e-13,2.2038385945478575e-12,9.600091995795483e-19,3.67872960781206e-51,1.3169251537695908e-22,5.58270958974795e-32,9.51786258355559e-10,8.820776551816194e-30,2.6360961936817665e-25,1.8152265136304338e-17,1.8235935765517362e-17,1.370611315896633e-22,2.026390658093591e-06,5.713209757598756e-20,9.45033711641517e-12,2.0085653282089694e-05,2.0820265151474284e-05,1.1841871641147092e-08,5.730199999146725e-08,4.618438421381085e-07,1.617681156156429e-07,3.764178269701707e-14,4.138999185003007e-07,2.676093401455222e-10,8.418263192447443e-13,7.662812320219067e-12,2.3016207063018437e-07,4.219914510443944e-14,3.2476025199706034e-10
9.999999999999999e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382462636540176,0.11864890558704835,0.02281071774600281,6.460273650008601e-17,1.841354701610054e-07,3.10650086282243e-11,3.2190307935276306e-25,7.679427882828093e-13,2.2146058121544796e-12,9.64608474081912e-19,3.7649386679997157e-51,1.326351387330691e-22,5.669888795300495e-32,9.587169226446783e-10,8.906221364422229e-30,2.665227150150317e-25,1.8248705132280125e-17,1.8290432403484757e-17,1.380643787212828e-22,2.035675709575093e-06,5.79479506792134e-20,9.5355264389712e-12,2.0131620530678844e-05,2.08681381058954e-05,1.184097891281933e-08,5.7429183015210786e-08,4.6355859979497775e-07,1.6224031612899415e-07,3.791084775931598e-14,4.1425558112519694e-07,2.682978072789169e-10,8.458516891428671e-13,7.697787188282564e-12,2.3211759439725369e-07,4.270870980342228e-14,3.2754098742699076e-10
1.0000482281761675e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382462419349367,0.11864890457422586,0.02281071722304319,6.462174487063256e-17,1.8416979796158226e-07,3.1068192597227555e-11,3.2198374779472066e-25,7.680520343812872e-13,2.2148230857701834e-12,9.647012827289905e-19,3.76669435172193e-51,1.3265418226640151e-22,5.671657110096128e-32,9.588568384936492e-10,8.907948816277351e-30,2.6658164171002296e-25,1.8250649821561534e-17,1.8291530771986932e-17,1.3808464982325153e-22,2.0358630363599975e-06,5.796447826538885e-20,9.537247858276165e-12,2.013254696240747e-05,2.0869102956309066e-05,1.1840960840181727e-08,5.743174575949061e-08,4.6359317896030875e-07,1.6224983435404907e-07,3.791628376850217e-14,4.1426267226552975e-07,2.683116161880717e-10,8.459327504854914e-13,7.698491510748286e-12,2.3215708782524472e-07,4.2719020994792874e-14,3.275971836321802e-10
1.0024891606346857e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238245142687437,0.11864885331344185,0.022810690754963663,6.558944358781812e-17,1.85911961442414e-07,3.122978780856554e-11,3.26085603255565e-25,7.735939571448485e-13,2.2258324573073574e-12,9.694038986194656e-19,3.856494544069964e-51,1.3362027432864345e-22,5.761731762563375e-32,9.659495450265468e-10,8.995647329777073e-30,2.6957486494251677e-25,1.834911599123772e-17,1.834711718916616e-17,1.3911316276029535e-22,2.045353029079949e-06,5.880526991211817e-20,9.624595114710153e-12,2.017943051708089e-05,2.0917931304443245e-05,1.1840042110293167e-08,5.756141046032018e-08,4.653441273708057e-07,1.6273159863455624e-07,3.8192065311534027e-14,4.146175688466889e-07,2.690070030588255e-10,8.500315045800564e-13,7.734103810271183e-12,2.341599119967817e-07,4.324297253959048e-14,3.304489806679583e-10
1.0049300930932038e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238244043444195,0.118648802053356,0.02281066428696184,6.656826859992659e-17,1.8766345449241483e-07,3.139226480821717e-11,3.302249479795287e-25,7.791608957747877e-13,2.2368666928228802e-12,9.741170401275158e-19,3.948162710696287e-51,1.3459079929536936e-22,5.852943833540729e-32,9.73064261120822e-10,9.083872748952795e-30,2.7258932277116796e-25,1.8447661762540826e-17,1.8402694943509306e-17,1.401466815875523e-22,2.0548606192114215e-06,5.96545092228002e-20,9.712378443236966e-12,2.022630395260327e-05,2.0966750199462656e-05,1.1839115500621868e-08,5.769099407192782e-08,4.6709668885294365e-07,1.632134268512647e-07,3.846913007560629e-14,4.149646373388837e-07,2.696955054671424e-10,8.541224527889587e-13,7.769644028096252e-12,2.3617051688160263e-07,4.377101006146464e-14,3.333156781453659e-10
1.007371025551722e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382429442050485,0.11864875079396821,0.022810637819037725,6.755830502258175e-17,1.894242705147821e-07,3.155562932741667e-11,3.3440196856514407e-25,7.847528908973277e-13,2.2479257759774166e-12,9.788407001266625e-19,4.0417318465809175e-51,1.3556576488861802e-22,5.945303660579511e-32,9.802008695097964e-10,9.172625722394612e-30,2.7562504819437935e-25,1.8546285259771068e-17,1.8458263961946443e-17,1.411852174841633e-22,2.0643857899112686e-06,6.051223260284842e-20,9.800597390917985e-12,2.0273167275469684e-05,2.1015559644955708e-05,1.1838181059706603e-08,5.7820496571870724e-08,4.6885086498419244e-07,1.6369533729588125e-07,3.874748081284592e-14,4.153039071245197e-07,2.7037712897449346e-10,8.582054665541479e-13,7.80510978032885e-12,2.3818887622122266e-07,4.430314382178686e-14,3.361973113984089e-10
1.0095678647643883e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12382419548931796,0.11864870466111596,0.022810613997972455,6.845899410857823e-17,1.910169703857316e-07,3.1703420978190396e-11,3.3819365401960706e-25,7.898071432976542e-13,2.2579001820410167e-12,9.831009815432917e-19,4.1275970500327196e-51,1.3644703703278914e-22,6.029417421506949e-32,9.866424377100817e-10,9.252954987043721e-30,2.7837541157166057e-25,1.8635111318448652e-17,1.8508268549326923e-17,1.4212419861883045e-22,2.0729734611617054e-06,6.129146736856961e-20,9.880366515534742e-12,2.0315335625098193e-05,2.1059480069522424e-05,1.1837333406807836e-08,5.793697945246246e-08,4.7043100540673554e-07,1.641291420346764e-07,3.8999098260409576e-14,4.156026065497733e-07,2.7098471394695415e-10,8.618732872932602e-13,7.836968930428027e-12,2.400120079855119e-07,4.4785574921873216e-14,3.3880358085480217e-10
