Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33)
9.047119762566885e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12369037524706289,0.20125427802541673,0.16762670306314523,7.497607340134524e-16,3.7903853622285153e-07,1.7256346189718883e-11,5.445768452051463e-25,1.5914766278783988e-12,3.1256692533267285e-12,1.3219917764165389e-18,1.276173060959848e-50,1.5871362345073569e-22,1.5692931634193454e-31,2.225721233057571e-09,2.6080500440608015e-30,6.0966477869618466e-30,2.7669284948077142e-17,9.177930972786136e-19,1.2574918553874314e-21,2.5930446366850698e-06,1.7885839535006414e-19,1.932841252028757e-11,3.102511998297168e-05,0.00014294848673621394,2.6473692624389533e-09,8.662478597831939e-08,7.337040666288777e-07,4.595727098192449e-07,1.1020639676716374e-14,7.785255495908959e-07,8.637605833247082e-10,1.2118701520040934e-17
9.074797388633808e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368982790797732,0.2012541794885599,0.16762648299561164,7.650328419909777e-16,3.838505339531182e-07,1.7448460116882654e-11,5.5402426072034825e-25,1.6057801704774758e-12,3.144792191615424e-12,1.3300519787114159e-18,1.3148928027069615e-50,1.6011142909885215e-22,1.601442026476821e-31,2.248545250272704e-09,2.6539471376706916e-30,6.170036065398398e-30,2.787963235570394e-17,9.20943184981103e-19,1.2692431969473554e-21,2.606569776492535e-06,1.826215267199556e-19,1.959403027757549e-11,3.111610064438714e-05,0.0001433816687440408,2.646711224201339e-09,8.686597620368732e-08,7.378424206236325e-07,4.6272688166157575e-07,1.112449620599037e-14,7.806382219949855e-07,8.690409732938641e-10,1.2188098889529206e-17
9.10247501470073e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368928060190738,0.20125408095355243,0.1676262629303146,7.805612661184285e-16,3.887000097732885e-07,1.764239906448777e-11,5.63601258564852e-25,1.6201633313610645e-12,3.1639682111946255e-12,1.3381345178588434e-18,1.3546447573668674e-50,1.6151639055040041e-22,1.6341253269810814e-31,2.271494444173327e-09,2.7004743489054522e-30,6.244048968170894e-30,2.8090540121844613e-17,9.240917050277086e-19,1.2810660524082715e-21,2.6201059542657065e-06,1.8644708036846604e-19,1.9862275693613928e-11,3.120705930931789e-05,0.0001438148278818761,2.6460517916198044e-09,8.710697829255822e-08,7.419946601657374e-07,4.658873766154807e-07,1.1229021016916552e-14,7.827317054156063e-07,8.743014266620667e-10,1.225764036559891e-17
9.130152640767652e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.1236887333290091,0.20125398242039416,0.16762604286725383,7.963493517792378e-16,3.9358698897125414e-07,1.7838174019345602e-11,5.733091178903951e-25,1.6346262691994646e-12,3.183197270156103e-12,1.3462393757954428e-18,1.3954525359955483e-50,1.6292851235487244e-22,1.6673497240833063e-31,2.294568541905752e-09,2.747637639576531e-30,6.318689540241363e-30,2.8302002999788073e-17,9.272386545262324e-19,1.2929606194536282e-21,2.6336530384432053e-06,1.9033577334897746e-19,2.0133163372931306e-11,3.129799599360373e-05,0.00014424796415637598,2.645390993735958e-09,8.734779278902331e-08,7.461608345066333e-07,4.690541293803036e-07,1.1334216764810165e-14,7.848059688427859e-07,8.795415364937968e-10,1.232732559999045e-17
9.157830266834575e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368818608943402,0.20125388388908508,0.1676258228064293,8.124004745868877e-16,3.9851149469911914e-07,1.8035795973749562e-11,5.8314912493711595e-25,1.6491691423271323e-12,3.2024793267144052e-12,1.3543665345013704e-18,1.437340196502526e-50,1.6434779898903014e-22,1.701121927985991e-31,2.317767264798164e-09,2.7954429965088417e-30,6.393960829431148e-30,2.8514015734989974e-17,9.303840306554845e-19,1.3049270956062126e-21,2.647210899673742e-06,1.9428832616947707e-19,2.040670791413835e-11,3.138891071304647e-05,0.00014468107757400548,2.644728859153543e-09,8.758842023387857e-08,7.503409928027172e-07,4.722270747973714e-07,1.1440086115759186e-14,7.868609835942071e-07,8.847609020638811e-10,1.239715424556694e-17
9.185507892901497e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368763888332936,0.201253785359625,0.16762560274784083,8.287180405167508e-16,4.034735479842343e-07,1.823527592542777e-11,5.931225730305894e-25,1.6637921087439557e-12,3.221814339206159e-12,1.3625159759999916e-18,1.4803322502200055e-50,1.657742548581356e-22,1.7354486999957853e-31,2.3410903284275543e-09,2.8438964313897074e-30,6.469865886400823e-30,2.872657306570354e-17,9.335278306641308e-19,1.3169656782285335e-21,2.6607794108111383e-06,1.9830546275699252e-19,2.068292390955383e-11,3.1479803483410456e-05,0.00014511416814104097,2.6440654160027368e-09,8.782886116453828e-08,7.54535184110787e-07,4.754061478542901e-07,1.1546631746704413e-14,7.888967233013567e-07,8.899591289215774e-10,1.2467125956302528e-17
9.213185518968419e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368709171083807,0.2012536868320138,0.1676253826914883,8.453054860375433e-16,4.0847316774061247e-07,1.843662487750205e-11,6.032307625786832e-25,1.6784953261164788e-12,3.241202266089092e-12,1.3706876823575472e-18,1.5244536685374713e-50,1.6720788429717834e-22,1.7703368525740527e-31,2.364537442687118e-09,2.8930039806169483e-30,6.54640776463004e-30,2.893966972360667e-17,9.366700518695884e-19,1.3290765645232048e-21,2.674358446908885e-06,2.023879104218089e-19,2.0961825944834073e-11,3.157067432042276e-05,0.0001455472358635733,2.6434006920066713e-09,8.806911611494979e-08,7.587434573834686e-07,4.785912836891529e-07,1.1653856345517149e-14,7.909131638951688e-07,8.951358289517816e-10,1.2537240387269784e-17
9.240863145035341e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368654457209877,0.20125358830625142,0.16762516263737162,8.621662782423908e-16,4.1351037078071293e-07,1.8639853838453164e-11,6.13475001068234e-25,1.6932789517790811e-12,3.260643065941458e-12,1.3788816356828129e-18,1.5697298896020026e-50,1.6864869157209886e-22,1.8057932493851696e-31,2.388108311854106e-09,2.9427717051461673e-30,6.623589520397388e-30,2.915330043442499e-17,9.398106916568758e-19,1.3412599515333254e-21,2.6879478852142566e-06,2.0653639982147694e-19,2.1243428598606292e-11,3.166152323977364e-05,0.00014598028074751015,2.6427347143872383e-09,8.830918561551139e-08,7.629658614648816e-07,4.817824175946603e-07,1.1761762611079564e-14,7.929102835914344e-07,9.00290620433394e-10,1.260749719462879e-17
9.268540771102264e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368599746724578,0.2012534897823378,0.16762494258549057,8.793039149794984e-16,4.1858517182759184e-07,1.8844973822092467e-11,6.238566030615467e-25,1.7081431427351066e-12,3.280136697460772e-12,1.3870978181267541e-18,1.6161868250845664e-50,1.7009668088100876e-22,1.8418248053425754e-31,2.4118026346581057e-09,2.9932056903372627e-30,6.701414212760151e-30,2.936745991855086e-17,9.42949747477568e-19,1.3535160361428528e-21,2.70154760516198e-06,2.1075166492462885e-19,2.1527746442105694e-11,3.175235025711684e-05,0.000146413302798579,2.6420675100259044e-09,8.854907019299078e-08,7.672024450861316e-07,4.849794850221549e-07,1.1870353253359631e-14,7.948880628755719e-07,9.054231280947927e-10,1.2677896035613739e-17
9.296218397169186e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368545039640912,0.20125339126027278,0.16762472253584504,8.967219249824289e-16,4.2369758352740785e-07,1.905199584753939e-11,6.343768901927189e-25,1.7230880556579493e-12,3.2996831194636003e-12,1.3953362118821706e-18,1.6638508670125493e-50,1.71551856355407e-22,1.878438486652588e-31,2.435620104349735e-09,3.0443120458001752e-30,6.779884903534074e-30,2.9582142891658156e-17,9.460872168486056e-19,1.3658450150769801e-21,2.715157488367467e-06,2.1503444297460913e-19,2.1814794038816308e-11,3.184315538806998e-05,0.00014684630202232974,2.6413991052159484e-09,8.878877037044695e-08,7.714532568612892e-07,4.88182421585568e-07,1.1979630993493704e-14,7.968464844874281e-07,9.105329831665048e-10,1.274843656852377e-17
9.32389602323611e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368490335971463,0.20125329274005624,0.16762450248843494,9.144238679999839e-16,4.288476164622794e-07,1.926093093920557e-11,6.450371911637917e-25,1.7381138468920903e-12,3.3192822908836062e-12,1.4035967991833391e-18,1.71274889466879e-50,1.730142220613923e-22,1.9156413108560088e-31,2.459560408769731e-09,3.0960969052399503e-30,6.859004657273052e-30,2.979734406531286e-17,9.492230973513709e-19,1.378247084902503e-21,2.7287774186196208e-06,2.1938547445294047e-19,2.2104585944115692e-11,3.193393864821488e-05,0.00014727927842413794,2.640729526075333e-09,8.902828666715197e-08,7.757183452827918e-07,4.913911630652798e-07,1.2089598563855482e-14,7.987855334050514e-07,9.156198234309546e-10,1.2819118452707116e-17
9.351573649303033e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368435635728389,0.20125319422168808,0.16762428244326005,9.324133349256872e-16,4.340352791634792e-07,1.9471790126784155e-11,6.558388417407285e-25,1.7532206724540876e-12,3.338934170772399e-12,1.4118795623056458e-18,1.7629082815573585e-50,1.7448378200087062e-22,1.9534403468675254e-31,2.4836232304183977e-09,3.1485664263010638e-30,6.938776541248769e-30,3.0013058147579175e-17,9.523573866303578e-19,1.3907224420281875e-21,2.742407281873221e-06,2.2380550304262527e-19,2.2397136704923253e-11,3.202470005309794e-05,0.0001477122320092069,2.640058797881413e-09,8.926761959851807e-08,7.799977587179978e-07,4.946056454118955e-07,1.2200258708146095e-14,8.007051968291856e-07,9.206832932695004e-10,1.2889941348556514e-17
9.379251275369956e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368380938923429,0.20125309570516828,0.16762406240032035,9.506939479268682e-16,4.3926057812497003e-07,1.968458444524651e-11,6.667831847492252e-25,1.7684086880335206e-12,3.3586387182957177e-12,1.4201844835652165e-18,1.8143569024363488e-50,1.7596054011275867e-22,1.9918427150129297e-31,2.5078082465254234e-09,3.201726790411166e-30,7.019203625430329e-30,3.022927984362122e-17,9.554900823925361e-19,1.4032712827051341e-21,2.7560469662408884e-06,2.2829527559131575e-19,2.2692460859352442e-11,3.211543961823055e-05,0.00014814516278257163,2.6393869461811666e-09,8.950676967602105e-08,7.842915454040521e-07,4.978258047499336e-07,1.2311614181448134e-14,8.026054641656333e-07,9.257230437064388e-10,1.2960904917486132e-17
9.40692890143688e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368326245567894,0.20125299719049664,0.16762384235961555,9.692693605733392e-16,4.4452351781725536e-07,1.9899324934842445e-11,6.778715700703503e-25,1.7836780489938895e-12,3.3783958927373295e-12,1.4285115453185365e-18,1.8671231404179272e-50,1.774445002741822e-22,2.030855587064174e-31,2.5321151291199983e-09,3.255584202624082e-30,7.100288982463755e-30,3.0446003856300177e-17,9.586211824055906e-19,1.4158938030271372e-21,2.769696361984653e-06,2.328555420743295e-19,2.2990572936366567e-11,3.22061573590894e-05,0.0001485780707490999,2.638713994951052e-09,8.974573740713494e-08,7.885997534457693e-07,5.010515773814304e-07,1.2423667750338498e-14,8.044863270102339e-07,9.307387324505378e-10,1.3032008821939723e-17
9.434606527503803e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368271555672691,0.20125289867767313,0.1676236223211456,9.881432579656764e-16,4.498241007015675e-07,2.0116022641110316e-11,6.891053546360215e-25,1.7990289103734673e-12,3.3982056534899556e-12,1.4368607299620724e-18,1.9212358941358854e-50,1.7893566630166969e-22,2.070486186272274e-31,2.5565435451012927e-09,3.3101448914624095e-30,7.182035687651544e-30,3.066322488676667e-17,9.617506844980875e-19,1.428590198931042e-21,2.7833553615071106e-06,2.3748705555758275e-19,2.3291487455438404e-11,3.2296853291116886e-05,0.00014901095591349833,2.6380399697029646e-09,8.99845232952534e-08,7.929224308086702e-07,5.042828997894591e-07,1.2536422192901236e-14,8.063477791285557e-07,9.357300239331951e-10,1.3103252725346229e-17
9.462284153570726e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368216869248311,0.20125280016669764,0.16762340228491035,1.007319356863085e-15,4.55162327244335e-07,2.033468861488601e-11,7.004859024243155e-25,1.8144614268861072e-12,3.4180679600680913e-12,1.4452320199318785e-18,1.976724584980958e-50,1.8043404195234048e-22,2.110741787398085e-31,2.5810931563091456e-09,3.365415108759224e-30,7.264446818931984e-30,3.0880937635048636e-17,9.648785865563768e-19,1.4413606661970984e-21,2.7970238593422055e-06,2.4219057216035457e-19,2.359521892621348e-11,3.238752742972153e-05,0.00014944381828030978,2.6373648922255006e-09,9.02231278396382e-08,7.97259625320426e-07,5.075197086415672e-07,1.2649880298908617e-14,8.081898164436396e-07,9.40696589344774e-10,1.317463629216525e-17
9.48996177963765e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368162186304829,0.20125270165757,0.1676231822509097,1.0268014058108666e-15,4.6053819593200897e-07,2.0555333912329436e-11,7.120145844546177e-25,1.8299757529220072e-12,3.4379827720834386e-12,1.4536253977032066e-18,2.033619164404131e-50,1.8193963092508765e-22,2.1516297167409604e-31,2.605763619595165e-09,3.421401129499797e-30,7.34752545685876e-30,3.109913680063386e-17,9.680048865271484e-19,1.4542054004493103e-21,2.810701752145602e-06,2.4696685101806077e-19,2.3901781848177048e-11,3.247817979027825e-05,0.00014987665785392545,2.636688789593921e-09,9.04615515353272e-08,8.016113846581726e-07,5.10761940793122e-07,1.27640448697134e-14,8.100124370091408e-07,9.456381066665404e-10,1.324615918777821e-17
9.51487164309788e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368112974639862,0.20125261300093503,0.16762298422221952,1.0445999610444156e-15,4.654086589501855e-07,2.0755616143989734e-11,7.225181918765287e-25,1.844008720839958e-12,3.455950961767829e-12,1.4611983083147695e-18,2.0860515084534444e-50,1.8330083140207967e-22,2.188975590514306e-31,2.628070077503729e-09,3.472405764917006e-30,7.422869497344055e-30,3.129592755560299e-17,9.708171850660483e-19,1.4658293211070679e-21,2.823019804654365e-06,2.5132834354433412e-19,2.418012134408712e-11,3.2559748307229066e-05,0.00015026619398549718,2.6360794377610056e-09,9.067597864153259e-08,8.055404602789031e-07,5.136845346154469e-07,1.286739933571867e-14,8.116361943007651e-07,9.500637954883163e-10,1.3310648644205916e-17
9.53978150655811e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.1236806376580903,0.20125252434579663,0.16762278619533907,1.0626521757182066e-15,4.703096054266408e-07,2.095751865512148e-11,7.331439136415789e-25,1.858108191362189e-12,3.47396161897124e-12,1.4687890831607987e-18,2.1396699147423918e-50,1.8466788023672977e-22,2.22684503974281e-31,2.650473886626711e-09,3.523999909237483e-30,7.498758964927867e-30,3.149310415155404e-17,9.7362818287721e-19,1.4775136987432775e-21,2.8353453127192434e-06,2.557499483912485e-19,2.446077660668372e-11,3.2641299207549844e-05,0.00015065571166098752,2.635469286192974e-09,9.089026001267225e-08,8.094814064621017e-07,5.166114245567815e-07,1.2971330375848308e-14,8.132442257277043e-07,9.544687149251196e-10,1.3375250444234879e-17
9.56469137001834e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12368014559818835,0.2012524356921548,0.16762258817026832,1.0809608490670652e-15,4.752410302050368e-07,2.1161049516820077e-11,7.438927638319179e-25,1.8722742763694602e-12,3.4920147144777716e-12,1.4763977095455912e-18,2.1944973486835404e-50,1.8604078000923043e-22,2.2652435124782883e-31,2.6729747867293806e-09,3.576188184392273e-30,7.575196110684946e-30,3.1690662725581254e-17,9.764378785770195e-19,1.4892586756445848e-21,2.8476782053697353e-06,2.6023222508589856e-19,2.4743758183679663e-11,3.272283250238086e-05,0.00015104521088328315,2.634858354485773e-09,9.110439600064285e-08,8.134342576484193e-07,5.195425649877397e-07,1.30758400568955e-14,8.148365342359068e-07,9.588526444492008e-10,1.3439964345944969e-17
9.58960123347857e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.1236796535667551,0.20125234704000955,0.16762239014700717,1.0995288014960392e-15,4.802029268685315e-07,2.136621680376015e-11,7.547657611364644e-25,1.8865070875318264e-12,3.5101102191476842e-12,1.4840241747981477e-18,2.2505571420739114e-50,1.874195332644863e-22,2.304176490646176e-31,2.6955725144825995e-09,3.628975227104113e-30,7.652183187354098e-30,3.1888599415848024e-17,9.792462708210248e-19,1.5010643939959732e-21,2.860018413001258e-06,2.6477573504084507e-19,2.502907661531289e-11,3.280434820284126e-05,0.0001514346916551729,2.6342466600248465e-09,9.13183869544303e-08,8.173990481766081e-07,5.22477910410026e-07,1.3180930453516363e-14,8.164131241286692e-07,9.632153680550525e-10,1.3504790108026094e-17
9.614511096938801e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367916156385038,0.20125225838936067,0.16762219212555546,1.1183588746544769e-15,4.851952877493139e-07,2.1573028594217775e-11,7.657639288475872e-25,1.900806736308953e-12,3.528248103919503e-12,1.4916684662719322e-18,2.3078729976051724e-50,1.888041425127958e-22,2.343649490056509e-31,2.718266803505363e-09,3.6823656887924e-30,7.729722449325697e-30,3.208691036191664e-17,9.820533583013945e-19,1.5129309958809637e-21,2.872365867368434e-06,2.69381041531909e-19,2.531674243416031e-11,3.288584632002947e-05,0.0001518241539793483,2.6336342169478974e-09,9.153223322008214e-08,8.213758122825808e-07,5.254174154581837e-07,1.32866036483054e-14,8.179740010563122e-07,9.675566742711948e-10,1.3569727489795755e-17
9.639420960399031e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367866958953136,0.20125216974020813,0.1676219941059131,1.137453931509924e-15,4.902181039382624e-07,2.1781492970088565e-11,7.768882948577219e-25,1.9151733339504247e-12,3.5464283398017643e-12,1.4993305713446195e-18,2.366468993404053e-50,1.9019461023052892e-22,2.3836680604140515e-31,2.7410573844074565e-09,3.736364235478058e-30,7.807816152629435e-30,3.2285591705076164e-17,9.848591397420658e-19,1.5248586232818048e-21,2.8847205015782243e-06,2.740487096759644e-19,2.5606766164953172e-11,3.296732686502335e-05,0.0001522135978584084,2.6330210390658196e-09,9.174593514067278e-08,8.253645840945396e-07,5.283610349013137e-07,1.339286173182043e-14,8.195191720017872e-07,9.718763561702237e-10,1.3634776251197903e-17
9.664330823859262e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367817764385264,0.2012520810925519,0.16762179608808,1.1568168564217757e-15,4.952713652947554e-07,2.1991618016919246e-11,7.881398916558966e-25,1.9296069914960346e-12,3.5646508978664616e-12,1.507010477417848e-18,2.4263695876136483e-50,1.9159093886080197e-22,2.424237785327242e-31,2.763943984832199e-09,3.790975547688263e-30,7.886466554922015e-30,3.24846395886665e-17,9.876636138980123e-19,1.536847418079667e-21,2.8970822500828686e-06,2.787793064087383e-19,2.5899158324394617e-11,3.304878984888039e-05,0.00015260302329486397,2.632407142126727e-09,9.195949305626654e-08,8.293653976288262e-07,5.313087236447365e-07,1.349970680258703e-14,8.210486452667802e-07,9.761742113775598e-10,1.3699936152777202e-17
9.689240687319492e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367768572686622,0.20125199244639186,0.16762159807205604,1.1764505552147178e-15,5.003550604565952e-07,2.2203411823951758e-11,7.995197563241874e-25,1.9441078197760348e-12,3.5829157492516574e-12,1.5147081719169665e-18,2.487599623009219e-50,1.9299313081414811e-22,2.4653642823161694e-31,2.7869263294991967e-09,3.846204320360995e-30,7.9656759154747e-30,3.2684050158399553e-17,9.904667795583509e-19,1.5488975220548351e-21,2.909451048672656e-06,2.835734004626063e-19,2.6193929420978925e-11,3.313023528263804e-05,0.00015299243029113775,2.6317925425813563e-09,9.217290730388674e-08,8.333782867893094e-07,5.342604367316037e-07,1.36071409671337e-14,8.225624304611895e-07,9.804500420793102e-10,1.3765206955656749e-17
9.714150550779723e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367719383862158,0.20125190380172792,0.16762140005784118,1.1963579552519473e-15,5.054691768500561e-07,2.241688248416823e-11,8.110289305340915e-25,1.9586759294113812e-12,3.601222865164764e-12,1.5224236422907794e-18,2.5501843316514213e-50,1.9440118846918464e-22,2.5070532028195047e-31,2.8100041402471598e-09,3.902055262749382e-30,8.045446495160683e-30,3.28838195626774e-17,9.932686355486756e-19,1.561009076886895e-21,2.92182683446853e-06,2.884315623443881e-19,2.6491089954812664e-11,3.3211663177313864e-05,0.00015338181884956494,2.6311772560846884e-09,9.238617821748721e-08,8.374032853670731e-07,5.372161293444697e-07,1.3715166340037179e-14,8.240605384927364e-07,9.847036550287739e-10,1.3830588421525613e-17
9.739060414239953e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367670197916567,0.20125181515856008,0.16762120204543524,1.2165420055081689e-15,5.106137007000467e-07,2.2632038094324818e-11,8.226684605428256e-25,1.973311430813946e-12,3.6195722168855656e-12,1.5301568760112908e-18,2.6141493395763745e-50,1.9581511417327632e-22,2.5493102322004144e-31,2.833177136076779e-09,3.958533098325828e-30,8.125780556442463e-30,3.308394395290822e-17,9.960691807278995e-19,1.5731822241549188e-21,2.9342095459145334e-06,2.9335436431312576e-19,2.6790650417437684e-11,3.329307354390585e-05,0.00015377118897239313,2.6305612961028854e-09,9.259930612793106e-08,8.414404270400183e-07,5.401757568068377e-07,1.3823785044007932e-14,8.255429815563648e-07,9.8893486155148e-10,1.389608031266514e-17
9.767859383925093e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367613336302992,0.20125171267765077,0.1676209731201693,1.2402260414747906e-15,5.165993039634081e-07,2.288289604626797e-11,8.362890881253395e-25,1.9903160716255846e-12,3.6408390050052015e-12,1.5391196010050328e-18,2.6898555433305363e-50,1.9745710892823954e-22,2.5988803114043237e-31,2.860086330304431e-09,4.024616217046653e-30,8.219362226700753e-30,3.331575060071209e-17,9.993053318485144e-19,1.587332883328783e-21,2.9485340879841213e-06,2.991270681167684e-19,2.7139985369079107e-11,3.3387172447551814e-05,0.00015422132737158073,2.6298483464322413e-09,9.284553128715479e-08,8.46123055068662e-07,5.436023084225486e-07,1.3950104387335685e-14,8.272373674881629e-07,9.937985062749573e-10,1.397193458752198e-17
9.796658353610233e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.1236755647854978,0.20125161019874085,0.16762074419732093,1.264288454770593e-15,5.226255056042003e-07,2.3136029504814795e-11,8.500869894382672e-25,2.0074111075389815e-12,3.662162164300341e-12,1.5481060330207642e-18,2.767482386288695e-50,1.9910695371955676e-22,2.649226282468279e-31,2.8871219292066163e-09,4.091550937384125e-30,8.313703590867425e-30,3.3548020657752707e-17,1.0025397277474157e-18,1.6015662763641692e-21,2.9628677157017265e-06,3.0498782891131705e-19,2.7492558333208333e-11,3.348124795424207e-05,0.0001546714411352944,2.6291345368491995e-09,9.309156624323876e-08,8.508220104389556e-07,5.470339913768766e-07,1.4077222949767587e-14,8.289108561117566e-07,9.986316791309882e-10,1.4047935777687095e-17
9.825457323295374e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367499624662953,0.20125150772183037,0.16762051527689004,1.2887339112719891e-15,5.28692278441854e-07,2.3391451001306952e-11,8.640638041556418e-25,2.0245967081321174e-12,3.683541650712318e-12,1.5571161528119834e-18,2.847071488393131e-50,2.007646520254359e-22,2.7003571006580453e-31,2.914283484824562e-09,4.1593446286311e-30,8.408808152967507e-30,3.378074819507569e-17,1.00577236681145e-18,1.6158826215448418e-21,2.977210340473234e-06,3.1093753953813724e-19,2.784838547790038e-11,3.3575300080876485e-05,0.0001551215302666024,2.6284198893371736e-09,9.333741149172438e-08,8.555373445978544e-07,5.504707373506704e-07,1.4205144052518007e-14,8.305634725634053e-07,1.0034341114354303e-09,1.412408351867312e-17
9.854256292980514e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367442774648076,0.2012514052469191,0.16762028635887638,1.3135671160237913e-15,5.347995932302144e-07,2.36491730741903e-11,8.782211801141529e-25,2.0418730426106605e-12,3.7049774202999856e-12,1.5661499411716262e-18,2.928665210364949e-50,2.0243020727327733e-22,2.7522817818728237e-31,2.941570544460301e-09,4.2280046847439094e-30,8.504679419768282e-30,3.4013927291467e-17,1.0090032474829823e-18,1.6302821369763862e-21,2.9915618760068534e-06,3.1697709579846265e-19,2.820748295460353e-11,3.366932884432174e-05,0.0001555715947684334,2.627704424553139e-09,9.358306752242897e-08,8.602691087746304e-07,5.539124782876037e-07,1.433387103160138e-14,8.321952441816578e-07,1.0082055426830415e-09,1.4200377446979104e-17
9.883055262665654e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367385928510291,0.20125130277400688,0.16762005744327982,1.338792813387462e-15,5.409474186797887e-07,2.390920826912179e-11,8.925607733046609e-25,2.0592402798081745e-12,3.726469429236261e-12,1.5752073789315196e-18,3.0123066638122376e-50,2.0410362284099838e-22,2.8050094026462885e-31,2.9689826507655485e-09,4.2975385241433266e-30,8.601320900752899e-30,3.4247552034071385e-17,1.0122323682572581e-18,1.6447650405865736e-21,3.0059222382957897e-06,3.2310739640782385e-19,2.8569866897794383e-11,3.376333426141184e-05,0.00015602163464358066,2.6269881626217716e-09,9.382853481939886e-08,8.650173539768346e-07,5.57359146396908e-07,1.446340723791322e-14,8.338062004805384e-07,1.0129457205428756e-09,1.427681720008511e-17
9.911854232350794e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367329086254301,0.2012512003030937,0.16761982853010018,1.3644157871888288e-15,5.471357214802239e-07,2.417156913908246e-11,9.070842478635382e-25,2.0766985881862835e-12,3.748017633805124e-12,1.5842884469618295e-18,3.098039721427119e-50,2.0578490205834777e-22,2.8585491001453606e-31,2.9965193418305712e-09,4.367953589515402e-30,8.698736108093959e-30,3.448161651900328e-17,1.0154597276800384e-18,1.6593315501257146e-21,3.020291345600584e-06,3.2932934295058165e-19,2.893555342463701e-11,3.38573163489486e-05,0.00015647164989470675,2.6262711237603737e-09,9.407381386086477e-08,8.697821309865138e-07,5.6081067415601e-07,1.459375603731158e-14,8.353963731226757e-07,1.0176544008507789e-09,1.435340241644549e-17
9.940653202035934e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367272247884395,0.20125109783417944,0.16761959961933737,1.3904408608652544e-15,5.533644663230127e-07,2.443626824450083e-11,9.217932760638427e-25,2.094248135834792e-12,3.769621990401326e-12,1.5933931261705063e-18,3.1859090272741486e-50,2.074740482082095e-22,2.9129100721666817e-31,3.0241801512730287e-09,4.439257347612177e-30,8.796928556626976e-30,3.4716114851950206e-17,1.0186853243471038e-18,1.6739818831670129e-21,3.0346691184311253e-06,3.356438398345806e-19,2.930455863464652e-11,3.395127512370218e-05,0.00015692164052434618,2.625553327852947e-09,9.431890511920027e-08,8.745634903575711e-07,5.642669943130733e-07,1.472492081070166e-14,8.369657958932583e-07,1.0223313475990489e-09,1.4430132735475925e-17
9.969452171721075e-10,0.049886832000000006,0.631014654409785,0.0,0.0,0.12367215413404431,0.2012509953672639,0.16761937071099114,1.4168728976122507e-15,5.596336159244193e-07,2.4703318153382478e-11,9.36689538306318e-25,2.111889090471746e-12,3.791282455529883e-12,1.6025213975027295e-18,3.2759600071710646e-50,2.0917106452789595e-22,2.968101577130808e-31,3.051964608326762e-09,4.511457289052321e-30,8.895901763823831e-30,3.495104114876834e-17,1.0219091569040282e-18,1.6887162571069121e-21,3.049055479528328e-06,3.4205179424593745e-19,2.9676898609356894e-11,3.404521060241156e-05,0.0001573716065349092,2.624834794120046e-09,9.456380906088148e-08,8.793614824131246e-07,5.67728039889446e-07,1.485690495411612e-14,8.385145046736834e-07,1.026976332923091e-09,1.4507007797537863e-17
