Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245)
5.55628320278769e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125835888027882,0.1185935747657217,0.022818266586311503,9.807088005869811e-12,1.0697562498283748e-08,1.527673699252148e-05,6.557223410979294e-12,9.177497334891558e-13,3.7320351953610034e-10,5.163788883434263e-06,1.3552263955370753e-24,1.1794297261256117e-05,1.8708464655928362e-17,7.834162864787713e-13,2.1369820771641292e-14,6.480820760581608e-20,2.8073190688687437e-08,3.415961936493358e-13,2.8881468200012714e-11,0.00023456836939049825,1.6679587922861393e-13,1.2641686857487353e-08,2.6787305803376513e-06,6.53466057693671e-06,2.2420863006996984e-08,1.285073535795216e-07,4.4315076854356426e-07,6.793517922073147e-05,7.510134092112317e-07,9.973398887105559e-09,7.920690256209636e-12,2.0916527843679152e-12,9.155442809503524e-14,5.697926119586872e-09,7.046734814937725e-14,3.610021009972596e-10,6.929668222456147e-13,4.718026856959704e-19
5.59435500209084e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125817855579217,0.11859305149722656,0.022818243985161867,1.0148634073584163e-11,1.0920013781121355e-08,1.5537288110063155e-05,6.7397989449886145e-12,9.30394377322592e-13,3.783098909807194e-10,5.199064235918651e-06,1.3933668608435059e-24,1.1915806208583256e-05,1.8996382058894874e-17,7.952549584290027e-13,2.188075484138394e-14,6.646132286300518e-20,2.8488683702326847e-08,3.4394010961662636e-13,2.9080871538893063e-11,0.0002358285041983256,1.7256163924855792e-13,1.29051375762895e-08,2.6928646645465076e-06,6.578792777972238e-06,2.242110886179378e-08,1.2852840223858284e-07,4.481802032944662e-07,6.840362840154256e-05,7.619289495204699e-07,1.0050897603725577e-08,8.028821709495908e-12,2.13178729982458e-12,9.320412426518059e-14,5.782578717058363e-09,7.231963546566661e-14,3.635601859359101e-10,6.983761595582204e-13,4.863789703143313e-19
5.632426801393989e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41257998790106626,0.11859252822985383,0.022818221384231396,1.0499621245787367e-11,1.1145387643837362e-08,1.5800464616137675e-05,6.926163786009595e-12,9.43168179919991e-13,3.834506880335689e-10,5.234338911048104e-06,1.4323563829821774e-24,1.203775262239793e-05,1.9287516795073992e-17,8.071904451060488e-13,2.2400680670455343e-14,6.814686156365467e-20,2.8907363631717154e-08,3.462840862567142e-13,2.9280270527290316e-11,0.00023708297860332438,1.784850024040009e-13,1.3172224653238655e-08,2.706941708704687e-06,6.622914057511404e-06,2.2421368482226816e-08,1.2854944736771347e-07,4.53230150922741e-07,6.88721093219277e-05,7.729282631216174e-07,1.0128429763822357e-08,8.137558482767703e-12,2.1724316541411e-12,9.48724646700312e-14,5.867876497117271e-09,7.420822120325115e-14,3.6611926579418356e-10,7.037886104807617e-13,5.013034593469895e-19
5.670498600697139e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41257819583344135,0.11859200496358248,0.022818198783519487,1.0860243372849498e-11,1.1373697886022601e-08,1.606626858899898e-05,7.116370032400996e-12,9.560720064655245e-13,3.886259060395194e-10,5.269612922923235e-06,1.472209543559246e-24,1.2160133985458808e-05,1.958189557349459e-17,8.192228820029541e-13,2.2929692831671202e-14,6.986525724109833e-20,2.932923138168168e-08,3.4862812651864174e-13,2.947966524581715e-11,0.00023833179137710696,1.8456914441338093e-13,1.344297287593e-08,2.7209616443656866e-06,6.6670243776619364e-06,2.2421641684750565e-08,1.285704879528018e-07,4.5830040972335827e-07,6.934062223510303e-05,7.8401139106228e-07,1.020599454190924e-08,8.246896899688883e-12,2.213588427321712e-12,9.655950127612925e-14,5.953819471268939e-09,7.61335557834626e-14,3.686793388269761e-10,7.092041229799789e-13,5.165817711046799e-19
5.708570400000288e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41257640935589907,0.11859148169839161,0.022818176183025514,1.1230696915305353e-11,1.1604958176056622e-08,1.6334701916226002e-05,7.310470136389738e-12,9.69106722066766e-13,3.938355403342791e-10,5.304886285545364e-06,1.5129411124156009e-24,1.2282947781505287e-05,1.987954515827775e-17,8.313524039995338e-13,2.3467885999396426e-14,7.161694615789881e-20,2.97542878225181e-08,3.509722333140342e-13,2.967905577452319e-11,0.00023957494166015967,1.908172821361535e-13,1.3717407024203019e-08,2.7349244068218884e-06,6.71112370069695e-06,2.2421928286635384e-08,1.2859152299077174e-07,4.633907785663172e-07,6.980916738999363e-05,7.951783724979581e-07,1.0283591122357592e-08,8.35683327802255e-12,2.2552601800644617e-12,9.826528485525034e-14,6.040407643851711e-09,7.80960914531279e-14,3.7124040320472556e-10,7.146226455400414e-13,5.322195615173495e-19
5.746642199303438e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125746284689278,0.11859095843426035,0.022818153582748867,1.1611180960377986e-11,1.1839182051159145e-08,1.660576629630922e-05,7.508516903960294e-12,9.822731917558324e-13,3.9907958624351684e-10,5.340159012816612e-06,1.5545660492082598e-24,1.240619149540445e-05,2.0180492367451877e-17,8.435791453711287e-13,2.4015354942651492e-14,7.340236729732207e-20,3.018253379041212e-08,3.53316409517053e-13,2.987844219289578e-11,0.00024081242895851256,1.972326738009058e-13,1.3995551870028903e-08,2.7488299351111956e-06,6.755211989054623e-06,2.24222281041737e-08,1.2861255147710057e-07,4.685010569114704e-07,7.027774503122587e-05,8.064292446957108e-07,1.0361218699168948e-08,8.467363930158413e-12,2.2974494538165125e-12,9.998986504014933e-14,6.127641012117529e-09,8.009628226281952e-14,3.7380245702563945e-10,7.200441270998377e-13,5.48222524219352e-19
5.780906818676273e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41257303045070487,0.11859048749743098,0.022818133242685192,1.1962359355986115e-11,1.2052528486855328e-08,1.685197504126674e-05,7.69017732126508e-12,9.942363791105548e-13,4.038286456200181e-10,5.371903935546099e-06,1.592804840274418e-24,1.2517476339944233e-05,2.0454186532191822e-17,8.546664456688885e-13,2.4516086177132257e-14,7.503845237826097e-20,3.057068287109247e-08,3.5542622978877624e-13,3.005788652033992e-11,0.00024192132555888674,2.031522548619045e-13,1.4249075345284783e-08,2.7612959279422004e-06,6.794881983015188e-06,2.2422509089945324e-08,1.2863147070073362e-07,4.7311716479016413e-07,7.069949288288893e-05,8.166267855577226e-07,1.0431109361751917e-08,8.567346569470574e-12,2.3358643656933164e-12,1.015580983242308e-13,6.20670267794677e-09,8.192902584713844e-14,3.761091497948639e-10,7.249259486432538e-13,5.62942148136617e-19
5.811744976111824e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125715961060238,0.1185900636549915,0.022818114936777597,1.2285629247843625e-11,1.2246609999894368e-08,1.7075386902338287e-05,7.856473997759077e-12,1.0050956141637521e-12,4.081266247481754e-10,5.400473943812339e-06,1.6278581815223815e-24,1.2617927184789757e-05,2.0702829878067823e-17,8.647125180154514e-13,2.4973291117287647e-14,7.653486370857995e-20,3.0922226971678123e-08,3.5732511975533455e-13,3.0219383670335794e-11,0.00024291541062554438,2.0860000593883163e-13,1.4479848383239975e-08,2.772475611805356e-06,6.830577287171842e-06,2.242277089464696e-08,1.2864849218695045e-07,4.772851916199701e-07,7.107908875673086e-05,8.258627156731564e-07,1.0494031398353392e-08,8.657737724887112e-12,2.370799451562931e-12,1.0298258790517023e-13,6.2783049910436974e-09,8.360516444524542e-14,3.781858559064349e-10,7.293215721069859e-13,5.764501505731683e-19
5.842583133547375e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.412570165429008,0.11858963981321038,0.0228180966310115,1.2615842834027336e-11,1.2442659560944561e-08,1.7300527405257627e-05,8.025455130458085e-12,1.0160428308879817e-12,4.124471729878372e-10,5.4290435596190745e-06,1.663524890786612e-24,1.2718655631193048e-05,2.0953684649574374e-17,8.748226127981967e-13,2.543675067171275e-14,7.805419615351231e-20,3.127586509793374e-08,3.592240602487219e-13,3.0380878263033805e-11,0.0002439057805118373,2.141634223858638e-13,1.4713100028815735e-08,2.7836176480150712e-06,6.866265285229584e-06,2.2423041046944166e-08,1.286655076233471e-07,4.814659265230437e-07,7.145870636579426e-05,8.351537466069775e-07,1.055697236962883e-08,8.748512211930888e-12,2.406078538913238e-12,1.0441949425300646e-13,6.3503305893477345e-09,8.530682171243851e-14,3.802632075413353e-10,7.337190478281008e-13,5.902079855446123e-19
5.873421290982926e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41256873841923264,0.11858921597207672,0.022818078325386574,1.2953111036595167e-11,1.264068411262522e-08,1.7527397096513102e-05,8.197149461750482e-12,1.027078488857944e-12,4.167902878315192e-10,5.457612790164741e-06,1.699813289894202e-24,1.2819660345312301e-05,2.1206765197534842e-17,8.84996800250751e-13,2.5906515356567887e-14,7.959668819517126e-20,3.1631597630481565e-08,3.6112305272502346e-13,3.0542370339600774e-11,0.0002448924356430303,2.198443162353083e-13,1.4948843431243158e-08,2.794722011230491e-06,6.901945957541731e-06,2.242331945075374e-08,1.286825164947313e-07,4.85659264124517e-07,7.183834583186931e-05,8.444998945545247e-07,1.0619931865141553e-08,8.839668062962272e-12,2.4417029416494018e-12,1.0586884146294838e-13,6.422779458159194e-09,8.703424232867723e-14,3.8234120353863685e-10,7.381183495638657e-13,6.042187484590038e-19
5.904259448418477e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125673150761224,0.1185887921315796,0.022818060019902487,1.3297545940322871e-11,1.2840690541281848e-08,1.775599644435291e-05,8.37158588608184e-12,1.0382030476185073e-12,4.2115596676578725e-10,5.4861816426054365e-06,1.7367317854654982e-24,1.292093999406971e-05,2.146208589384945e-17,8.952351503621224e-13,2.638263571571302e-14,8.116257946993364e-20,3.1989424936031055e-08,3.630220986244342e-13,3.070385994096325e-11,0.0002458753765952928,2.2564451776715531e-13,1.5187091736149057e-08,2.805788677671403e-06,6.937619284531759e-06,2.2423606011139912e-08,1.2869951828832608e-07,4.898650993344468e-07,7.22180072749106e-05,8.539011749067829e-07,1.0682909478377249e-08,8.931203309080807e-12,2.477673965514605e-12,1.073306531115835e-13,6.495651579889084e-09,8.878767171189128e-14,3.8441984270190013e-10,7.425194513389846e-13,6.184855496961379e-19
5.935097605854029e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125658953989531,0.11858836829170813,0.022818041714558923,1.3649260798414932e-11,1.304268567703517e-08,1.7986325839362785e-05,8.548793449913217e-12,1.0494169666852555e-12,4.2554420727082526e-10,5.5147501240550225e-06,1.7742888694679256e-24,1.3022493245199965e-05,2.1719661131145573e-17,9.0553773287922e-13,2.6865162318433916e-14,8.275211076532933e-20,3.2349347367511736e-08,3.6492119937139656e-13,3.086534710780799e-11,0.0002468546040945547,2.315658755870523e-13,1.5427858085517252e-08,2.8168176251033903e-06,6.973285246693158e-06,2.2423900632276992e-08,1.2871651249309658e-07,4.940833273493553e-07,7.259769081305308e-05,8.633576022519821e-07,1.0745904806677402e-08,9.023115980375402e-12,2.51399290811177e-12,1.0880495233172845e-13,6.568946934094377e-09,9.056735601207506e-14,3.8649912380106285e-10,7.469223273995196e-13,6.330115150433522e-19
5.96593576328958e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41256447938685264,0.11858794445245151,0.022818023409355553,1.4008370038209356e-11,1.3246676293834148e-08,1.8218385595045996e-05,8.728801351679e-12,1.060720705544796e-12,4.2995500682002675e-10,5.5433182415851426e-06,1.8124931197701003e-24,1.3124318767298385e-05,2.197950532243559e-17,9.159046173097277e-13,2.7354145757197048e-14,8.436552401714213e-20,3.2711365264204176e-08,3.668203563745371e-13,3.102683188058234e-11,0.00024783011901528335,2.3761025670408715e-13,1.5671155617650213e-08,2.827808832839036e-06,7.0089438245893965e-06,2.2424203217048455e-08,1.2873349860139167e-07,4.983138436545498e-07,7.297739656260701e-05,8.728691903772325e-07,1.0808917451072945e-08,9.11540410603075e-12,2.5506610589087915e-12,1.1029176176803225e-13,6.642665497497179e-09,9.237354210390461e-14,3.885790455781884e-10,7.513269520106729e-13,6.477997854493602e-19
5.996773920725131e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41256306703880247,0.11858752061379889,0.02281800510429205,1.4374989266871912e-11,1.3452669109513896e-08,1.8452175948407447e-05,8.911638941744144e-12,1.072114723655266e-12,4.343883628797457e-10,5.571886002225319e-06,1.851353200696401e-24,1.3226415229868555e-05,2.2241632900785757e-17,9.263358729245248e-13,2.784963664542045e-14,8.600306230631434e-20,3.307547895186875e-08,3.6871957102670975e-13,3.1188314299494693e-11,0.00024880192237929284,2.437795466082534e-13,1.5916997467130533e-08,2.838762281725354e-06,7.044594998853662e-06,2.2424513671129467e-08,1.287504761090066e-07,5.025565440350534e-07,7.335712463805534e-05,8.824359522704684e-07,1.0871947016340671e-08,9.208065714447268e-12,2.5876796992809785e-12,1.117911034491975e-13,6.716807243999517e-09,9.420647757937732e-14,3.9065960674453825e-10,7.557332996585157e-13,6.62853515654367e-19
6.027612078160682e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125616583536384,0.11858709677573956,0.02281798679936808,1.4749235277087894e-11,1.3660670785857789e-08,1.8687697060538633e-05,9.097335722361241e-12,1.0835994804467275e-12,4.3884427290952235e-10,5.600453412962997e-06,1.8908778635816526e-24,1.332878130336971e-05,2.250605831898756e-17,9.368315687604816e-13,2.835168561526666e-14,8.766496985603807e-20,3.344168874287139e-08,3.7061884470499226e-13,3.1349794404514646e-11,0.0002497700153545327,2.5007564934783745e-13,1.6165396764782832e-08,2.849677954138496e-06,7.080238750188549e-06,2.2424831902275546e-08,1.28767444516713e-07,5.068113245827838e-07,7.373687515205064e-05,8.920579001230609e-07,1.0934993111057184e-08,9.301098833577695e-12,2.625050102572211e-12,1.133029989780149e-13,6.791372144750233e-09,9.606641074302875e-14,3.9274080597669056e-10,7.601413453721968e-13,6.781758750266479e-19
6.058450235596234e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41256025333005225,0.11858667293826278,0.02281796849458333,1.51312260527426e-11,1.3870687928662125e-08,1.892494901720683e-05,9.285921347626944e-12,1.0951754353216596e-12,4.4332273436106125e-10,5.629020480743639e-06,1.9310759473262872e-24,1.3431415659263636e-05,2.2772796049240573e-17,9.473917736228324e-13,2.886034331544675e-14,8.935149202865416e-20,3.380999493631105e-08,3.725181787708656e-13,3.151127223537361e-11,0.0002507343992539277,2.565004876064669e-13,1.6416366637635296e-08,2.8605558339752606e-06,7.1158750593661336e-06,2.2425157812519833e-08,1.2878440332597965e-07,5.11078081689573e-07,7.411664821544278e-05,9.017350453308856e-07,1.0998055347329828e-08,9.394501491068936e-12,2.66277353405513e-12,1.14827469701897e-13,6.866360168151662e-09,9.79535906055399e-14,3.948226419214504e-10,7.645510641011304e-13,6.937700494107121e-19
6.089288393031785e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125588519665924,0.11858624910135782,0.022817950189937476,1.5521080774599337e-11,1.4082727087802706e-08,1.9163931829445036e-05,9.477425623438202e-12,1.1068430476554905e-12,4.4782374467771973e-10,5.6575872124708195e-06,1.971956378951609e-24,1.3534316970061304e-05,2.304186058283785e-17,9.58016556087693e-13,2.937566040905498e-14,9.106287532267659e-20,3.418039781814275e-08,3.7441757457025645e-13,3.1672747831565014e-11,0.00025169507553419215,2.630560027800819e-13,1.6669920208881965e-08,2.8713959066329114e-06,7.1515039072279475e-06,2.2425491304947966e-08,1.2880135204448577e-07,5.153567120535271e-07,7.449644393727994e-05,9.114673984960469e-07,1.1061133340675644e-08,9.48827171416939e-12,2.700851250936965e-12,1.163645361944836e-13,6.941771279829792e-09,9.986826687338322e-14,3.969051131928923e-10,7.689624303398972e-13,7.096392375320168e-19
6.120126550467336e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.412557454261666,0.11858582526501407,0.02281793188543018,1.5918919825963282e-11,1.4296794757310171e-08,1.9404645434145226e-05,9.671878507447693e-12,1.1186027767967771e-12,4.5234730129543123e-10,5.686153615006232e-06,2.0135281741556598e-24,1.363748390936887e-05,2.331326642986553e-17,9.68705984504763e-13,2.989768757140962e-14,9.279936736988117e-20,3.455289766130163e-08,3.76317033433276e-13,3.1834221232344896e-11,0.00025265204579450016,2.6974415505347925e-13,1.692607059784416e-08,2.882198159027603e-06,7.187125274684234e-06,2.2425832292366158e-08,1.2881829017922045e-07,5.196471126970758e-07,7.487626242477046e-05,9.212549694305162e-07,1.1124226710472737e-08,9.582407530132073e-12,2.739284502521377e-12,1.1791421821623905e-13,7.017605442707518e-09,1.0181068994496303e-13,3.989882183829544e-10,7.733754196825391e-13,7.257866487262221e-19
6.150964707902887e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41255606021353886,0.11858540142922086,0.022817913581061132,1.632486479834439e-11,1.4512897375448008e-08,1.9647089694654495e-05,9.869310109019167e-12,1.1304550820679437e-12,4.5689340164188125e-10,5.714719695169844e-06,2.0558004378691046e-24,1.3740915151933516e-05,2.3587028118903166e-17,9.794601269995092e-13,3.04264754879166e-14,9.4561216932151e-20,3.492749472582177e-08,3.7821655667468607e-13,3.1995692476732234e-11,0.00025360531177541403,2.7656692347683075e-13,1.7184830919932785e-08,2.892962579553765e-06,7.22273914271401e-06,2.2426180679126092e-08,1.2883521724587825e-07,5.239491809669408e-07,7.525610378333181e-05,9.310977671577329e-07,1.1187335079625607e-08,9.676906966678369e-12,2.7780745300993135e-12,1.1947653608022946e-13,7.093862617096891e-09,1.0378111090789613e-13,4.010719560460763e-10,7.777900083275772e-13,7.422155132327357e-19
6.178719049594884e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41255480869524247,0.11858501997746893,0.022817897107246906,1.669724730941887e-11,1.4709134889202268e-08,1.986676906809352e-05,1.0049570361556776e-11,1.141201689012336e-12,4.6100416470842515e-10,5.740428897292363e-06,2.094451973358344e-24,1.3834228155160241e-05,2.3835439906502388e-17,9.891942419082183e-13,3.090820695554737e-14,9.616876872362257e-20,3.526642541277565e-08,3.7992618370978926e-13,3.214101478502386e-11,0.00025446008555091474,2.828241628135763e-13,1.7419957539342137e-08,2.9026182033778292e-06,7.25478519626582e-06,2.242650047179423e-08,1.2885044174133094e-07,5.278309336354755e-07,7.55979806465054e-05,9.400035108436723e-07,1.124414512723915e-08,9.762265725220824e-12,2.813291617993048e-12,1.2089344157814698e-13,7.162855713960162e-09,1.0557863604233517e-13,4.0294785948758407e-10,7.817644847804557e-13,7.572448121213366e-19
6.20647339128688e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125535601359766,0.11858463852614669,0.022817880633544157,1.7076385442699333e-11,1.4907030496340325e-08,2.008784990096858e-05,1.0232290050105196e-11,1.1520239894622461e-12,4.6513318421616386e-10,5.766137848697269e-06,2.1336851004049125e-24,1.3927753207121836e-05,2.4085782325828823e-17,9.989808795746724e-13,3.1395492655295964e-14,9.779724544587324e-20,3.5607055220951876e-08,3.8163586488057467e-13,3.228633540616329e-11,0.00025531186184897455,2.891935290648995e-13,1.7657218380417886e-08,2.91224316881147e-06,7.2868251461615646e-06,2.2426826114091292e-08,1.2886565652778666e-07,5.317219797970487e-07,7.593987619352212e-05,9.489540003741113e-07,1.1300966751213806e-08,9.84791598146954e-12,2.848799587285085e-12,1.2232061078601697e-13,7.232191383166547e-09,1.0739922739361177e-13,4.0482427294402803e-10,7.857402184006858e-13,7.725070816489396e-19
6.234227732978877e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125523145341901,0.11858425707524645,0.022817864159952645,1.7462370371102418e-11,1.5106588774823218e-08,2.031033194324705e-05,1.041749143941118e-11,1.1629223182108224e-12,4.692804582709541e-10,5.7918465542698565e-06,2.1735066441140088e-24,1.4021489344258565e-05,2.433806600551329e-17,1.0088200892062727e-12,3.188836954946499e-14,9.944683078263277e-20,3.5949384313585034e-08,3.8334560111337335e-13,3.243165436810463e-11,0.000256160642227224,2.9567650445657894e-13,1.789662299602011e-08,2.9218374704678746e-06,7.318858978677414e-06,2.2427157538465492e-08,1.2888086125802593e-07,5.356222452995729e-07,7.628179049749197e-05,9.579492406968748e-07,1.1357799683686399e-08,9.933856298364089e-12,2.884599326362632e-12,1.2375805761405214e-13,7.301869590254225e-09,1.0924306940071264e-13,4.067011953046438e-10,7.897171921992953e-13,7.880047052910399e-19
6.259206640501673e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125511960198729,0.11858391376979072,0.0228178493338152,1.7815686820980164e-11,1.5287616563831013e-08,2.0511763571003044e-05,1.0586313025866825e-11,1.172796094973469e-12,4.730286109876954e-10,5.814984183114346e-06,2.2098548189396114e-24,1.410603154981689e-05,2.4566789888617326e-17,1.0177203674612282e-12,3.233676977596418e-14,1.0094965785729065e-19,3.6258933513498394e-08,3.848844115584785e-13,3.256244003821714e-11,0.00025692198441590043,3.0160955330970135e-13,1.8113927970578247e-08,2.9304461207460526e-06,7.347684186275097e-06,2.2427460705143266e-08,1.2889453663129832e-07,5.391403056724224e-07,7.658952946775325e-05,9.660832225920634e-07,1.1408958772094946e-08,1.0011449398234683e-11,2.9170692849305345e-12,1.2506055781293865e-13,7.364872816698631e-09,1.1092255930689173e-13,4.083908596074548e-10,7.932975145364779e-13,8.021557691327668e-19
6.28418554802447e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4125500798985291,0.11858357046466507,0.02281783450776749,1.8174691282161647e-11,1.5469998081446226e-08,2.071432969006994e-05,1.0757179275956083e-11,1.182731969869172e-12,4.767915469588884e-10,5.838121620292857e-06,2.246690248287502e-24,1.4190743253373539e-05,2.479710257534842e-17,1.0266633044262627e-12,3.27897557573421e-14,1.0246986722653206e-19,3.6569859366967185e-08,3.8642326800724174e-13,3.269322440705822e-11,0.00025768090250529986,3.076369346227224e-13,1.8332984098439497e-08,2.9390299271865475e-06,7.376504417773183e-06,2.242776845049621e-08,1.2890820332830645e-07,5.426657200654214e-07,7.689728374109021e-05,9.742534591096941e-07,1.1460126612971613e-08,1.0089275237010532e-11,2.9497769330722272e-12,1.2637140255221706e-13,7.4281534421119764e-09,1.1262116705986629e-13,4.1008093436768073e-10,7.968788143492015e-13,8.165011519641941e-19
6.309164455547267e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41254896616884357,0.11858322715986393,0.022817819681809345,1.8539451902201895e-11,1.5653736589541543e-08,2.0918030021715364e-05,1.0930106627192811e-11,1.1927301869291662e-12,4.805692647905304e-10,5.8612588693103875e-06,2.2840180328077005e-24,1.4275623754329347e-05,2.5029011837446322e-17,1.0356489356831425e-12,3.324735443982881e-14,1.0400759431762903e-19,3.688216197614772e-08,3.8796217111417765e-13,3.28240074946862e-11,0.0002584373978159156,3.137597551320254e-13,1.8553798338071384e-08,2.9475888878351118e-06,7.4053196632597155e-06,2.2428080726027488e-08,1.289218611001405e-07,5.461984348808405e-07,7.720505336837846e-05,9.824599527963475e-07,1.151130301549269e-08,1.0167332768307823e-11,2.9827229077998124e-12,1.2769060100711103e-13,7.49171143791159e-09,1.1433902801309637e-13,4.117714187355263e-10,8.004610791935277e-13,8.310426078717259e-19
6.334143363070063e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41254785482944445,0.1185828838553818,0.0228178048559406,1.891003736406646e-11,1.5838835326231213e-08,2.1122864257189746e-05,1.1105111582270941e-11,1.2027909901745388e-12,4.843617630842353e-10,5.884395933654179e-06,2.3218433130778063e-24,1.4360672352696416e-05,2.526252545387528e-17,1.0446772967235334e-12,3.3709592768406676e-14,1.0556297503628527e-19,3.719584143795655e-08,3.895011215272559e-13,3.295478932105857e-11,0.000259191471725746,3.1997912990044995e-13,1.877637764615602e-08,2.9561230013575134e-06,7.434129912851857e-06,2.2428397481914844e-08,1.2893550969935172e-07,5.497383966675351e-07,7.751283839973153e-05,9.90702705865528e-07,1.1562487790267498e-08,1.0245620946241289e-11,3.0159078428005025e-12,1.2901816208618648e-13,7.555546774407311e-09,1.1607627779626638e-13,4.13462311849991e-10,8.040442967100389e-13,8.457818960503348e-19
6.35912227059286e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41254674587890267,0.11858254055121313,0.022817790030161073,1.928651688808554e-11,1.6025297505908048e-08,2.1328832057938608e-05,1.1282210709047763e-11,1.2129146236163906e-12,4.88169040437193e-10,5.907532816793755e-06,2.3601712697976355e-24,1.444588834911302e-05,2.5497651210737045e-17,1.0537484229498528e-12,3.417649768612078e-14,1.0713614576560576e-19,3.751089784411201e-08,3.910401198879073e-13,3.308556990603223e-11,0.00025994312566986536,3.2629618234336616e-13,1.9000728977577038e-08,2.964632267034945e-06,7.462935156695814e-06,2.2428718669640794e-08,1.2894914888004312e-07,5.532855521219164e-07,7.782063888450184e-05,9.989817201986392e-07,1.1613680749302226e-08,1.0324138725542539e-11,3.0493323684545877e-12,1.3035409449523052e-13,7.619659420830527e-09,1.1783305231538005e-13,4.151536128379418e-10,8.076284543760607e-13,8.60720781145326e-19
6.384101178115657e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41254563931573324,0.11858219724735244,0.02281777520447059,1.9668960233905738e-11,1.6213126319281524e-08,2.1535933055815445e-05,1.1461420640527041e-11,1.2231013312560038e-12,4.919910954420953e-10,5.930669522180942e-06,2.3990071239839275e-24,1.4531271044858341e-05,2.573439690118568e-17,1.0628623496760814e-12,3.4648096133397886e-14,1.0872724336507416e-19,3.7827331281173786e-08,3.925791668310664e-13,3.321634926936359e-11,0.0002606923611399946,3.327120442546769e-13,1.9226859285406758e-08,2.9731166847594556e-06,7.491735384966776e-06,2.2429044240924393e-08,1.2896277839784053e-07,5.568398480938879e-07,7.812845487128024e-05,1.0072969973459286e-06,1.1664881705963756e-08,1.0402885061565585e-11,3.0829971118107906e-12,1.3169840674800837e-13,7.68404934535516e-09,1.1960948775183854e-13,4.1684532081421466e-10,8.112135397681697e-13,8.758610333650348e-19
6.409080085638453e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41254453513839473,0.11858185394379425,0.022817760378868995,2.0057437702439127e-11,1.6402324933416088e-08,2.1744166853295097e-05,1.164275807484201e-11,1.2333513570849869e-12,4.958279266869845e-10,5.953806053249928e-06,2.4383561371651633e-24,1.4616819741867167e-05,2.5972770325344517e-17,1.0720191121285054e-12,3.5124415047366875e-14,1.1033640516952942e-19,3.814514183058001e-08,3.9411826298519893e-13,3.334712743070878e-11,0.00026143917968407315,3.3922785583274356e-13,1.9454775520893253e-08,2.9815762550307883e-06,7.520530587868866e-06,2.2429374147179868e-08,1.289763980098748e-07,5.604012315860523e-07,7.84362864079005e-05,1.0156485385273531e-06,1.1716090474957249e-08,1.0481858910283877e-11,3.1169026965906415e-12,1.3305110716106804e-13,7.748716515096092e-09,1.2140572055891348e-13,4.185374348822724e-10,8.147995406393569e-13,8.912044283155474e-19
