Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232)
1.5375490054734497e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386237966889078,0.11866671991319112,0.022819898621321836,4.959962577610062e-22,6.472183881933838e-12,9.970810181693067e-13,1.4350662937017107e-29,1.7648035870129324e-15,1.9573210994038232e-14,1.7137745927847416e-20,2.3082902164992158e-60,3.835698961210702e-25,1.725605871824958e-38,1.7983154283532758e-13,5.5969447981387897e-33,2.9221527886879967e-29,2.3364032481703998e-20,3.452165115520803e-19,3.3462413581302854e-25,3.9933992420573977e-08,4.088619547586972e-26,5.91214809765196e-15,3.222843273130317e-06,3.3306933293644948e-06,7.442078733502822e-09,7.790387547624894e-09,7.444929632521627e-09,5.956543059885732e-10,5.951433805262432e-17,7.442850909374371e-09,3.651582233740995e-13,1.080594533459514e-14,2.3120761991006004e-13
1.5513313058685835e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386231988268845,0.11866669082913091,0.022819883661437446,5.524416650543377e-22,6.874623540213485e-12,1.020875153379664e-12,1.5844778029633316e-29,1.822891839325012e-15,2.020204550955528e-14,1.750151975322873e-20,2.5945536890699566e-60,3.945823543789759e-25,1.880017154398776e-38,1.8978776249364677e-13,6.113557569923715e-33,3.227163758815599e-29,2.4386450898202643e-20,3.5774129258231364e-19,3.450288757200837e-25,4.07168074234959e-08,4.657724358362551e-26,6.4563475319957145e-15,3.2515121160751666e-06,3.3603737689237896e-06,7.517211111311837e-09,7.876950015800656e-09,7.673189230883848e-09,6.208885103272545e-10,6.19003127256589e-17,7.68173297198688e-09,3.813755698175948e-13,1.1666229032382942e-14,2.477100233941581e-13
1.5651136062637173e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386226008863016,0.11866666174530936,0.02281986870157731,6.145975077568076e-22,7.297504087744182e-12,1.0449071818588847e-12,1.7475584238674044e-29,1.882271070192023e-15,2.0842786284594928e-14,1.7869309305218766e-20,2.912874326947558e-60,4.058093430853577e-25,2.0464221037607002e-38,2.0017499757513634e-13,6.671028216544948e-33,3.559935270220744e-29,2.5441465160965758e-20,3.705171775292713e-19,3.5565335559242453e-25,4.150778786845152e-08,5.298326705358936e-26,7.043517631478811e-15,3.280177073981417e-06,3.3900496298983145e-06,7.591294501464789e-09,7.963531457831302e-09,7.905356269910271e-09,6.46890187939247e-10,6.435288648494025e-17,7.925122667979955e-09,3.981142193086491e-13,1.2583042461358769e-14,2.6515953820062676e-13
1.5788959066588512e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386220028670651,0.11866663266172639,0.02281985374174143,6.829676004776984e-22,7.741620373565387e-12,1.069173784065393e-12,1.9253804972895562e-29,1.942955745392235e-15,2.1495453737961487e-14,1.8241115339144878e-20,3.266457266032514e-60,4.172530793641951e-25,2.225608990910208e-38,2.1100636042855801e-13,7.272022139773975e-33,3.922609877734664e-29,2.652968472347711e-20,3.835430666648685e-19,3.6649998785624554e-25,4.2306944062400346e-08,6.018417293098839e-26,7.67646028622394e-15,3.308838147582288e-06,3.4197209045909864e-06,7.664323692819477e-09,8.050130524283102e-09,8.141423595493025e-09,6.736723073220699e-10,6.6872979917362e-17,8.173026827836603e-09,4.153836192886895e-13,1.3559248566579927e-14,2.835959562103189e-13
1.592678207053985e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238621404769081,0.11866660357838199,0.022819838781929797,7.580934382467995e-22,8.207787913697233e-12,1.0936716260415818e-12,2.1190857885507083e-29,2.0049603194339518e-15,2.2160065503280126e-14,1.8616938549097198e-20,3.658789552249818e-60,4.289157829186275e-25,2.41840825078561e-38,2.2229516932457413e-13,7.919338581946189e-33,4.3174640899996806e-29,2.7651719873929864e-20,3.9681774014629975e-19,3.775711853682466e-25,4.311428620048512e-08,6.826765341422009e-26,8.358118206374333e-15,3.337495337612468e-06,3.449387586366907e-06,7.736294488966074e-09,8.136745918891712e-09,8.381383010703749e-09,7.01247809066659e-10,6.946150667958721e-17,8.425451197808229e-09,4.331932185208111e-13,1.4597805215138632e-14,3.0306000459156257e-13
1.6064605074491188e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238620806592257,0.11866657449527611,0.022819823822142427,8.405564767633609e-22,8.696843118762412e-12,1.118397362601504e-12,2.3298889474124397e-29,2.068299235495826e-15,2.2836636502986545e-14,1.8996779570350907e-20,4.0936615206380763e-60,4.40799676000089e-25,2.6256941991344626e-38,2.3405494728194916e-13,8.615915009706541e-33,4.7469145738350413e-29,2.880818159040644e-20,4.103398623826203e-19,3.8886936137957603e-25,4.392982436639891e-08,7.732982714767116e-26,9.091579551696816e-15,3.3661486448081254e-06,3.479049669625219e-06,7.807203680402312e-09,8.223376396342713e-09,8.625225309302599e-09,7.296296023771871e-10,7.21193733745889e-17,8.682400467832799e-09,4.515524668666926e-13,1.5701766023476314e-14,3.235933398708711e-13
1.6202428078442526e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386202083365029,0.11866654541240866,0.022819808862379307,9.309805145667144e-22,9.209643519017132e-12,1.1433476404292473e-12,2.559081080472087e-29,2.1329869253754585e-15,2.3525179023590887e-14,1.938063898168729e-20,4.5751895325219553e-60,4.529069833775448e-25,2.848386795589421e-38,2.462994208532073e-13,9.364831533980809e-33,5.213524524070786e-29,2.999968139987291e-20,4.2410798648265694e-19,4.003969295011982e-25,4.475356853272118e-08,8.747592293059423e-26,9.880082600760128e-15,3.394798069906922e-06,3.508707149770475e-06,7.877049016182023e-09,8.310020760145217e-09,8.872940309569822e-09,7.5883056170258e-10,7.484747944354498e-17,8.943878299941803e-09,4.704708152502711e-13,1.6874281108058404e-14,3.452385412112221e-13
1.6340251082393865e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386196100017288,0.11866651632977968,0.022819793902640446,1.030034179723542e-21,9.747067986847351e-12,1.168519101086431e-12,2.8080334368697037e-29,2.1990378094456244e-15,2.4225702792044144e-14,1.9768517307617925e-20,5.107840139845432e-60,4.652399323068189e-25,3.087453453447096e-38,2.5904251887293953e-13,1.0169315362625665e-32,5.720010197977848e-29,3.1226831241049434e-20,4.381205587702003e-19,4.1215630367062594e-25,4.558552856122629e-08,9.882100786785612e-26,1.0727020455994957e-14,3.4234436136480266e-06,3.5383600231835912e-06,7.945829175107085e-09,8.396677860594618e-09,9.124516888392711e-09,7.888635234806917e-10,7.76467170728162e-17,9.209887357090557e-09,4.899577158024687e-13,1.811859775854283e-14,3.6803910292407705e-13
1.6478074086345203e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386190115878463,0.11866648724738903,0.02281977894292585,1.1384335236110574e-21,1.0310016956790165e-11,1.1939083839274867e-12,3.078201208129218e-29,2.2664662966175267e-15,2.4938215053039216e-14,2.016041502051602e-20,5.696455748340875e-60,4.7780075250000485e-25,3.3439108966401654e-38,2.72298371171907e-13,1.1032745282175573e-32,6.26924761323527e-29,3.249024333120953e-20,4.523759233528115e-19,4.241498981199623e-25,4.642571420316848e-08,1.1149076203799062e-25,1.1635945780903534e-14,3.4520852767721297e-06,3.5680082871924388e-06,8.013543736531287e-09,8.48334659282086e-09,9.379943015542368e-09,8.197412829958959e-10,8.051797111570937e-17,9.480429332347871e-09,5.100226221807994e-13,1.9438061032771862e-14,3.9203942624286516e-13
1.661589709029654e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386184130947692,0.11866645816523673,0.022819763983235514,1.2569447243568914e-21,1.089941264314357e-11,1.2195121289215891e-12,3.371127442865554e-29,2.3352867843105146e-15,2.5662720647082602e-14,2.055633254265879e-20,6.34628185386702e-60,4.9059167609495615e-25,3.618827064385772e-38,2.860813072600355e-13,1.1958656165078269e-32,6.864279408191912e-29,3.379053003695263e-20,4.668723267309914e-19,4.363801273451943e-25,4.7274135099546466e-08,1.2562230180264514e-25,1.2610575565657016e-14,3.4807230600214572e-06,3.5976519400421433e-06,8.080193150842705e-09,8.570025894918702e-09,9.639205788076662e-09,8.514765913506262e-10,8.346211902870734e-17,9.755504978382565e-09,5.306749900572471e-13,2.0836114273112984e-14,4.1728481038706574e-13
1.675372009424788e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386178145224118,0.11866642908332269,0.022819749023569445,1.3863869024753439e-21,1.1516199255230723e-11,1.2453269793803246e-12,3.688447076998255e-29,2.405513658427717e-15,2.6399222089176927e-14,2.0956270248184626e-20,7.062995928967813e-60,5.036149376248501e-25,3.9133230639862615e-38,3.004058549813365e-13,1.2950743498793252e-32,7.50832186300123e-29,3.512830374898559e-20,4.816079224349021e-19,4.488494060766895e-25,4.813080078135084e-08,1.4136505392913645e-25,1.3654795917299056e-14,3.5093569641397833e-06,3.627290980865157e-06,8.145778709689441e-09,8.656714746156616e-09,9.902291464807604e-09,8.840821525511954e-10,8.648003082182481e-17,1.0035114137185881e-08,5.51924277767424e-13,2.2316299543868584e-14,4.4382144294730987e-13
1.6891543098199218e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.123861721587069,0.1186664000016469,0.022819734063927646,1.527635051215924e-21,1.2161343210387537e-11,1.2713495845903823e-12,4.031891080020622e-29,2.4771612933371116e-15,2.7147719647958972e-14,2.1360228464968637e-20,7.852738039484369e-60,5.168727739878187e-25,4.228575172251466e-38,3.152867391437293e-13,1.4012867933119394e-32,8.204772080033832e-29,3.650417676094104e-20,4.965807756763007e-19,4.615601492508422e-25,4.8995720669797306e-08,1.588816827443515e-25,1.4772666870763104e-14,3.5379869898724473e-06,3.6569254096511462e-06,8.210302516011501e-09,8.743412165260995e-09,1.016918550077346e-08,9.175706207080131e-10,8.957256902272899e-17,1.031925576997066e-08,5.737799471136722e-13,2.3882257989666653e-14,4.716963896230621e-13
1.7029366102150556e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238616617139521,0.1186663709202093,0.022819719104310108,1.6816230841138661e-21,1.2835833344744755e-11,1.2975766023507403e-12,4.403290717781626e-29,2.5502440518575476e-15,2.790821142514254e-14,2.1768207476420026e-20,8.722143273894307e-60,5.303674244166482e-25,4.5658168860051226e-38,3.3073888012666906e-13,1.514905984211818e-32,8.957215321804127e-29,3.7918761152252676e-20,5.1178886800383615e-19,4.7451477198282505e-25,4.9868904076548416e-08,1.7834907258357888e-25,1.59684272169095e-14,3.5666131379663655e-06,3.686555227216773e-06,8.273767453939709e-09,8.830117208772675e-09,1.0439872581657944e-08,9.519545973501344e-10,9.274058865424752e-17,1.0607927987189697e-08,5.962514643144744e-13,2.5537730114933736e-14,5.009575833454561e-13
1.7305012110053235e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386154194385166,0.11866631275804847,0.022819689185147853,2.031868487376273e-21,1.4276920834138915e-11,1.3506305635899203e-12,5.237810133091469e-29,2.7007723332230615e-15,2.946515968484502e-14,2.2596228804715836e-20,1.0729171430078643e-59,5.580761358950732e-25,5.311501993005401e-38,3.634175833969417e-13,1.7660643663085343e-32,1.0645408227973412e-28,4.086651065569554e-20,5.42902305631195e-19,5.011653173212474e-25,5.1640098145102226e-08,2.2392122033662522e-25,1.8611494109246972e-14,3.623853804233611e-06,3.7458010359067478e-06,8.397535985897147e-09,9.003546575040318e-09,1.0992560979522487e-08,1.0234592042712344e-09,9.93064547640081e-17,1.119885254355083e-08,6.430799361907067e-13,2.9132675150950335e-14,5.638347091411784e-13
1.7580658117955914e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386142214187632,0.11866625459683985,0.022819659266082697,2.4458964421709223e-21,1.5847828663669083e-11,1.4044623859680845e-12,6.208830906759091e-29,2.8572131738435283e-15,3.107001136713488e-14,2.3440335674638234e-20,1.3148419829566516e-59,5.86759031467947e-25,6.161471890435909e-38,3.9856518520862886e-13,2.0521306337281537e-32,1.260563465675389e-28,4.397644042245031e-20,5.749305904131612e-19,5.288203656196006e-25,5.3444455297193224e-08,2.7982211136370996e-25,2.1621666188333167e-14,3.6810789689489794e-06,3.8050284288579336e-06,8.517121856012979e-09,9.176995995459417e-09,1.1560220055654399e-08,1.0986956392026578e-09,1.0618431920299712e-16,1.1807856817402505e-08,6.924855560456258e-13,3.313305146002312e-14,6.328531791104235e-13
1.7856304125858593e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386130230796465,0.11866619643658309,0.022819629347114644,2.9336383376057237e-21,1.7557295625800918e-11,1.459045875055973e-12,7.335075583305681e-29,3.0196810600300954e-15,3.272268138411193e-14,2.430052891952161e-20,1.6054555910920097e-59,6.16434105968249e-25,7.127875130121094e-38,4.3630794332874495e-13,2.376986790389782e-32,1.4874134221414716e-28,4.725342836641392e-20,6.078550334276795e-19,5.574992416887603e-25,5.528204610327435e-08,3.480927631318372e-25,2.503978359236591e-14,3.7382886381461203e-06,3.8642374392908755e-06,8.63257318572854e-09,9.350459131303969e-09,1.2142703072454571e-08,1.1777625736450571e-09,1.1338075257674844e-16,1.2434898129265252e-08,7.44544339282925e-13,3.7572370588174224e-14,7.084264420322771e-13
1.8104385532971004e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386119443008956,0.11866614409316553,0.022819602420126445,3.4448670626461295e-21,1.9221811273158772e-11,1.5087923194341377e-12,8.498538797110856e-29,3.1711497555546744e-15,3.425087689637851e-14,2.508845692521164e-20,1.9157510107885302e-59,6.440048865202126e-25,8.108138251713008e-38,4.726020469202381e-13,2.705985183239532e-32,1.7212340298432465e-28,5.0349573188956235e-20,6.382370731769476e-19,5.842015753285713e-25,5.696434953244843e-08,4.220749101783815e-25,2.8501314520265406e-14,3.789764096763763e-06,3.917509867431897e-06,8.732991886990803e-09,9.50658282000578e-09,1.2679483650671566e-08,1.252278589928241e-09,1.2013525447972393e-16,1.3014613033678364e-08,7.937286891867963e-13,4.197203283372117e-14,7.823986466802195e-13
1.8352466940083415e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386108652625623,0.11866609175051841,0.022819575493216924,4.034006038267745e-21,2.101285211410368e-11,1.559108108078064e-12,9.821211021238463e-29,3.3276761426056872e-15,3.5817615844686123e-14,2.5889414955470365e-20,2.27968140691871e-59,6.724071019055417e-25,9.203965512859328e-38,5.111991423845388e-13,3.0730872414421306e-32,1.9864552613935633e-28,5.35885109899374e-20,6.6931433066394385e-19,6.1176295121769695e-25,5.8673676987531377e-08,5.10009167271916e-25,3.2363613210132634e-14,3.8412270133569086e-06,3.970767479194222e-06,8.830156399400066e-09,9.662708879701018e-09,1.3228026329832933e-08,1.3300467753451076e-09,1.2715764881063154e-16,1.3608849031255191e-08,8.451795793750232e-13,4.678233490817031e-14,8.623443081304236e-13
1.8575740206484584e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238609893905786,0.1186660446427945,0.022819551259065644,4.639205774361521e-21,2.273888723521295e-11,1.604864002953641e-12,1.1162776153464198e-28,3.4729428830795985e-15,3.7260541941471816e-14,2.662141745999157e-20,2.6598237992549745e-59,6.986908720028792e-25,1.029838274971882e-37,5.479866810104658e-13,3.438956626254983e-32,2.254869114052147e-28,5.66285552491232e-20,6.978656913562794e-19,6.373143142078747e-25,6.023521681630231e-08,6.0296780304926235e-25,3.621284922965222e-14,3.887532918541336e-06,4.018686697966386e-06,8.91486606788184e-09,9.803221283783549e-09,1.3731669051335264e-08,1.4028763035339812e-09,1.3371061297338113e-16,1.4156034385696501e-08,8.934695110775975e-13,5.1485587775797826e-14,9.39672659281883e-13
1.8799013472885753e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386089223381364,0.11866599753569426,0.02281952702497811,5.32386019513739e-21,2.45786162266952e-11,1.6510531738762943e-12,1.266248866503868e-28,3.622434127784318e-15,3.8734504327242866e-14,2.7363973336532045e-20,3.0967501484336375e-59,7.256684148850884e-25,1.1504482749330112e-37,5.867919951445627e-13,3.841255336388187e-32,2.554269855318377e-28,5.978967504522489e-20,7.269564994236608e-19,6.635831820296224e-25,6.181871899324091e-08,7.10973015616114e-25,4.044528641931672e-14,3.933828671554372e-06,4.066593986537167e-06,8.997025000633277e-09,9.943730054426188e-09,1.4244645641332876e-08,1.4784466946346205e-09,1.4048752138627823e-16,1.4714898669359345e-08,9.436816145875215e-13,5.656480260852521e-14,1.0223475237708605e-12
1.9022286739286922e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386079505593389,0.11866595042921743,0.022819502790954335,6.096882037497095e-21,2.653761690711305e-11,1.6976627565052592e-12,1.4335943674593359e-28,3.776210277880504e-15,4.023940301329537e-14,2.811708184152834e-20,3.597966193754719e-59,7.533493724500201e-25,1.2831770796794998e-37,6.276891614870098e-13,4.2828642167272097e-32,2.887603645022061e-28,6.307442006822044e-20,7.565752274043922e-19,6.905798235121669e-25,6.342421689163878e-08,8.36148441136221e-25,4.509125409194852e-14,3.980114275668477e-06,4.11448938349736e-06,9.076677983104572e-09,1.0084232800237547e-08,1.4766860582093736e-08,1.5568076179367699e-09,1.4749159337895167e-16,1.528539728236225e-08,9.958570314508458e-13,6.20415494585478e-14,1.1106169956097192e-12
1.9245560005688091e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386069785691271,0.11866590332336391,0.022819478556994333,6.968007401370804e-21,2.86216416056782e-11,1.7446801279481063e-12,1.6199957789616893e-28,3.9343316559815866e-15,4.1775130867532444e-14,2.888074205845651e-20,4.171841956543411e-59,7.81743399627105e-25,1.4290397788860736e-37,6.707534550752118e-13,4.7668272145938276e-32,3.2580329404179596e-28,6.648532980872039e-20,7.867102067888957e-19,7.1831450664442355e-25,6.505174315225183e-08,9.808722961736797e-25,5.0182803212606724e-14,4.02638973416846e-06,4.162372930173123e-06,9.153872231227748e-09,1.0224727269022604e-08,1.5298216312904742e-08,1.6380081952550152e-09,1.5472600318341954e-16,1.5867482706628614e-08,1.0500371114951339e-12,6.79380511226062e-14,1.2047336904148138e-12
1.946883327208926e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386060063672442,0.11866585621813341,0.022819454323098103,7.947853617950398e-21,3.0836619241296094e-11,1.7920929190435055e-12,1.8272636946528728e-28,4.0968585063940375e-15,4.3341574377744614e-14,2.965495290818241e-20,4.827694680870269e-59,8.108601640501918e-25,1.5891192334836772e-37,7.160613334307766e-13,5.296356223785941e-32,3.6689470578524823e-28,7.002493293159276e-20,8.173496678346759e-19,7.467974984086058e-25,6.670132968621127e-08,1.1478017076169795e-24,5.5753757994903675e-14,4.072655050351618e-06,4.210244670335565e-06,9.228657102765456e-09,1.0365211338450447e-08,1.583861353952263e-08,1.7220969894455629e-09,1.6219388136967286e-16,1.6461104794355774e-08,1.1062634368464697e-12,7.427717405572991e-14,1.3049545679219615e-12
1.969210653849043e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386050339534425,0.11866580911352581,0.022819430089265656,9.04798057891717e-21,3.318865737964415e-11,1.8398890247805318e-12,2.0573446788440386e-28,4.263850995370209e-15,4.493861438327116e-14,3.04397131584303e-20,5.575879990985227e-59,8.40709345732091e-25,1.7645694127148672e-37,7.636904209997645e-13,5.874835842542975e-32,4.123972987867476e-28,7.369574672888139e-20,8.484817768319095e-19,7.760390646264541e-25,6.837300767814475e-08,1.3398992559154714e-24,6.183976663359357e-14,4.118910227527881e-06,4.2581046499223505e-06,9.301083820970063e-09,1.0505683007542042e-08,1.6387951528420348e-08,1.8091219950083512e-09,1.6989831641633215e-16,1.7066211044479907e-08,1.164577846225103e-12,8.108241803282322e-14,1.4115407533197063e-12
1.9893052478251482e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386041585996327,0.1186657667199114,0.022819408278871,1.0151299932166845e-20,3.5427871906562357e-11,1.8832234688330055e-12,2.285646901117844e-28,4.4180120211353166e-15,4.6402007904423734e-14,3.1155015986049735e-20,6.337665827181751e-59,8.682078362525293e-25,1.936630338758413e-37,8.08606318635891e-13,6.440260492908253e-32,4.574409890729263e-28,7.711373527909454e-20,8.769120841285524e-19,8.03013539034733e-25,6.989643125874696e-08,1.5370233444069545e-24,6.778851780534611e-14,4.160531220881566e-06,4.301168615762097e-06,9.364295277879564e-09,1.0632095345295048e-08,1.6889915873723502e-08,1.8899941643561655e-09,1.7703708411558055e-16,1.7620580548000556e-08,1.2188809321348664e-12,8.762559493867995e-14,1.5131296940673933e-12
2.0093998418012535e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386032830738077,0.1186657243268012,0.022819386468528012,1.1372116486910828e-20,3.7787907180224024e-11,1.9268503779825728e-12,2.535746161765361e-28,4.575882637569793e-15,4.78899906429278e-14,3.1878861616252396e-20,7.192774184576427e-59,8.963145088321306e-25,2.123085280159191e-37,8.555244055290683e-13,7.050940499538933e-32,5.066718411056083e-28,8.064185204661243e-20,9.05723179771646e-19,8.306182548738577e-25,7.143779531125159e-08,1.759854890739322e-24,7.421351389969919e-14,4.202144006762065e-06,4.3442231302884635e-06,9.425678856985438e-09,1.0758494806654445e-08,1.7398964801461014e-08,1.973317247243428e-09,1.8437212752955577e-16,1.8184166949382747e-08,1.2749403943585752e-12,9.458386775768901e-14,1.6202851377367404e-12
2.0294944357773587e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386024073758052,0.1186656819341951,0.022819364658236713,1.2721080797818185e-20,4.027359487290542e-11,1.970761507942127e-12,2.809373463557721e-28,4.737506544750744e-15,4.940246670291349e-14,3.2611248865840784e-20,8.151328832140637e-59,9.250364446344471e-25,2.3249372625111333e-37,9.045036346456803e-13,7.709720391605536e-32,5.604080813272028e-28,8.428190675792451e-20,9.349064366879851e-19,8.588606929677814e-25,7.299712107357902e-08,2.0113080358482867e-24,8.114472789977019e-14,4.24374858760909e-06,4.387268230461058e-06,9.48527475561065e-09,1.0884880155228966e-08,1.7915022962985374e-08,2.0591250244976323e-09,1.9190561755669353e-16,1.8756928108814528e-08,1.3327873617816713e-12,1.0197563627855505e-13,1.7332053931414825e-12
2.049589029753464e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.123860153150547,0.11866563954209297,0.0228193428479971,1.4209632099441287e-20,4.2889888919334265e-11,2.0149488056296686e-12,3.1083677352686445e-28,4.902927392197773e-15,5.093933813258341e-14,3.3352176471257155e-20,9.224408389307738e-59,9.543807321428445e-25,2.543244911900207e-37,9.556036877447616e-13,8.419569349825292e-32,6.189863310943355e-28,8.803570065854328e-20,9.644532655817037e-19,8.87748333045991e-25,7.457442931585584e-08,2.2945754293678095e-24,8.861345068909889e-14,4.2853449658709665e-06,4.430303954033146e-06,9.543123773863481e-09,1.1011250216270132e-08,1.8438014719019515e-08,2.147450889534267e-09,1.9963970184013605e-16,1.9338820965604968e-08,1.3924531905014045e-12,1.0981968517896658e-13,1.852091064007794e-12
2.0696836237295693e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386006554626526,0.11866559715049466,0.022819321037809183,1.585004259488234e-20,4.5641866701797805e-11,2.0594044117993106e-12,3.4346805112853807e-28,5.072188779022305e-15,5.25005052732116e-14,3.4101643092685016e-20,1.0424122767258077e-58,9.843544669728509e-25,2.7791247151333097e-37,1.0088849671799996e-12,9.183583761850786e-32,6.827622900168922e-28,9.190502634035119e-20,9.943551308368853e-19,9.172886536742268e-25,7.616974034273972e-08,2.6131496150927095e-24,9.665231842295133e-14,4.326933144004692e-06,4.473330339418856e-06,9.59926718376632e-09,1.1137603873029387e-08,1.8967864275869427e-08,2.2383278466741406e-09,2.0757650585985454e-16,1.992980166986493e-08,1.453969476961345e-12,1.1813517591901304e-13,1.977144949102081e-12
2.0897782177056745e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385997792472087,0.11866555475940005,0.02281929922767297,1.7655464370477585e-20,4.853473022729152e-11,2.1041206626116275e-12,3.7903807749281664e-28,5.245334254072795e-15,5.4085867081324004e-14,3.485964731770434e-20,1.1763697393817391e-58,1.0149647516860256e-24,3.0337533739127054e-37,1.064408588029694e-12,1.0004989692069737e-31,7.5211143277758625e-28,9.589166761431228e-20,1.024603564513864e-18,9.47489132191662e-25,7.778307399588721e-08,2.9708463353928825e-24,1.0529533902693028e-13,4.368513124476008e-06,4.516347425570596e-06,9.653746608806814e-09,1.1263940063528928e-08,1.9504495809646808e-08,2.331788510619884e-09,2.15718134065513e-16,2.052982570398989e-08,1.5173680705379575e-12,1.2694163807774234e-13,2.10857194480298e-12
2.1078633522841692e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385989905055991,0.11866551660784544,0.022819279598594578,1.943304569492743e-20,5.126316552507415e-11,2.144581963815463e-12,4.13744584132758e-28,5.404522029785394e-15,5.5533294767437574e-14,3.5549149548217714e-20,1.3100794095512987e-58,1.043064133796021e-24,3.2799723928734636e-37,1.1163481285506763e-12,1.0796097538703874e-31,8.196175517988814e-28,9.958141674572715e-20,1.0521165371341182e-18,9.752401768367421e-25,7.925049965718451e-08,3.329656347449164e-24,1.1361984187073311e-13,4.4059280999438564e-06,4.555054884796283e-06,9.701389977308694e-09,1.1377626865270871e-08,1.9993200182201757e-08,2.418138819413777e-09,2.2322244740652073e-16,2.1077542142757704e-08,1.5760627143139863e-12,1.3530366550464846e-13,2.2324762120020337e-12
2.1259484868626638e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385982016239541,0.11866547845669861,0.022819259969558078,2.136661753938821e-20,5.4114004038846714e-11,2.18524302953115e-12,4.511773591365441e-28,5.5669228275333815e-15,5.70001624403967e-14,3.6245564912924375e-20,1.4574261353010447e-58,1.0716900670344131e-24,3.543329403732665e-37,1.1701995810621363e-12,1.1638952074469203e-31,8.922616878746433e-28,1.0336891699021781e-19,1.0798973857883145e-18,1.0035374541014023e-24,8.073255316201384e-08,3.726814949674718e-24,1.224891647262405e-13,4.443336439119488e-06,4.593754872447979e-06,9.747750026296603e-09,1.1491297997584782e-08,2.0487281535591413e-08,2.5066312598992158e-09,2.308958636653876e-16,2.1632514018011735e-08,1.636331638764782e-12,1.4409422746559777e-13,2.3618624158035404e-12
2.1440336214411585e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385974126021809,0.11866544030595944,0.022819240340563467,2.346778957666427e-20,5.7091301639822066e-11,2.2260986831355326e-12,4.915135977677235e-28,5.732568290568534e-15,5.848639477461125e-14,3.694889224517784e-20,1.6196418665188998e-58,1.1008477428633796e-24,3.824816946014019e-37,1.2260089489107953e-12,1.2536184095138287e-31,9.703614436018412e-28,1.072554500784614e-19,1.107940129143683e-18,1.032386412177777e-24,8.222924802309566e-08,4.165873794884228e-24,1.3193105224411283e-13,4.480738143818817e-06,4.632447417579151e-06,9.792857377338626e-09,1.1604952787872498e-08,2.0986684996004367e-08,2.5972887986464743e-09,2.3873987778998584e-16,2.219470794593759e-08,1.6981986349172418e-12,1.5332829083058878e-13,2.496883907985952e-12
