Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245),C2H4(52)
1.8246535630443694e-20,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385599643,0.20128658794568957,0.16769875764452336,1.102510718513056e-93,2.0959726842319542e-54,5.2092851639365854e-43,1.0902685539090885e-89,2.442529156459309e-47,1.118973341858885e-53,2.425021212391114e-41,9.629681595915025e-140,2.7946640208769616e-43,9.323001865241431e-88,2.390282190336628e-57,4.097949503293158e-92,2.55204046751968e-103,3.5306248933829047e-53,2.059198814478972e-67,8.120224383724957e-55,5.838565286534439e-20,2.388089204896223e-99,2.077832412631434e-68,6.536600310703694e-16,2.911252527014332e-15,2.164649130450283e-29,5.838565282208587e-20,3.0557113745399023e-40,5.209281906832804e-43,7.41624407235523e-51,3.4473861939248996e-32,1.7517606631312318e-45,1.8884173019607583e-68,4.106626578379248e-75,1.3962902208831508e-78,5.669506926005306e-116,3.5860909765280593e-68,2.9878643659301948e-64,2.1264676972755758e-117,4.2469104038879384e-95
3.6508924028594115e-20,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385599287,0.2012865879456889,0.1676987576445219,1.4135885041926658e-91,3.3562960063885026e-53,4.1705956410268095e-42,3.503886548349267e-88,1.9560043481976055e-46,1.792440903226864e-52,9.650491193002634e-41,1.2249241552505148e-137,5.594584692985979e-43,1.4933005777536144e-86,3.8289022707806303e-56,1.3131080798794677e-90,3.272003205512002e-101,2.8266466865534877e-52,1.6621786496378076e-66,6.457523653690958e-54,1.1682203327140557e-19,3.0618980761839886e-97,6.657272757976722e-67,1.3078879683346922e-15,5.825034378552311e-15,8.664237851075546e-29,1.1682203309825879e-19,2.446427160973036e-39,4.170593090395056e-42,5.939012247453035e-50,1.3798528927398748e-31,1.402473674697184e-44,6.050202223212679e-67,2.6324311876497358e-73,8.954216339714537e-77,2.910400881578302e-113,1.148965904589057e-66,9.576157670417116e-63,1.0916068991532098e-114,1.360637215171161e-93
7.303370082489495e-20,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385598573,0.2012865879456876,0.167698757644519,1.810914796138539e-89,5.372266470404251e-52,3.3377441075667024e-41,1.1288539927659691e-86,1.5655963287417373e-45,2.8695734264930755e-51,3.850270882019787e-40,1.5629777113214113e-135,1.1202915582590832e-42,2.3905779663784656e-85,6.129806676543695e-55,4.205670584438299e-89,4.191618202098307e-99,2.2621764260973807e-51,1.3771903323066461e-65,5.150540465586926e-53,2.336947986376327e-19,3.922525202444517e-95,2.1316417702424176e-65,2.6163438428585652e-15,1.1652598081627498e-14,3.4668237823635136e-28,2.3369479794482006e-19,1.9578853407836649e-38,3.3377421583829477e-41,4.753620353385414e-49,5.521208915781311e-31,1.122405178081348e-43,1.9372282532166887e-65,1.6860977747972991e-71,5.738596370559296e-75,1.4920775782681365e-110,3.678959608426884e-65,3.0667711574374306e-61,5.596348876200265e-112,4.356644128674828e-92
1.4608325441749663e-19,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385597147,0.201286587945685,0.16769875764451317,2.3189453766233705e-87,8.597381059167812e-51,2.670702510719713e-40,3.6578247008152023e-85,1.2527943664674318e-44,4.592652444482559e-50,1.538122589715105e-39,1.9974552712753715e-133,2.2453535545994076e-42,3.8259629294718237e-84,9.810542359151142e-54,1.3469867974291479e-87,5.367483323359107e-97,1.8100848465253388e-50,1.2536235636986343e-64,4.114237870835391e-52,4.674403475865059e-19,5.022942941674736e-93,6.823358100427536e-64,5.233255591887223e-15,2.330772548777478e-14,1.386955317114848e-27,4.67440344814804e-19,1.5666058924497162e-37,2.6707010987839467e-40,3.8038648740905836e-48,2.2088430884036878e-30,8.980946717627122e-43,6.200992910504183e-64,1.0795318949404394e-69,3.677976765300795e-73,7.644439944576079e-108,1.1776303166348785e-63,9.81751069345797e-60,2.867205923126706e-109,1.394544140129305e-90
2.921823616027e-19,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385594292,0.20128658794567975,0.1676987576445015,2.968874302306085e-85,1.3757213569706584e-49,2.1367650455722615e-39,1.1991042953406398e-83,1.0023625675687847e-43,7.349312503199216e-49,6.148518527260919e-39,2.5547218524289445e-131,4.5090608230744836e-42,6.122372164882486e-83,1.5699150475594636e-52,4.3159205191745794e-86,6.871795435825101e-95,1.4482053765131558e-49,1.4889503947449274e-63,3.2889120412129397e-51,9.349315183499286e-19,6.430719069851044e-91,2.1838116721897907e-62,1.0467079089868185e-14,4.6617980300056976e-14,5.5482732579806e-27,9.349315072622178e-19,1.2534039529368685e-36,2.1367641524004747e-39,3.0434859973241957e-47,8.8360914643528e-30,7.185439524654491e-42,1.9846158987725172e-62,6.910375098163393e-68,2.3591093861250933e-71,3.915235122104771e-105,3.7689990384320252e-62,3.142218602724219e-58,1.468489113225758e-106,4.46321695385434e-89
5.843805759731067e-19,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385588583,0.20128658794566928,0.1676987576444782,3.800559729300808e-83,2.2012664671400262e-48,1.709493456324598e-38,4.0193530642741254e-82,8.019411069337102e-43,1.1759756380519585e-47,2.4586132849572157e-38,3.268751260870763e-129,9.090808480138434e-42,9.79646329439463e-82,2.5120470226290265e-51,1.3843443736939302e-84,8.796806878155194e-93,1.1586193076190533e-48,2.746627075689322e-62,2.6301385102952437e-50,1.8699141513394784e-18,8.232188213384412e-89,6.988738702800633e-61,2.093472608552469e-14,9.323848992457188e-14,2.2193999835343396e-26,1.8699141069868248e-18,1.0027711458201958e-35,1.709493120197842e-38,2.434957029630861e-46,3.534580425287573e-29,5.748624431299188e-41,6.351248722309505e-61,4.423074794851106e-66,1.5159959882693654e-69,2.0049292592623384e-102,1.2061732929081104e-60,1.0056085040753891e-56,7.519886395134411e-104,1.428341867358626e-87
1.1687770047139201e-18,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385577164,0.20128658794564835,0.16769875764443157,4.864975606143676e-81,3.522116119699148e-47,1.3676276550475643e-37,1.4026817361765447e-80,6.415736593541532e-42,1.881629991892783e-46,9.832867295620322e-38,4.18317694711769e-127,1.8471636410210388e-41,1.5674883877912906e-80,4.0194226090480462e-50,4.450204139738041e-83,1.126049919724325e-90,9.269174552524165e-48,7.174960726972281e-61,2.1037148278323617e-49,3.739880583169433e-18,1.0537762345577579e-86,2.236484268633038e-59,4.187002007561601e-14,1.8647950917340383e-13,8.877783531816388e-26,3.739880405755137e-18,8.022365670929828e-35,1.3676279916869262e-37,1.9480498513333054e-45,1.4138609483590425e-28,4.599008571432431e-40,2.032476521270534e-59,2.830901837638621e-64,9.779712916294889e-68,1.0266086470948758e-99,3.8599073005330727e-59,3.2181056204583728e-55,3.850488484167329e-101,4.5709015335425e-86
2.337569862195547e-18,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385554328,0.20128658794560647,0.16769875764433834,6.227341647391555e-79,5.635457395030254e-46,1.0941157940854805e-36,5.23390046892047e-79,5.132678003881259e-41,3.010664631127339e-45,3.932831724025404e-37,5.353945846082047e-125,3.810262381804071e-41,2.50802749329219e-79,6.4311973059795835e-49,1.436979243221256e-81,1.441382650138816e-88,7.415427775927528e-47,2.166875843737993e-59,1.6828142562629785e-48,7.479818110232887e-18,1.3488710495427208e-84,7.156898363115397e-58,8.374060805091196e-14,3.729615476702762e-13,3.5511519196073754e-25,7.47981740056803e-18,6.41797844415392e-34,1.0941170322975409e-36,1.5585006653845785e-44,5.655501429021146e-28,3.679250306444948e-39,6.50405097582604e-58,1.8118134517601731e-62,6.357501493338798e-66,5.256460353407333e-97,1.2351966959029947e-57,1.0298196034836854e-53,1.9715222109152723e-98,1.4627393918936966e-84
4.675155577158801e-18,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385508656,0.20128658794552273,0.16769875764415185,7.971125889992431e-77,9.016788425945239e-45,8.752989255282085e-36,2.1518206652332285e-77,4.106186907109686e-40,4.817113417279289e-44,1.5730712353077147e-36,6.852735848714518e-123,8.084193349573093e-41,4.0128893711000495e-78,1.029002293443302e-47,4.680855660557143e-80,1.844997724147134e-86,5.93237762832173e-46,6.830768698260622e-58,1.3461896277216271e-47,1.495971181797525e-17,1.7265828575392005e-82,2.2902364442828855e-56,1.67481783981957e-13,7.459256246608551e-13,1.4204698988699263e-24,1.4959708979297534e-17,5.1344288059389984e-33,8.753014663588843e-36,1.2468681948253904e-43,2.262212161650572e-27,2.9434173660533285e-38,2.08131842051842e-56,1.1595637753364805e-60,4.1946978290302025e-64,2.6913720416232496e-94,3.9526838721842406e-56,3.295466957803625e-52,1.0094312789308649e-95,4.6809607207571384e-83
9.350327007085308e-18,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385417313,0.20128658794535523,0.1676987576437789,1.0203169363193573e-74,1.4426904550985281e-43,7.002429720631732e-35,9.938423634703668e-76,3.2849817467901355e-39,7.707436487400183e-43,6.292174713808065e-36,8.771347475500694e-121,1.8022996166950587e-40,6.4206865738664944e-77,1.6464155575396545e-46,1.5506677943953717e-78,2.361622975648638e-84,4.745916511832213e-45,2.1776027205004755e-56,1.0769290168931444e-46,2.9919573847931465e-17,2.2100539923663395e-80,7.328836092795571e-55,3.349641357658596e-13,1.4918537786293494e-12,5.681909294513674e-24,2.9919562493161106e-17,4.107580165004674e-32,7.002474851725274e-35,9.975909791181323e-43,9.048872329825406e-27,2.354740326945675e-37,6.660266676146996e-55,7.421110238366591e-59,2.845697970164359e-62,1.3780060987999062e-91,1.264875402778179e-54,1.0545583832829664e-50,5.168251530771079e-93,1.4980110414724816e-81
1.8700669866938323e-17,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900385234624,0.20128658794502025,0.16769875764303296,1.306025643420717e-72,2.3083074679441476e-42,5.601980151551371e-34,5.133984371588977e-74,2.628021357103723e-38,1.233199043920052e-41,2.516857985466645e-35,1.122734648946924e-118,4.346442082530244e-40,1.0273236661161438e-75,2.6342849894987173e-45,5.299988370119303e-77,3.022914488870957e-82,3.796739367044378e-44,6.961801157060632e-55,8.615373807006104e-46,5.983959636581041e-17,2.828912766860599e-78,2.3452614633831472e-53,6.69928839020915e-13,2.9837100865156826e-12,2.2727788071710868e-23,5.983955094643025e-17,3.2861089002153933e-31,5.602055944263877e-34,7.982223267101547e-42,3.6195540712038905e-26,1.8837941724286063e-36,2.1313008818109234e-53,4.7493409160191283e-57,2.0274150528787554e-60,7.055524811755212e-89,4.0476780468431948e-53,3.374613192574832e-49,2.646066705388226e-90,4.7942648874680936e-80
3.7401355586644354e-17,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900384869248,0.20128658794435025,0.1676987576415411,1.6717557038087067e-70,3.6932918825980335e-41,4.48163234879149e-33,2.893279305992157e-72,2.1024683838230386e-37,1.973141208929317e-40,1.0067489305615167e-34,1.4371326007765156e-116,1.1660299020652703e-39,1.6437568466971946e-74,4.2149059402199855e-44,1.9122191679820604e-75,3.8694067860912425e-80,3.0373945873747262e-43,2.227291987847471e-53,6.892327575697323e-45,1.1968083523406807e-16,3.621102276045526e-76,7.505026617043342e-52,1.3398582442800272e-12,5.967422702085731e-12,9.091218603814115e-23,1.1968065355448751e-16,2.628952900119481e-30,4.48175648574941e-33,6.38815240292931e-41,1.4478229786824966e-25,1.5070350420884843e-35,6.820238309266802e-52,3.0393469046201836e-55,1.5614051928942342e-58,3.612537792250222e-86,1.2953014210203541e-51,1.0798881428547299e-47,1.3546958236638789e-87,1.5345623193024693e-78
7.480272702605642e-17,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900384138495,0.20128658794301027,0.16769875763855738,2.1399518106794546e-68,5.9092597373473125e-40,3.5853790540405606e-32,1.72616532560833e-70,1.682054290157716e-36,3.157093321653136e-39,4.027072126065378e-34,1.839629373104523e-114,3.5190656099204826e-39,2.6301315153033408e-73,6.7439978873581e-43,7.50296024889302e-74,4.953023905382307e-78,2.4299179180217218e-42,7.127180758070216e-52,5.513956450783195e-44,2.3936808830575646e-16,4.635239984591472e-74,2.4017257412954614e-50,2.6797170497942563e-12,1.1934847932415353e-11,3.6365666735990144e-22,2.3936736157148563e-16,2.1032652299278438e-29,3.5855799752271765e-32,5.114312518429991e-40,5.791297197846616e-25,1.205626219752027e-34,2.1825207304277563e-50,1.9448815213236383e-53,1.3369595185917389e-56,1.8497239647945246e-83,4.145241526764974e-50,3.455710429945585e-46,6.935091320366566e-85,4.913135315603703e-77
1.4960546990488054e-16,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900382676991,0.2012865879403303,0.16769875763258996,2.739402512661043e-66,9.454786672125902e-39,2.868418727424885e-31,1.0646485698787848e-68,1.3457697707575255e-35,5.051560652810247e-38,1.610896075939573e-33,2.354991632192334e-112,1.178647844834567e-38,4.208592885633278e-72,1.0790862289717831e-41,3.2866678113294156e-72,6.340331998781288e-76,1.9439368554446897e-41,2.280833950561665e-50,4.411335681566942e-43,4.787616958305982e-16,5.933686347190191e-72,7.686265722704305e-49,5.359434640806735e-12,2.3869698389832707e-11,1.4546893613867903e-21,4.787587887679791e-16,1.6827759095468945e-28,2.868742065896251e-31,4.0975122872301695e-39,2.3165220082355268e-24,9.644975397032234e-34,6.98434481027264e-49,1.2443382891177183e-51,1.2876581759469464e-54,9.47163981451079e-81,1.3266533740518197e-48,1.1058698308356272e-44,3.549786387000108e-82,1.5738250671635852e-75
2.992109556625288e-16,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900379753982,0.2012865879349704,0.16769875762065511,3.507109504936096e-64,1.5127565023648597e-37,2.2949191176806126e-30,6.686380532978617e-67,1.0768175763843088e-34,8.083169882279718e-37,6.444134311013411e-33,4.344497355407899e-110,4.256894296022168e-38,6.7349699226607375e-71,1.7267319372949245e-40,1.6186613939840934e-70,8.117351614795523e-74,1.5551531029228162e-40,8.457240898346966e-49,3.5293491765175975e-42,9.576253167342356e-16,7.596596765375028e-70,2.46007974116267e-47,1.0718869742767774e-11,4.7739399291699805e-11,5.8192575919046675e-21,9.576136874812055e-16,1.346482332911112e-27,2.2954380242380436e-30,3.287709380896897e-38,9.266110971928479e-24,7.715923281418406e-33,2.2351675798232667e-47,9.209777371954168e-50,1.6360650304516002e-52,1.1994444223137755e-77,4.2466191719802166e-47,4.1001617329409026e-43,4.491811783301759e-79,5.049682811067192e-74
5.984219271778253e-16,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900373907964,0.20128658792425055,0.1676987575967854,4.49082552295405e-62,2.4203796964458436e-36,1.836229653721471e-29,4.239729844306256e-65,8.617767597913938e-34,1.293522212394421e-35,2.578096167998096e-32,5.5772124149158165e-108,1.6114261263264913e-37,1.0779858440619655e-69,2.7633228427505832e-39,8.808907995162056e-69,1.0393928828324424e-71,1.2441281550092396e-39,2.718807557609404e-47,2.8239314675300923e-41,1.9156581845781894e-15,9.727426388384557e-68,7.875292521009866e-46,2.143773962643417e-11,9.547880104356368e-11,2.3281028731665877e-20,1.9156116595530733e-15,1.0776043447767209e-26,1.8370613909682202e-29,2.64568988546023e-37,3.706462482803892e-23,6.172646789119308e-32,7.15366903171608e-46,5.924209463348535e-48,1.875865983804755e-50,6.15196527756432e-75,1.3597053531755944e-45,1.3178907756447652e-41,2.3002942559516594e-76,1.6236121675944798e-72
1.1968438702084183e-15,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900362215926,0.2012865879028109,0.167698757549046,5.752675549190063e-60,3.872509584558939e-35,1.469454588786346e-28,2.702313235231663e-63,6.899378041609814e-33,2.070323408578864e-34,1.0315929050870988e-31,7.146565148154166e-106,6.264703995302332e-37,1.7260276292175055e-68,4.423075643301144e-38,5.142627037138299e-67,1.331374244552537e-69,9.95311710347326e-39,8.707224006361547e-46,2.2598698136552734e-40,3.832946445382906e-15,1.2460793444223157e-65,2.5220384830303467e-44,4.287547811274435e-11,1.9095760433980998e-10,9.315609577131528e-20,3.8327602811923e-15,8.627531727001739e-26,1.4707873092388104e-28,2.1413990024721848e-36,1.482599675646313e-22,4.93797104805936e-31,2.289898828190237e-44,3.783151649522813e-46,2.2494105559533013e-48,3.1535707580798715e-72,4.3560926434272907e-44,4.219276241319215e-40,1.175525509917241e-73,5.24471404279198e-71
1.7952658132390113e-15,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386900350523888,0.20128658788137124,0.1676987575013066,3.80814528478474e-59,1.4257101476252994e-34,4.2024952102986e-28,1.5138618440325065e-62,2.049124322431339e-32,7.894298926391403e-34,2.1926556349796605e-31,3.985131894371892e-105,1.3201241214244798e-36,6.532189138721322e-68,1.6865147749631998e-37,2.844431538491742e-66,8.831793305452244e-69,2.8459865854608647e-38,3.850025274317526e-45,6.463005890227299e-40,5.751457252241071e-15,8.24879507585446e-65,1.1802156552194388e-43,6.431321531803201e-11,2.864364074285749e-10,1.9800367313551247e-19,5.75106155924793e-15,2.4681389897860184e-25,4.207403099018132e-28,6.393013384022277e-36,3.150549389929976e-22,1.4119280864254186e-30,1.0748638917473644e-43,2.0217036587377363e-45,1.3978675202026235e-47,1.8004186210466362e-71,2.0385712008054417e-43,1.8654644780720446e-39,6.704046498660718e-73,2.460296858477905e-70
