Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241)
5.76786389311575e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384367689989204,0.11865780391047777,0.02281530800823816,1.5785519356792902e-18,1.5506886206353963e-08,1.2126955275441873e-11,1.3070776865237678e-26,1.4515580450689756e-13,6.962459887965752e-13,3.1463471142289057e-19,1.3990192609063367e-53,2.4800411981968742e-23,1.2311350768953339e-33,1.3355866611865267e-10,6.917433569758101e-31,1.3790863536329185e-26,4.160805881588863e-18,8.616687731132263e-18,2.5254717599151633e-23,6.805852723512402e-07,1.1501038480272735e-21,8.30096898003978e-13,1.1844144881604437e-05,1.2255646461768294e-05,1.1797552161310002e-08,3.3728144285676654e-08,1.8669519220723288e-07,6.624249719375782e-08,7.105708733878337e-15,2.2869473488195573e-07,7.876039994510047e-11,1.72506918294555e-13,1.7145587960335793e-12,1.9305815584167153e-08,1.3595867472384578e-15,3.4069685877496126e-11
5.787265047479122e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384358984678057,0.11865776306980534,0.02281528696001668,1.6180425178467678e-18,1.5770879118740368e-08,1.2188145434578315e-11,1.335567847170713e-26,1.466767310466808e-13,7.013692069635515e-13,3.1683653797024635e-19,1.4498356889045118e-53,2.5060277883544242e-23,1.2621105207756366e-33,1.3539184856713097e-10,7.0404572450061595e-31,1.4077034585272345e-26,4.20433144893043e-18,8.660556006236899e-18,2.5521675068830924e-23,6.853295390342377e-07,1.1822815347989057e-21,8.444061488490775e-13,1.188288218956124e-05,1.22958132912019e-05,1.1799354064344753e-08,3.3842316579688856e-08,1.8781652917787904e-07,6.674556585353153e-08,7.180643876379624e-15,2.2999761468507463e-07,7.960994653927341e-11,1.7466518629722603e-13,1.7346716751638996e-12,1.9665831928564075e-08,1.3945204934176373e-15,3.461484173285902e-11
5.806666201842495e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384350278709735,0.11865772222958398,0.02281526591184421,1.658343604869841e-18,1.60381799901535e-08,1.224946149754988e-11,1.3645479249596695e-26,1.4820795208697059e-13,7.065099656352003e-13,3.190457787363191e-19,1.5022919360798666e-53,2.532193910612367e-23,1.293736560437089e-33,1.372416672886189e-10,7.165072889211414e-31,1.4367754556049207e-26,4.2481034046115745e-18,8.704437586102663e-18,2.5790497093985103e-23,6.900890090670102e-07,1.2151983780943959e-21,8.588913609878388e-13,1.1921612398815635e-05,1.233597356622011e-05,1.1801130276001334e-08,3.3956438727893426e-08,1.8893961869471915e-07,6.724884159365004e-08,7.256086495307196e-15,2.3129888721615323e-07,8.046336600821569e-11,1.7683789531843322e-13,1.7549056415653126e-12,2.0030583142853058e-08,1.4301575234914254e-15,3.516597825788291e-11
5.826067356205867e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384341572092064,0.11865768138981368,0.022815244863720746,1.6994679996957369e-18,1.630881279482923e-08,1.2310904551489315e-11,1.3940239271419857e-26,1.4974949780244072e-13,7.116682559814357e-13,3.2126243031104053e-19,1.556434197587108e-53,2.5585401247877476e-23,1.3260240534991608e-33,1.3910817669026858e-10,7.2912923784111e-31,1.4663071070734444e-26,4.292121428150016e-18,8.748332282616539e-18,2.6061189938524625e-23,6.948636572376012e-07,1.2488672917585104e-21,8.73553680007795e-13,1.1960335512569783e-05,1.2376127291079927e-05,1.180288105797673e-08,3.407051069829294e-08,1.900644530758809e-07,6.775229957370232e-08,7.332038107020631e-15,2.3259849518720468e-07,8.132061290537917e-11,1.790250047146474e-13,1.7752602572674964e-12,2.0400098269945217e-08,1.4665074767811723e-15,3.572312410236465e-11
5.864869664932613e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384324156939881,0.11865759971162587,0.02281520276762087,1.7842386006060673e-18,1.6860169963878718e-08,1.2434176022835194e-11,1.4544879281924679e-26,1.528636837144716e-13,7.220373964052907e-13,3.2571795223544763e-19,1.6699671072764937e-53,2.611775062881178e-23,1.3926274842329598e-33,1.4289148194985678e-10,7.548590368123971e-31,1.5267684996038636e-26,4.380894342580269e-18,8.836160282356362e-18,2.660821312689225e-23,7.044583869483735e-07,1.3185136861750624e-21,9.034142039280154e-13,1.2037760466391856e-05,1.245641510727569e-05,1.1806307362014331e-08,3.429850398136195e-08,1.9231932596989627e-07,6.875966390885175e-08,7.485474364032159e-15,2.3519248978861142e-07,8.304640438651622e-11,1.8344225580123845e-13,1.8163295687186103e-12,2.1153535163064856e-08,1.5413849473003372e-15,3.685555730939795e-11
5.899791742786684e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384308481160194,0.11865752620279875,0.022815164881298627,1.8634790672472232e-18,1.736802655485636e-08,1.2545565734290203e-11,1.5106626505077337e-26,1.557020631416138e-13,7.314294926445349e-13,3.297532326797817e-19,1.7783993387824657e-53,2.6603080159807906e-23,1.4549443530752728e-33,1.4635407142683698e-10,7.785762726871939e-31,1.5828038596434738e-26,4.461628080869749e-18,8.91524849140489e-18,2.7106994978837774e-23,7.131452992156224e-07,1.3838999430555625e-21,9.309058024533368e-13,1.2107418690368513e-05,1.2528651782700973e-05,1.1809306619871314e-08,3.450352602200684e-08,1.943546030309491e-07,6.966667008431933e-08,7.625322920997249e-15,2.3752082359416835e-07,8.461223919785832e-11,1.8746659774247173e-13,1.8536998376993267e-12,2.1848207058612732e-08,1.6113105295555207e-15,3.789558221486635e-11
5.934713820640755e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238429280339725,0.11865745269543194,0.022815126995135212,1.9455923685986783e-18,1.7887050104014633e-08,1.2657384187328842e-11,1.5685393645346403e-26,1.5857436157272737e-13,7.40878254437721e-13,3.3381247101494594e-19,1.8930646519845443e-53,2.70943312485675e-23,1.519579209342247e-33,1.4987155529731008e-10,8.028315945895923e-31,1.6404032546042367e-26,4.5431536015652085e-18,8.994376355938065e-18,2.7611935569206664e-23,7.218809948802478e-07,1.451930150619401e-21,9.589888823552301e-13,1.217705397477605e-05,1.2600867301110543e-05,1.1812227397278048e-08,3.47083850221798e-08,1.9639541639352312e-07,7.057388991860934e-08,7.766844103847434e-15,2.3984288722186943e-07,8.618974289975672e-11,1.9153690790291077e-13,1.891453495722802e-12,2.2558753886152758e-08,1.6836980087693716e-15,3.8955513322924986e-11
5.969635898494826e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384277123695757,0.11865737918952511,0.02281508910913064,2.030658105173185e-18,1.841737926455281e-08,1.2769638025281007e-11,1.6281545003802232e-26,1.614807532325126e-13,7.503836304869323e-13,3.3789564727955816e-19,2.0142746510134348e-53,2.759153616087558e-23,1.58660017830165e-33,1.5344422732181586e-10,8.276319017008043e-31,1.6995949900292626e-26,4.625468648232077e-18,9.073542843500693e-18,2.8123071324044796e-23,7.306653256948745e-07,1.5226846911296356e-21,9.876699929034117e-13,1.2246666338328811e-05,1.2673061686765978e-05,1.1815071098226227e-08,3.491308082122899e-08,1.9844172314105833e-07,7.148118627838429e-08,7.910046682525111e-15,2.42158357878888e-07,8.777863101041418e-11,1.9565290461583762e-13,1.9295875009231657e-12,2.328533548865126e-08,1.7586052250830689e-15,4.003551011691884e-11
6.004557976348897e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384261442100125,0.11865730568507789,0.022815051223284918,2.118757330066577e-18,1.8959152270974883e-08,1.2882333979138342e-11,1.6895448880259445e-26,1.6442141183853814e-13,7.599455695508065e-13,3.4200274149242715e-19,2.142354146240657e-53,2.809472705098803e-23,1.6560768146073694e-33,1.570723742915332e-10,8.529840822341967e-31,1.7604075122849612e-26,4.708570854536538e-18,9.152746939473873e-18,2.864043863882216e-23,7.394981431561949e-07,1.5962454170754481e-21,1.0169556414138487e-12,1.2316255799751342e-05,1.2745234963760056e-05,1.1817839093642747e-08,3.5117613265739676e-08,2.0049348088534987e-07,7.238842444615027e-08,8.054939405865406e-15,2.444669162930041e-07,8.937861383805941e-11,1.998142935649121e-13,1.968098816692219e-12,2.402810878870314e-08,1.8360904466372924e-15,4.11357298401903e-11
6.039480054202969e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238424575865443,0.11865723218208991,0.02281501333759806,2.2099725577115902e-18,1.9512506902982758e-08,1.2995478867401174e-11,1.7527477547102848e-26,1.673965106022189e-13,7.695640204440602e-13,3.461337336532697e-19,2.2776416097802015e-53,2.86039359614976e-23,1.7280801179728027e-33,1.6075627597279208e-10,8.78895012031302e-31,1.8228694022309136e-26,4.792457745476234e-18,9.231987646676013e-18,2.9164073878403357e-23,7.483792985480069e-07,1.6726956491962941e-21,1.046852291622909e-12,1.2385822377777848e-05,1.2817387156014851e-05,1.1820532722412631e-08,3.5321982209393795e-08,2.0255064775843305e-07,7.329547219196174e-08,8.201531001699701e-15,2.467682468143585e-07,9.098939668467147e-11,2.040207680470052e-13,2.006984246230581e-12,2.478722772486398e-08,1.916212349430919e-15,4.225632748512136e-11
6.07440213205704e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384230073402425,0.11865715868056083,0.022814975452070074,2.3043877723692615e-18,2.007758044973623e-08,1.3109079595930308e-11,1.8178007222109838e-26,1.7040622222980565e-13,7.792389320370651e-13,3.502886037434141e-19,2.4204896430661035e-53,2.911919482323008e-23,1.8026825487465397e-33,1.6449620505494674e-10,9.053715531754556e-31,1.8870093688301347e-26,4.877126738645717e-18,9.311263984975785e-18,2.969401337701927e-23,7.573086429835898e-07,1.752120173705976e-21,1.077366362092552e-12,1.2455366091151685e-05,1.288951828727981e-05,1.1823153292359414e-08,3.552618751282712e-08,2.046131824046867e-07,7.420219984176963e-08,8.349830176972515e-15,2.49062037513596e-07,9.261068005304927e-11,2.0827200915958102e-13,2.0462404388419554e-12,2.556284319097334e-08,1.9990299969491945e-15,4.339745578449657e-11
6.109324209911111e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384214386387493,0.1186570851804903,0.02281493756670097,2.4020884363618658e-18,2.0654509674493786e-08,1.3223143157803301e-11,1.8847418040314508e-26,1.7345071892338634e-13,7.889702532554698e-13,3.54467331726487e-19,2.57126545643121e-53,2.9640535455169466e-23,1.879958043388374e-33,1.6829242710152572e-10,9.324205526239737e-31,1.9528562427096954e-26,4.9625751455345625e-18,9.390574990916259e-18,3.02302934382399e-23,7.662860274473965e-07,1.834605238734504e-21,1.1085042246472493e-12,1.2524886958624869e-05,1.2961628381129935e-05,1.1825702081185301e-08,3.5730229043484163e-08,2.0668104397315175e-07,7.510848034244092e-08,8.499845617869835e-15,2.513479802764087e-07,9.424215985702965e-11,2.1256768590981399e-13,2.0858640754314144e-12,2.6355102978432854e-08,2.0846028196019683e-15,4.4559265205115067e-11
6.144246287765182e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384198697652665,0.11865701168187794,0.022814899681490763,2.5031614980398785e-18,2.1243430779658767e-08,1.3337676633175302e-11,1.9536094024906538e-26,1.7653017238189683e-13,7.987579330798608e-13,3.586698975490843e-19,2.7303513611360356e-53,3.0167989564412574e-23,1.9599820298402558e-33,1.7214520050472365e-10,9.600488408586011e-31,2.0204389696748416e-26,5.048800172857812e-18,9.469919717350118e-18,3.0772950334948013e-23,7.753113028365626e-07,1.920238549969273e-21,1.1402722028425991e-12,1.2594384998957578e-05,1.303371746096409e-05,1.1828180337372402e-08,3.593410667547106e-08,2.0875419211007267e-07,7.601418932334619e-08,8.65158598995629e-15,2.536257708943516e-07,9.588352763452672e-11,2.1690745548864517e-13,2.1258517073275468e-12,2.716415172206006e-08,2.1729905939973705e-15,4.574190394368565e-11
6.179168365619253e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384183007240594,0.11865693818472343,0.02281486179643946,2.6076953994851383e-18,2.1844479372246232e-08,1.3452687189144062e-11,2.024442305720232e-26,1.7964475380214002e-13,8.086019205454605e-13,3.628962811414271e-19,2.8981452738776837e-53,3.070158874615214e-23,2.0428314427896263e-33,1.7605477644317116e-10,9.882632305560567e-31,2.0897866041958042e-26,5.135798923916843e-18,9.549297233085233e-18,3.132202030931403e-23,7.84384320001778e-07,2.0091092655079566e-21,1.172676570467457e-12,1.2663860230917697e-05,1.3105785550003327e-05,1.1830589281047984e-08,3.6137820289406744e-08,2.1083258695165764e-07,7.691920515452988e-08,8.805059938311253e-15,2.5589510915192087e-07,9.753447076296849e-11,2.2129096350776623e-13,2.166199695012798e-12,2.7990130849057577e-08,2.264253422115023e-15,4.6945517924945813e-11
6.214090443473324e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384167315193537,0.1186568646890264,0.02281482391154707,2.715780083948935e-18,2.245779042978838e-08,1.3568182079618986e-11,2.0972796845709582e-26,1.8279463387981272e-13,8.18502164741853e-13,3.671464624180003e-19,3.0750612339743774e-53,3.1241364483688096e-23,2.128584738821499e-33,1.8002139884296328e-10,1.0170705152796451e-30,2.1609283028570116e-26,5.2235683999893196e-18,9.628706622540246e-18,3.1877539572771713e-23,7.93504929787288e-07,2.10130798992476e-21,1.2057235500803337e-12,1.2733312673280357e-05,1.3177832671289398e-05,1.1832930104815745e-08,3.6341369772272386e-08,2.129161891170574e-07,7.782340900143936e-08,8.960276087676673e-15,2.581556989098597e-07,9.919467267681186e-11,2.257178441004159e-13,2.206904450066739e-12,2.8833178530916563e-08,2.358451710366339e-15,4.817025080197721e-11
6.249012521327395e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384151621553356,0.11865679119478656,0.022814786026813604,2.827507003024555e-18,2.3083498266695254e-08,1.3684168645194125e-11,2.172161089430966e-26,1.8597998281053749e-13,8.284586148127354e-13,3.714204212781763e-19,3.261529933393729e-53,3.178734814846647e-23,2.2173219114559738e-33,1.8404530434191832e-10,1.0464774681913668e-30,2.233893317773536e-26,5.312105501746792e-18,9.708146985409663e-18,3.2439544305995004e-23,8.026729830706868e-07,2.1969267675543828e-21,1.2394193115793726e-12,1.2802742344827482e-05,1.3249858847683257e-05,1.1835203974554677e-08,3.6544755017259427e-08,2.1500495970156517e-07,7.872668487620224e-08,9.117243042614507e-15,2.6040724818467146e-07,1.0086381308685563e-10,2.3018772019969466e-13,2.2479622988629237e-12,2.9693429638941332e-08,2.4556461485767276e-15,4.941624395868347e-11
6.283934599181466e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384135926361502,0.1186567177020035,0.022814748142239064,2.9429691235523935e-18,2.3721736501087854e-08,1.3800654313024889e-11,2.2491264469574804e-26,1.8920097029090015e-13,8.384712199556931e-13,3.7571813760682114e-19,3.457999259859053e-53,3.233957100014554e-23,2.309124506067487e-33,1.8812672225705497e-10,1.076490840785569e-30,2.3087109899938984e-26,5.4014070306988195e-18,9.787617436338207e-18,3.300807065887556e-23,8.118883308021269e-07,2.296059074993951e-21,1.2737699708071173e-12,1.2872149264347376e-05,1.3321864101863755e-05,1.1837412030186735e-08,3.674797592361631e-08,2.170988602700384e-07,7.962891968542993e-08,9.275969387660765e-15,2.626494692242863e-07,1.0254156820105622e-10,2.347002038309259e-13,2.289369334296649e-12,3.057101570305033e-08,2.555897688956401e-15,5.068363651440767e-11
6.318856677035537e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384120229658999,0.11865664421067694,0.02281471025782347,3.062260934256572e-18,2.4372638022119236e-08,1.3917646596708495e-11,2.328216056724049e-26,1.924577655194902e-13,8.485399294219922e-13,3.8003959127488553e-19,3.66493485324198e-53,3.2898064186689043e-23,2.4040756346824163e-33,1.9226587455526598e-10,1.1071173616454316e-30,2.385410742875089e-26,5.491469690662311e-18,9.867117104604088e-18,3.358315475050148e-23,8.21150824042468e-07,2.39879981282586e-21,1.3087815881911101e-12,1.2941533450634298e-05,1.3393848456326352e-05,1.1839555386414842e-08,3.695103239649414e-08,2.1919785285054035e-07,8.053000327453708e-08,9.43646368749296e-15,2.648820785798699e-07,1.0422761094657859e-10,2.392548962043577e-13,2.331121705393329e-12,3.1466064873412874e-08,2.6592675250330517e-15,5.197256533065914e-11
6.353778754889608e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384104531486428,0.11865657072080649,0.022814672373566814,3.1854784521123014e-18,2.50363349577984e-08,1.4035153096167943e-11,2.409470587785457e-26,1.9575053719794373e-13,8.58664692516389e-13,3.8438476213997752e-19,3.8828206754406774e-53,3.346285874448572e-23,2.502259990651736e-33,1.9646297582716017e-10,1.138363735221455e-30,2.4640220754305255e-26,5.58229008925477e-18,9.946645133810813e-18,3.416483266913663e-23,8.304603140011496e-07,2.505245296565858e-21,1.3444601674193047e-12,1.3010894922488075e-05,1.3465811933381992e-05,1.1841635133432598e-08,3.715392434679118e-08,2.2130189992820547e-07,8.142982846857673e-08,9.59873448711168e-15,2.6710479717376355e-07,1.0592161119276662e-10,2.438513879785754e-13,2.373215538080288e-12,3.237870188572447e-08,2.7658170705688e-15,5.3283165019913967e-11
6.388700832743679e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384088831883945,0.11865649723239188,0.022814634489469125,3.3127192284436997e-18,2.5712958643331026e-08,1.415318149753946e-11,2.492931075162615e-26,1.99079453531988e-13,8.688454585969507e-13,3.887536300469206e-19,4.1121595939317115e-53,3.403398559849494e-23,2.6037638631956065e-33,2.0071823326403798e-10,1.1702366406327938e-30,2.544574555683704e-26,5.673864739410057e-18,1.0026200681587262e-17,3.475314047220106e-23,8.398166520735974e-07,2.6154932468422314e-21,1.3808116541513677e-12,1.3080233698713698e-05,1.3537754555156026e-05,1.1843652337607259e-08,3.7356651690996925e-08,2.234109644393259e-07,8.23282911095987e-08,9.762790312011537e-15,2.6931735036352754e-07,1.0762323597467537e-10,2.484892596134995e-13,2.415646683898032e-12,3.330904802991568e-08,2.875607938565455e-15,5.461556795644941e-11
6.42362291059775e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384073130891242,0.11865642374543275,0.022814596605530396,3.4440823547518114e-18,2.6402639589990015e-08,1.427173957306331e-11,2.5786389162497034e-26,2.024446822324858e-13,8.790821770748848e-13,3.931461748282933e-19,4.3534739791912185e-53,3.461147556241784e-23,2.7086751518168125e-33,2.0503184663796538e-10,1.202742730493177e-30,2.62709781400868e-26,5.766190060915323e-18,1.010578291929569e-17,3.534811418625216e-23,8.492196898773989e-07,2.7296427788122425e-21,1.4178419347672698e-12,1.314954979812097e-05,1.3609676343587284e-05,1.1845608042137166e-08,3.755921435103527e-08,2.2552500976565818e-07,8.322529009054254e-08,9.92863966836361e-15,2.7151946800210134e-07,1.0933214971691947e-10,2.5316808146424036e-13,2.4584110353621667e-12,3.4257221121547085e-08,2.988701920316184e-15,5.5969904289171315e-11
6.458544988451821e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384057428547546,0.11865635025992878,0.022814558721750637,3.579668468272578e-18,2.7105507454528097e-08,1.4390835180977906e-11,2.6666358671457815e-26,2.058463905164792e-13,8.893747974143763e-13,3.975623763049534e-19,4.607306316186955e-53,3.5195359338893394e-23,2.817083380579982e-33,2.0940400828491219e-10,1.2358886297603603e-30,2.7116215364457367e-26,5.859262381967799e-18,1.018539103174735e-17,3.5949789806966576e-23,8.586692792880813e-07,2.847794390822215e-21,1.4555568351517385e-12,1.3218843239524123e-05,1.3681577320427192e-05,1.1847503267684836e-08,3.776161225410733e-08,2.276439997289503e-07,8.412072738567986e-08,1.0096291043220202e-14,2.737108844940984e-07,1.1104801445758521e-10,2.5788741401008146e-13,2.5015045404972764e-12,3.52233354767383e-08,3.1051609644918955e-15,5.734630195639357e-11
6.493467066305892e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384041724891616,0.11865627677587968,0.02281452083812986,3.71957975726456e-18,2.7821691009144816e-08,1.4510476265417114e-11,2.756964038913073e-26,2.0928474510823072e-13,8.997232691324286e-13,4.0200221428654433e-19,4.8742198301451085e-53,3.5785667519719257e-23,2.9290797122536254e-33,2.1383490309091565e-10,1.2696809346093053e-30,2.798175458039744e-26,5.953077940750091e-18,1.026502421692552e-17,3.6558203299122983e-23,8.681652724745948e-07,2.970049952318104e-21,1.4939621195151478e-12,1.3288114041741501e-05,1.3753457507239057e-05,1.1849339012986717e-08,3.7963845332534e-08,2.2976789858569146e-07,8.50145080776262e-08,1.0265752904702942e-14,2.758913388482098e-07,1.1277049007184918e-10,2.626468082683901e-13,2.5449228408718556e-12,3.620750189068616e-08,3.225047156408109e-15,5.874488670252697e-11
6.528389144159963e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384026019961736,0.11865620329328509,0.022814482954668067,3.863919966026524e-18,2.855131811201822e-08,1.4630670856310745e-11,2.849665893764179e-26,2.1275991224026268e-13,9.101275417987048e-13,4.0646566857198637e-19,5.154799126793075e-53,3.638243058609648e-23,3.0447569623121066e-33,2.1832470848123135e-10,1.3041262113312438e-30,2.886789356183159e-26,6.047632887022704e-18,1.0344681685715626e-17,3.7173390596585674e-23,8.777075219334292e-07,3.0965126910143057e-21,1.5330634892526613e-12,1.3357362223595208e-05,1.38253169253974e-05,1.1851116255440792e-08,3.816591352359842e-08,2.3189667102207701e-07,8.59065403809479e-08,1.0437033702196728e-14,2.7806057472574535e-07,1.1449923449506492e-10,2.6744580590389054e-13,2.5886615779573925e-12,3.720982761870588e-08,3.348422697429212e-15,6.01657820966323e-11
6.563311222014034e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384010313795689,0.11865612981214471,0.02281444507136527,4.012794399645142e-18,2.929451567841135e-08,1.4751427069288096e-11,2.944784241180485e-26,2.162720576543913e-13,9.205875650353728e-13,4.109527189499487e-19,5.449650847277436e-53,3.6985678908897994e-23,3.1642096127947716e-33,2.2287359441242718e-10,1.3392309952576034e-30,2.9774930439323397e-26,6.142923283732443e-18,1.0424362661642231e-17,3.779538760228873e-23,8.872958805221488e-07,3.22728717932931e-21,1.5728665818399744e-12,1.3426587803910787e-05,1.3897155596087419e-05,1.1852835951672975e-08,3.836781676938835e-08,2.3403028214919276e-07,8.679673566239534e-08,1.0610141866577595e-14,2.8021834048536377e-07,1.162339039451031e-10,2.722839394025577e-13,2.6327165402718246e-12,3.823041636058835e-08,3.4753498844425345e-15,6.160910955279077e-11
6.598233299868106e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12383994606430782,0.11865605633245822,0.022814407188221475,4.1663099284731895e-18,3.005140965236309e-08,1.487275310558457e-11,3.042362233964098e-26,2.1982134660275697e-13,9.311032885169414e-13,4.1546334519930736e-19,5.759404337956062e-53,3.759544274896004e-23,3.287533826019523e-33,2.2748172336737556e-10,1.3750017897082517e-30,3.0703163633612437e-26,6.238945108635386e-18,1.0504066380612661e-17,3.842423018822097e-23,8.969302014928426e-07,3.3624793200972585e-21,1.613376969765628e-12,1.3495790801516937e-05,1.396897354030454e-05,1.1854499038083356e-08,3.8569555016638805e-08,2.3616869749841707e-07,8.768500845779873e-08,1.0785085810419072e-14,2.8236438922397063e-07,1.1797415314357707e-10,2.7716073254073585e-13,2.677083195994244e-12,3.926936824869129e-08,3.6058910895947784e-15,6.307498835224214e-11
6.633155377722177e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12383978897903802,0.11865598285422531,0.02281436930523668,4.324574992338784e-18,3.082212497897177e-08,1.4994657251951303e-11,3.1424433642255733e-26,2.234079438488479e-13,9.416746619700994e-13,4.1999752708958474e-19,6.084712335264463e-53,3.8211752257396264e-23,3.414827458148235e-33,2.3214925035309821e-10,1.4114450649666098e-30,3.1652891789437405e-26,6.335694255933108e-18,1.0583792090667007e-17,3.905995419541161e-23,9.066103385241401e-07,3.5021963315651394e-21,1.6546001595022053e-12,1.3564971235245197e-05,1.4040770778854114e-05,1.1856106431373147e-08,3.877112821657515e-08,2.3831188301703565e-07,8.857127648566694e-08,1.0961873928192889e-14,2.8449847881382536e-07,1.1971963553572327e-10,2.8207570053096613e-13,2.721756942017775e-12,4.032677983839902e-08,3.7401087402700596e-15,6.456353566724178e-11
6.668077455576248e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12383963188251043,0.1186559093774457,0.022814331422410905,4.487699604486404e-18,3.160678557727883e-08,1.511714788056769e-11,3.245071459309744e-26,2.2703201366851777e-13,9.523016351735436e-13,4.245552443813736e-19,6.426251665857203e-53,3.883463747593376e-23,3.546190072601443e-33,2.368763229014142e-10,1.4485672572808621e-30,3.262441370903956e-26,6.433166537920881e-18,1.0663539051734294e-17,3.970259543391663e-23,9.163361457523849e-07,3.646546731685895e-21,1.6965415905146495e-12,1.3634129123929688e-05,1.4112547332351127e-05,1.1857659029053217e-08,3.897253632475644e-08,2.4045980506406783e-07,8.945546065753409e-08,1.114051459651832e-14,2.866203719359412e-07,1.2147000350879986e-10,2.870283501219292e-13,2.7667334197809603e-12,4.140274410155461e-08,3.878065299158891e-15,6.607486658658391e-11
6.702999533430319e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12383947477508273,0.11865583590211903,0.02281429353974414,4.655795355250336e-18,3.240551431376002e-08,1.524023344895688e-11,3.350290677661923e-26,2.306937198509949e-13,9.629841579578036e-13,4.2913647682674376e-19,6.78472396222498e-53,3.9464128337270766e-23,3.681722953319846e-33,2.416630810723426e-10,1.4863747678897767e-30,3.3618028286125484e-26,6.5313576866465984e-18,1.0743306535394666e-17,4.0352189682805557e-23,9.26107477802949e-07,3.795640321718118e-21,1.73920663430484e-12,1.3703264486406821e-05,1.4184303221220102e-05,1.1859157709935024e-08,3.9173779300919376e-08,2.426124304063078e-07,9.033748508510281e-08,1.132101617438973e-14,2.8872983610976706e-07,1.2322490860863327e-10,2.920181801082737e-13,2.812007965288172e-12,4.249735042374516e-08,4.0198232446501206e-15,6.760909414273971e-11
6.73792161128439e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12383931765710744,0.11865576242824505,0.022814255657236406,4.828975415461572e-18,3.321843297643057e-08,1.5363922499904214e-11,3.458145504636819e-26,2.343932256998842e-13,9.737221802050524e-13,4.33741204169633e-19,7.160856393987495e-53,4.010025466545527e-23,3.8215291178702654e-33,2.46509657460208e-10,1.5248739620759379e-30,3.463403444042677e-26,6.630263355579097e-18,1.0823093824647276e-17,4.100877269014911e-23,9.35924189820145e-07,3.94958816914364e-21,1.7826005934952537e-12,1.3772377341515073e-05,1.4256038465695071e-05,1.1860603334604727e-08,3.937485710882352e-08,2.447697262145715e-07,9.121727708423768e-08,1.1503387003379456e-14,2.9082664371918435e-07,1.2498400175406149e-10,2.970446815396565e-13,2.8575757403817906e-12,4.361068460384763e-08,4.165445051584191e-15,6.916632934055611e-11
