Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245),C2H4(52)
1.226880702156281e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951999437,0.20128658794568735,0.16769875764452427,1.2555868443397389e-79,1.359932242749378e-51,2.159827989608058e-29,9.319931469984887e-56,1.28402500894655e-39,5.102623842121358e-41,1.836665607409211e-16,2.2648611106962672e-82,1.8366656067907014e-16,1.9249627812843156e-54,6.250235030968866e-53,3.170343734121193e-58,4.1339814283239815e-77,2.176373438407226e-40,1.4994490883457785e-54,1.0499907147157332e-29,1.8763984323323743e-15,2.214708516130033e-81,1.7680976216785132e-56,8.02441198465856e-16,1.0721669648027205e-15,1.4995015000595617e-23,1.8763984022805257e-15,5.528532134838748e-31,1.9204622583318616e-32,4.466539941161133e-39,2.1571251603186496e-30,1.6422310548004115e-43,2.203208338089605e-55,1.253079800224558e-65,3.420035440546527e-67,4.118502144962888e-93,5.526537033535986e-54,9.046582943619254e-58,5.71483692738636e-93,8.0719761709244935e-56
2.4548273302049657e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951998876,0.2012865879456845,0.16769875764452374,1.6098565840787865e-77,2.1779974205490105e-50,8.652629159960797e-29,1.492430136595864e-54,1.0282613835887793e-38,4.0852775027438644e-40,3.674926929036051e-16,1.4517514345814375e-80,3.6749269265604013e-16,3.083285806729485e-53,1.0012015612051595e-51,5.076771807920658e-57,1.3241392105672234e-75,1.742422288076553e-39,4.804026550335065e-53,4.2026992099192463e-29,3.754427131291481e-15,2.8395989513359904e-79,5.664900972511223e-55,1.6055795622561714e-15,2.1452654386973156e-15,6.001913548256355e-23,3.754427011005772e-15,4.426187009966184e-30,1.537538459314184e-31,3.576912442711049e-38,8.634123724196351e-30,1.3147835918472879e-42,3.528067265152165e-54,8.033167940631618e-64,2.192680961799038e-65,1.0566253005310844e-90,1.770676254121508e-52,2.8994459456145304e-56,1.4661729550991268e-90,2.5862212051363557e-54
4.9107205863023346e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795199775,0.20128658794567877,0.16769875764452266,2.0623515381140478e-75,3.486482342091154e-49,3.468331545397189e-28,2.3889459648281184e-53,8.230258445970054e-38,3.2695849519803195e-39,7.35144957608916e-16,9.298384507364485e-79,7.351449566183338e-16,4.9359350065684064e-52,1.602854650639943e-50,8.12643301427566e-56,4.2400010640258726e-74,1.3944677228992833e-38,1.538354033670568e-51,1.681627107915258e-28,7.510484629483566e-15,3.637747189906803e-77,1.813888926349206e-53,3.2118562796412035e-15,4.291462386486362e-15,2.401546992141113e-22,7.510484148184047e-15,3.5422943650023337e-29,1.2304995443495774e-30,2.8630725223344954e-37,3.454775298770286e-29,1.0522267851291144e-41,5.647408083379323e-53,5.145535003766105e-62,1.404557517074035e-63,2.7079601255121976e-88,5.669666615100466e-51,9.285497439450378e-55,3.757558665321908e-88,8.281012967239429e-53
9.822507098497072e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951995496,0.2012865879456673,0.16769875764452052,2.6409257139072748e-73,5.579723951103396e-48,1.3924815218776607e-27,3.823365952012119e-52,6.5858738520582355e-37,2.616358923562575e-38,1.47044948853931e-15,5.953262999260433e-77,1.4704494845763355e-15,7.899638487474873e-51,2.5653146150971935e-49,1.3005872799063964e-54,1.3577088115821506e-72,1.1157865824019808e-37,4.924548153907545e-50,6.727603417667487e-28,1.502260002696325e-14,4.658284447087107e-75,5.80624857158116e-52,6.424409673628876e-15,8.583856282063879e-15,9.60775006092711e-22,1.502259810145173e-14,2.834372967710494e-28,9.845889719475087e-30,2.291186649331927e-36,1.3821360110411146e-28,8.419418135665545e-41,9.038340715504355e-52,3.294517876141752e-60,8.99321811085007e-62,6.936556575053068e-86,1.814857129979699e-49,2.9725237911433873e-53,9.625117706546296e-86,2.6507407735396772e-51
1.964608012288655e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795199099,0.20128658794564439,0.16769875764451622,3.3811111985367533e-71,8.928648678304188e-47,5.609767073043904e-27,6.118886782587094e-51,5.269365580723744e-36,2.0935966261887776e-37,2.9410585564791828e-15,3.8108232101676532e-75,2.9410585406259974e-15,1.2641134825993213e-49,4.1051050857647467e-48,2.0814503343901585e-53,4.349114445710911e-71,8.927148795525472e-37,1.576154044336492e-48,2.691260365579448e-27,3.004683242630502e-14,5.96388517358128e-73,1.858294870258051e-50,1.2849516298474654e-14,1.7168644073216612e-14,3.8434114442243344e-21,3.004682472363175e-14,2.26771252007978e-27,7.877497773390242e-29,1.8334191403893735e-35,5.529001440685614e-28,6.736182305037845e-40,1.4464893813364563e-50,2.10892711996695e-58,5.757051389058772e-60,1.776466033067245e-83,5.808465504780615e-48,9.513945414377061e-52,2.4649961659253664e-83,8.483674151597697e-50
3.92932261716655e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795198198,0.20128658794559853,0.16769875764450765,4.3283179942219767e-69,1.4286737232439043e-45,2.275509518940795e-26,9.793529505091453e-50,4.2157584077420876e-35,1.6754540298558497e-36,5.882276716675269e-15,2.4391616778395788e-73,5.882276653259952e-15,2.022718328091795e-48,6.568661905266944e-47,3.331446732672855e-52,1.394344120555616e-69,7.142071796774588e-36,5.044173248943274e-47,1.0765479360654098e-26,6.009530364252082e-14,7.634647308383565e-71,5.947058605534157e-49,2.569972889564799e-14,3.4338219655512875e-14,1.5374260472018586e-20,6.009527283057137e-14,1.814254291122233e-26,6.302358349308195e-28,1.4672085900083114e-34,2.211696524196955e-27,5.389214875039176e-39,2.315165553466118e-49,1.349846934742309e-56,3.685080533563462e-58,4.549542126807257e-81,1.8588696758350696e-46,3.0447651818725286e-50,6.312791976080207e-81,2.714982311747867e-48
7.85875182692234e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951963954,0.20128658794550686,0.16769875764449046,5.540643067010626e-67,2.2859585478285667e-44,9.354318938205752e-26,1.5679046491861748e-48,3.372712030308619e-34,1.3411906022910062e-35,1.1764713134332772e-14,1.5611381502602254e-71,1.1764712880666394e-14,3.2364577303429233e-47,1.051029365798023e-45,5.3335121699266783e-51,4.47837851873495e-68,5.713815006713582e-35,1.6142098866885327e-45,4.306279234060226e-26,1.201922717451032e-13,9.773047112378384e-69,1.9031683314126557e-47,5.1400151479922065e-14,6.867737082006858e-14,6.149820597993634e-20,1.2019214849477652e-13,1.451434923894232e-25,5.0421038793232785e-27,1.1744127333798004e-33,8.847013721723566e-27,4.311495354311852e-38,3.7064865748682616e-48,8.639372910282738e-55,2.358789634261706e-56,1.1653640608589274e-78,5.948723769566072e-45,9.743755462758405e-49,1.616978717511526e-78,8.68826099533783e-47
1.571761024643392e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951927905,0.2012865879453235,0.16769875764445613,7.0924783026928615e-65,3.657626042553738e-43,3.94344342991669e-25,2.5115596119410666e-47,2.698210024294022e-33,1.0742381266241392e-34,2.3529586358708828e-14,9.991517234301717e-70,2.3529585344033415e-14,5.178415884007925e-46,1.6816942190063514e-44,8.543525952069638e-50,1.443585657474438e-66,4.57114137442501e-34,5.984444418261019e-44,1.722529118597082e-25,2.403863106314244e-13,1.251030318075711e-66,6.090487880512561e-46,1.0280098620818239e-13,1.3735567314903276e-13,2.459946294061253e-19,2.403858176245515e-13,1.1611569828905955e-24,4.0338870144418286e-26,9.405190073213762e-33,3.5388795970702126e-26,3.449271010468117e-37,5.937261933792458e-47,6.85883856008646e-53,1.995112309932524e-54,6.457410903463801e-76,1.903699260280267e-43,3.612405676086984e-47,8.959176190566807e-76,2.780285779301492e-45
3.143532708545708e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951855813,0.2012865879449568,0.16769875764438746,9.079179908885893e-63,5.852364287640278e-42,1.738727169242965e-24,4.0277377884544736e-46,2.1585814239896802e-32,8.614322536336426e-34,4.705933436370299e-14,6.394637937142333e-68,4.705933030498408e-14,8.285521954081173e-45,2.6907889006055513e-43,1.3701081878734195e-48,4.686806895088492e-65,3.6569910041991886e-33,1.9232097061924133e-42,6.890150739348621e-25,4.807747991308346e-13,1.6014612721955557e-64,1.9491232869360833e-44,2.0560261390357166e-13,2.7471227780637214e-13,9.839779473641933e-19,4.807728270900467e-13,9.289235197841235e-24,3.2273784216310497e-25,7.539794864982335e-32,1.4155895337540122e-25,2.759487262626275e-36,9.521465058036427e-46,4.4112536295307953e-51,1.2821861299501593e-52,1.6605195627150767e-73,6.092351812203199e-42,1.1609416385107932e-45,2.3035542209432803e-73,8.896928672478364e-44
6.287076076350341e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795171163,0.20128658794422336,0.1676987576442501,1.1623189061470396e-60,9.364197280181564e-41,8.245643365008528e-24,6.473894519700365e-45,1.7268660921075663e-31,6.924064479859255e-33,9.411883659864257e-14,4.0925798896014734e-66,9.411882036375239e-14,1.3256847484020827e-43,4.305453781229857e-42,2.202213042774407e-47,1.5431045201049448e-63,2.9256914514561815e-32,6.154984494500706e-41,2.7560666806336093e-24,9.615534190569143e-13,2.0501947660752435e-62,6.238174217506153e-43,4.112057022499841e-13,5.494254871186949e-13,3.935877199249915e-18,9.615455308487135e-13,7.431288948897324e-23,2.5823098459607687e-24,6.056792766765618e-31,5.662616608834974e-25,2.2076829277671227e-35,1.5304105370578749e-44,2.8233611245454325e-49,8.212249893124299e-51,4.271146398859574e-71,1.949853485693862e-40,3.715633394470952e-44,5.923637414223118e-71,2.846985089297087e-42
9.430619444154973e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951567444,0.20128658794348991,0.16769875764411274,7.692976793608709e-60,3.5009143187778362e-40,1.9417722191586163e-23,2.388798367377459e-44,5.126629554941449e-31,1.986062890442189e-32,1.4117834505851654e-13,2.3236455652944095e-65,1.4117831055938834e-13,5.015331895948225e-43,1.641489973968194e-41,8.125932747882886e-47,7.133810547818604e-63,8.365821670847314e-32,2.7210521793965555e-40,5.856645160280885e-24,1.44233368190605e-12,1.3569512352774879e-61,2.9185301960995756e-42,6.168086235521982e-13,8.241386964286618e-13,8.363679793250475e-18,1.442316919438948e-12,2.1248658845601195e-22,7.384453950182587e-24,1.8023166915153006e-30,1.2033481285262645e-24,6.312758721099832e-35,5.647050828042642e-44,1.4512319219579728e-48,4.076420581156858e-50,2.3041129397876345e-70,9.122385393299757e-40,1.6426633103569344e-43,3.195472302167885e-70,1.331876430399234e-41
1.2574162811959605e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795142326,0.20128658794275647,0.16769875764397538,3.4737754460994465e-59,9.121187223913386e-40,3.610195894655843e-23,6.074599497846747e-44,1.1170639911976737e-30,4.2036266005055405e-32,1.8823785974330769e-13,8.936266858447878e-65,1.8823780089189238e-13,1.3054867226539685e-42,4.4166545058250693e-41,2.066385743464668e-46,2.163262108058084e-62,1.7646284618924083e-31,9.298485586440472e-40,9.99075010327663e-24,1.9231155877228014e-12,6.1273340717175274e-61,9.415973227465208e-42,8.22411377810381e-13,1.0988519057362726e-12,1.426735646785146e-17,1.9230869928646333e-12,4.481921332127787e-22,1.557721393790244e-23,3.936873469492408e-30,2.0528397525964416e-24,1.3315767403497436e-34,1.4360175260833346e-43,5.827651488097381e-48,1.7247108829194627e-49,1.5652837883357307e-69,2.943125614535968e-39,5.613551285727257e-43,2.1706155686520377e-69,4.296703017327053e-41
1.886124954756887e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951134884,0.2012865879412896,0.16769875764370065,4.016963154172819e-58,3.420804027442615e-39,8.503447918892647e-23,2.1366593778364244e-43,3.242480453672536e-30,1.1569212905486728e-31,2.8235690372233613e-13,6.801189144278424e-64,2.8235678187812294e-13,4.7909391415051004e-42,1.7864900394216323e-40,7.268236799684484e-46,9.961592431623723e-62,4.819916272030554e-31,5.717252009083233e-39,2.0684582051018426e-23,2.8846832553991016e-12,7.085453731090099e-60,5.183699751731696e-41,1.2336164942851763e-12,1.648278324345964e-12,2.9538405146523215e-17,2.884624053117353e-12,1.2241349136105327e-21,4.255193108386607e-23,1.1485880853829557e-29,4.2504088223728115e-24,3.637112219597925e-34,5.050997971868235e-43,4.784523087504088e-47,1.5539868368704266e-48,3.172879766842032e-68,1.6202493034254138e-38,3.4518264595532806e-42,4.3988712998271776e-68,2.365070725553566e-40
2.5148336283178134e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795084651,0.2012865879398227,0.16769875764342593,1.8075072016608514e-57,8.906173625362733e-39,1.6127299914308376e-22,5.366102817763043e-43,7.090916081194555e-30,2.4373334552713563e-31,3.7647597059246355e-13,2.568123446759494e-63,3.764757633676708e-13,1.2423234114969566e-41,4.839308706857799e-40,1.8253778971990194e-45,2.9998172442964758e-61,1.008520594899049e-30,1.9192702333030206e-38,3.517905601629572e-23,3.846256965021724e-12,3.1882315449161208e-59,1.6637237351170167e-40,1.6448209964809328e-12,2.1977047429469917e-12,5.023652608065046e-17,3.846156277073202e-12,2.5612681851585355e-21,8.904349368994471e-23,2.5226174813187885e-29,7.229280239555084e-24,7.610374146151374e-34,1.2685299776219955e-42,1.8660776887227436e-46,6.131341272201336e-48,1.649331981036078e-67,5.200225974497057e-38,1.158827840768626e-41,2.286384543436518e-67,7.590074862901385e-40
3.1435423018787395e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667950558134,0.20128658793835583,0.1676987576431512,6.438813875200175e-57,1.9473099973667152e-38,2.7242902277590573e-22,1.1444694358342597e-42,1.3303477692615147e-29,4.468273839532324e-31,4.705950619886544e-13,7.855356330264384e-63,4.705947453964908e-13,2.716304385082178e-41,1.0871836364032022e-39,3.893122054223408e-45,7.541762180651594e-61,1.836035407666367e-30,5.186715644243268e-38,5.37456436910965e-23,4.807837148292837e-12,1.135731547059396e-58,4.347644701910301e-40,2.056024840521701e-12,2.7471311615387363e-12,7.674917167172838e-17,4.807683319308381e-12,4.662632110924817e-21,1.6211992899944718e-22,4.7535070133531953e-29,1.104540844647247e-23,1.385499887526418e-33,2.7054890877505938e-42,5.802489772386465e-46,1.933718917446526e-47,7.01341067845701e-67,1.358920216293026e-37,3.1318400713859217e-41,9.721101518139894e-67,1.9832424068679277e-39
4.4009596490005924e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966794998138,0.20128658793542206,0.16769875764260178,9.240859162845123e-56,7.357613963702714e-38,6.400496613069599e-22,4.260818225927023e-42,3.6400410520699194e-29,1.2001172728977847e-30,6.588333198990394e-13,6.951501720200351e-62,6.588327111058459e-13,1.044803001905723e-40,4.216539971474876e-39,1.4493954761257996e-44,4.356463724345334e-60,4.848122571748547e-30,2.908095044430762e-37,1.0335092813259046e-22,6.731017343344656e-12,1.6299795990229347e-57,2.4329294171085996e-39,2.8784305128043865e-12,3.84598399869379e-12,1.4758194585177554e-16,6.730721533307229e-12,1.2310297441177629e-20,4.2818600107377e-22,1.3150073106480348e-28,2.1243003031486426e-23,3.658562662576939e-33,1.0072425903730992e-41,4.858010827876999e-45,1.5960142042556494e-46,1.330687560534879e-65,7.604419997615477e-37,1.7562802703187406e-40,1.8432560427234592e-65,1.1093866130144452e-38
5.658376996122445e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667949404624,0.2012865879324883,0.16769875764205236,4.615641987807641e-55,1.9365877385001364e-37,1.234940627510775e-21,1.120497032245965e-41,7.673586927764541e-29,2.5256346972396143e-30,8.470716774210485e-13,2.873007069336336e-61,8.470706790055259e-13,2.7752466000890212e-40,1.1221022090194324e-38,3.811576710891845e-44,1.5044429973574146e-59,1.0052204312759949e-29,9.71961674120627e-37,1.694951833560397e-22,8.654223833358537e-12,8.141453233200774e-57,8.044284129280696e-39,3.700833511987718e-12,4.9448368358111375e-12,2.420276337358543e-16,8.653738701984197e-12,2.552152780829013e-20,8.8800198826793e-22,2.799160496476334e-28,3.484331695117753e-23,7.585924132579494e-33,2.64881342982358e-41,2.0007829350454862e-44,6.568975604797321e-46,7.911189316970914e-65,2.514325513690959e-36,5.870704940742356e-40,1.0955379744935838e-64,3.6671246805096383e-38
8.173211690366151e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.412896679482511,0.2012865879266208,0.16769875764095352,7.522536475703149e-54,8.639538781313875e-37,3.3860201040559047e-21,5.121915732654289e-41,2.340638595276778e-28,7.839602840617569e-30,1.2235486912523193e-12,3.034008264730312e-60,1.223546621375118e-12,1.2594120098623105e-39,5.030881118389105e-38,1.7423144360314236e-43,1.1939343124939369e-58,3.0209791418302877e-29,6.446508404225445e-36,3.5139349859603815e-22,1.2500715693807043e-11,1.326887546786755e-55,5.390473566986468e-38,5.3456314922384906e-12,7.14254250993272e-12,5.017381350027052e-16,1.2499709913527989e-11,7.667912454493722e-20,2.6700671100105674e-21,8.72417400828247e-28,7.225780988848052e-23,2.279915871818006e-32,1.2107989182216745e-40,2.032809814214631e-43,6.583629984027271e-45,1.905902331356543e-63,1.684823918431649e-35,3.895063354787802e-39,2.6362557541773477e-63,2.4554397315523056e-37
