Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245),C2H4(52)
1.2591287455682206e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288970923287877,0.11866823409937537,0.022821492822576374,3.7483461550468723e-20,2.763520451368863e-14,4.336110753633319e-08,1.2737824041783547e-18,7.87879680598739e-15,1.8028882343283677e-13,1.1664077704943654e-07,3.0772898399125673e-31,1.1413182906129675e-07,9.144405322321125e-21,8.095470236890298e-17,3.796772019980246e-19,8.658083640983938e-25,3.1130549134876342e-12,4.7255520156423774e-15,3.8433507133381894e-13,5.205017342825997e-06,6.607179880446642e-22,9.987407351023781e-14,1.797287959837418e-07,1.4967028708287304e-07,2.2316140993404775e-08,1.2446729028284245e-07,3.439299949981135e-08,1.2543728430409312e-06,2.4946542226863965e-10,6.61811239739455e-11,1.6336180374268719e-15,1.3361191492077167e-15,9.955475222844466e-17,2.909324506759866e-13,5.687829144565229e-19,5.3767518755925375e-12,4.181931763553504e-15,1.8451286873098558e-23,1.6283621863139e-15
1.2678954377961691e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288965504613334,0.11866822204107626,0.02282149230129917,3.890742171065496e-20,2.842438935997352e-14,4.3721164586757356e-08,1.3114420826604846e-18,7.949527799984658e-15,1.8295382909029625e-13,1.1745919204140647e-07,3.1744716094608465e-31,1.1495244150264662e-07,9.297280013761058e-21,8.266896368989486e-17,3.895251289898241e-19,8.886921423057588e-25,3.177349591074349e-12,4.761907612142095e-15,3.8839568404219175e-13,5.246917744720883e-06,6.858145291230777e-22,1.0220165156099216e-13,1.8027853398434728e-07,1.5071191827936923e-07,2.2322470930756172e-08,1.2450149678880325e-07,3.440638560054667e-08,1.2650089373537035e-06,2.5351947108454833e-10,6.701832218028454e-11,1.6641663664324054e-15,1.3587333834199705e-15,1.0089974331226924e-16,2.98632653641074e-13,5.851478383904313e-19,5.4328393609539976e-12,4.2393978691450505e-15,1.877242785001576e-23,1.650107830000096e-15
1.2766621300241176e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288960084884807,0.11866820998278095,0.02282149178002211,4.037454715967474e-20,2.9229711447885877e-14,4.408136697163986e-08,1.3499385811010828e-18,8.020298668923041e-15,1.8563814757762237e-13,1.182776172156287e-07,3.273962335832708e-31,1.1577343114574281e-07,9.451475228446165e-21,8.440529202021821e-17,3.995382677198525e-19,9.119676242689156e-25,3.2424539917770037e-12,4.79818911752097e-15,3.924645919933123e-13,5.2888286681168485e-06,7.116716754905695e-22,1.0456562373842999e-13,1.8082615835759889e-07,1.5175354478343865e-07,2.23286536193845e-08,1.2453492477149583e-07,3.441954904038045e-08,1.2756482794621664e-06,2.576072762815385e-10,6.785889887876e-11,1.6950353538391386e-15,1.3815021791551166e-15,1.0225054674171235e-16,3.064674770765049e-13,6.018179647025832e-19,5.488956192573233e-12,4.297115849968696e-15,1.9095866446360192e-23,1.671960923045837e-15
1.2854288222520661e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128895466412767,0.11866819792448949,0.022821491258745184,4.1885818544186046e-20,3.0051366182968804e-14,4.4441712732080315e-08,1.38928438985573e-18,8.091108560828994e-15,1.8834177213137888e-13,1.1909605229455804e-07,3.3757987669162445e-31,1.1659479808193927e-07,9.606990900860178e-21,8.616377494353955e-17,4.097177220239594e-19,9.356374894632356e-25,3.308371360514918e-12,4.834396497316864e-15,3.965416746295383e-13,5.330749858824506e-06,7.383067007748194e-22,1.06966280747283e-13,1.8137171650988212e-07,1.5279516661863685e-07,2.233469261247497e-08,1.245675929534262e-07,3.4432495795623205e-08,1.2862907939873836e-06,2.6172883945824595e-10,6.870282572061766e-11,1.7262255475013855e-15,1.4044243350380222e-15,1.0360711117123945e-16,3.1443794132519354e-13,6.187954714300751e-19,5.545101182782441e-12,4.355083360738701e-15,1.9421586099534797e-23,1.6939207571936246e-15
1.2941955144800146e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288949242366735,0.11866818586620183,0.022821490737468406,4.344223140559582e-20,3.088954955970092e-14,4.4802199965310584e-08,1.4294920947044379e-18,8.16195664402464e-15,1.9106469604673125e-13,1.1991449700732742e-07,3.480017941890415e-31,1.1741654240026472e-07,9.763826948633905e-21,8.794449924844169e-17,4.2006458673591436e-19,9.597043954496616e-25,3.3751049149551084e-12,4.87052973138096e-15,4.0062681313467857e-13,5.372681068741982e-06,7.657371407798595e-22,1.0940391336132151e-13,1.819152547334983e-07,1.53836783808288e-07,2.2340591372543464e-08,1.2459951958185395e-07,3.4445231688466016e-08,1.2969364073777787e-06,2.658841620494165e-10,6.955007462311163e-11,1.7577374867998444e-15,1.427498654581696e-15,1.0496938586331279e-16,3.225450597820289e-13,6.360825112180838e-19,5.60127318326113e-12,4.413298082713529e-15,1.9749570339653766e-23,1.7159866275401908e-15
1.3029622067079631e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128894381962617,0.118668173807918,0.022821490216191762,4.504479629465287e-20,3.174445815400802e-14,4.5162826823261864e-08,1.4705743768740174e-18,8.232842106632777e-15,1.9380691267819373e-13,1.2073295108957848e-07,3.586657191020075e-31,1.1823866418747848e-07,9.921983272958575e-21,8.97475509374977e-17,4.3057994772579424e-19,9.84170977983867e-25,3.442657845768249e-12,4.906588813424855e-15,4.0471989040905623e-13,5.414622055700633e-06,7.93980795498771e-22,1.1187881242228245e-13,1.824568182339438e-07,1.5487839637548698e-07,2.2346353273948706e-08,1.2463072244181596e-07,3.445776239134606e-08,1.3075850478621278e-06,2.7007324533363897e-10,7.040061776744987e-11,1.7895717027907087e-15,1.4507239464291232e-15,1.0633732068239012e-16,3.3078983887803464e-13,6.536812114617477e-19,5.657471083853249e-12,4.471757723450171e-15,2.0079802793109353e-23,1.7381578325568432e-15
1.3117288989359116e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288938395929603,0.11866816174963798,0.022821489694915268,4.6694538886057936e-20,3.2616289115878565e-14,4.5523591511171536e-08,1.5125440130601226e-18,8.303764156094562e-15,1.965684154403096e-13,1.2155141428329712e-07,3.6957541354493115e-31,1.1906116352812443e-07,1.0081459758989041e-20,9.157301523624517e-17,4.412648819400968e-19,1.0090398511296976e-24,3.5110333168826417e-12,4.9425737505800245e-15,4.0882079104492166e-13,5.456572583315007e-06,8.230557311266186e-22,1.1439126883882915e-13,1.8299645115649776e-07,1.5592000434310075e-07,2.2351981605323302e-08,1.2466121886873978e-07,3.447009343116433e-08,1.318236645403878e-06,2.7429609044080763e-10,7.125442759672616e-11,1.8217287183519634e-15,1.4740990245834018e-15,1.0771086608885688e-16,3.3917327806670793e-13,6.71593674456355e-19,5.713693811417507e-12,4.530460016554667e-15,2.0412267185938386e-23,1.7604336741085953e-15
1.3204955911638601e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128893297130007,0.11866814969136182,0.022821489173638906,4.839250009309129e-20,3.3505240162081974e-14,4.588449228622822e-08,1.5554138754489866e-18,8.374722018699481e-15,1.9934919780826862e-13,1.223698863366528e-07,3.80734668699317e-31,1.1988404050458417e-07,1.024225627623723e-20,9.342097660206068e-17,4.521204574434962e-19,1.034313607376643e-24,3.580234465736179e-12,4.97848456296932e-15,4.1292940130221336e-13,5.4985324208368595e-06,8.52980282073618e-22,1.169415735855418e-13,1.8353419661213584e-07,1.5696160773377048e-07,2.2357479571927035e-08,1.2469102576066293e-07,3.4482230193362347e-08,1.3288911316567447e-06,2.7855269835932243e-10,7.211147681383953e-11,1.854209048326922e-15,1.4976227086265144e-15,1.0908997313290482e-16,3.4769636981247477e-13,6.898219775553918e-19,5.7699403287099246e-12,4.589402721429242e-15,2.0746947346994993e-23,1.78281345747212e-15
1.3292622833918086e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288927545760074,0.11866813763308945,0.02282148865236269,5.013973618225739e-20,3.441150956898798e-14,4.6245527456254106e-08,1.5991969317388471e-18,8.445714939127267e-15,2.021492533184628e-13,1.2318836700384292e-07,3.9214730479278355e-31,1.2070729519712837e-07,1.0404372678955969e-20,9.52915187329343e-17,4.6314773346216e-19,1.0599948177611243e-24,3.650264403526295e-12,5.0143212832901215e-15,4.170456090846584e-13,5.5405013430131545e-06,8.837730529785357e-22,1.1953001770193786e-13,1.8407009670278825e-07,1.580032065699135e-07,2.2362850297925815e-08,1.2472015959007414e-07,3.449417792586425e-08,1.3395484399215501e-06,2.8284306994303326e-10,7.297173837940343e-11,1.887013199665043e-15,1.5212938239270677e-15,1.1047459344835744e-16,3.5636009958120393e-13,7.083681733360178e-19,5.8262096332978375e-12,4.648583623016456e-15,2.1083827210936045e-23,1.805296491352552e-15
1.338028975619757e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128892211933158,0.1186681255748209,0.022821488131086608,5.1937318887946435e-20,3.533529616548608e-14,4.660669537842315e-08,1.6439062451610775e-18,8.516742180001443e-15,2.0496857556898363e-13,1.2400685604494133e-07,4.038171710779344e-31,1.2153092768396715e-07,1.0567808806513535e-20,9.718472457614403e-17,4.743477604285405e-19,1.0860860319913682e-24,3.721126215457893e-12,5.050083956408828e-15,4.211693039162125e-13,5.5824791299478836e-06,9.154529207223216e-22,1.2215689229152052e-13,1.84604192545958e-07,1.590448008737244e-07,2.2368096828599022e-08,1.2474863641539126e-07,3.450594174288991e-08,1.3502085051042622e-06,2.871672059179382e-10,7.383518550964559e-11,1.920141671560067e-15,1.5451112018373185e-15,1.1186467924645117e-16,3.6516544583271476e-13,7.272342897715412e-19,5.882500756504455e-12,4.708000531540752e-15,2.1422890821025597e-23,1.827882087899178e-15
1.3467956678477056e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128891669203605,0.11866811351655619,0.022821487609810672,5.378633552711291e-20,3.6276799326003414e-14,4.696799445801427e-08,1.6895549745010308e-18,8.587803021454133e-15,2.0780715822006248e-13,1.2482535322575018e-07,4.1574814581108724e-31,1.2235493804129878e-07,1.0732564483759084e-20,9.910067633683026e-17,4.857215800275734e-19,1.1125897785756546e-24,3.792822960989227e-12,5.085772638966379e-15,4.2530037691782974e-13,5.624465566967608e-06,9.480390364419618e-22,1.24822488520855e-13,1.8513652429871701e-07,1.6008639066717808e-07,2.2373222132478487e-08,1.247764718920901e-07,3.451752662864481e-08,1.3608712636751878e-06,2.9152510688864135e-10,7.470179167429986e-11,1.953594955585536e-15,1.5690736798798015e-15,1.1326018330958606e-16,3.7411338001522467e-13,7.464223304104881e-19,5.9388127623832134e-12,4.767651282247758e-15,2.176412233176439e-23,1.8505695627200367e-15
1.355562360075654e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288911263894396,0.11866810145829529,0.02282148708853488,5.568788911397072e-20,3.723621896362001e-14,4.732942314719811e-08,1.7361563741186035e-18,8.658896760701891e-15,2.1066499499445727e-13,1.2564385831765686e-07,4.279441362308701e-31,1.2317932634335784e-07,1.089863952137924e-20,1.010394554864704e-16,4.97270225244197e-19,1.1395085649537315e-24,3.865357674075762e-12,5.121387398994467e-15,4.2943872078456194e-13,5.666460444490613e-06,9.815508275445616e-22,1.2752709761867167e-13,1.8566713118109502e-07,1.6112797597203037e-07,2.237822910342149e-08,1.2480368128349692e-07,3.45289374408918e-08,1.3715366536292949e-06,2.959167733445782e-10,7.557153059449192e-11,1.987373535827722e-15,1.5931801019238763e-15,1.1466105898505006e-16,3.8320486656167704e-13,7.659342745618631e-19,5.995144746721095e-12,4.8275337351417e-15,2.2107506011350416e-23,1.8733582348954732e-15
1.3643290523036026e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288905834927075,0.1186680894000382,0.022821486567259228,5.764309847470492e-20,3.8213755523279877e-14,4.7690979943856724e-08,1.7837237939685226e-18,8.730022711632156e-15,2.1354207967778604e-13,1.2646237109749387e-07,4.4040907853668725e-31,1.2400409266246134e-07,1.1066033716246028e-20,1.0300114277125389e-16,5.089947204121273e-19,1.1668448776312017e-24,3.938733363411973e-12,5.156928315542168e-15,4.335842297629816e-13,5.708463557899549e-06,1.0160079997216478e-21,1.3027101087499406e-13,1.861960514988786e-07,1.6216955680982078e-07,2.238312056262055e-08,1.2483027947125842e-07,3.4540178914409754e-08,1.3822046144476153e-06,3.003422056660159e-10,7.644437624061973e-11,2.0214778890160193e-15,1.6174293183524966e-15,1.1606726017871925e-16,3.924408628878919e-13,7.857720774862124e-19,6.0514958360701624e-12,4.887645774721216e-15,2.2453026243976576e-23,1.8962474269906543e-15
1.373095744531551e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288900405154033,0.11866807734178493,0.022821486045983712,5.965309836219988e-20,3.920960997509672e-14,4.805266339043487e-08,1.8322706796203718e-18,8.801180204400164e-15,2.164384061188113e-13,1.272808913474029e-07,4.53146937867064e-31,1.2482923706905444e-07,1.1234746851756405e-20,1.0498581822035766e-16,5.208960812638145e-19,1.1946011823166764e-24,4.0129530126711035e-12,5.192395478312686e-15,4.37736799628922e-13,5.750474707417471e-06,1.0514305389636886e-21,1.3305451964029227e-13,1.8672332266583365e-07,1.6321113320187392e-07,2.238789926055237e-08,1.2485628096549935e-07,3.4551255664343605e-08,1.392875087059704e-06,3.048014041298361e-10,7.732030283022993e-11,2.0559084846508464e-15,1.6418201862195079e-15,1.174787413487463e-16,4.0182231939248626e-13,8.059376705921186e-19,6.1078651868065685e-12,4.947985309713933e-15,2.2800667531971158e-23,1.9192364650670996e-15
1.3818624367594996e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128889497459476,0.11866806528353548,0.022821485524708342,6.171903957078379e-20,4.0223983807753064e-14,4.8414472072822186e-08,1.8818105722783556e-18,8.872368585035898e-15,2.193539682296758e-13,1.2809941885470222e-07,4.661617082778729e-31,1.2565475963175452e-07,1.140477869816358e-20,1.069935611541227e-16,5.3297531498151065e-19,1.2227799240615256e-24,4.088019580742865e-12,5.22778898730995e-15,4.4189632766553375e-13,5.79249369798717e-06,1.087838713574836e-21,1.3587791532465956e-13,1.872489812253682e-07,1.6425270516930158e-07,2.239256787886817e-08,1.2488169991468111e-07,3.456217218945031e-08,1.4035480138071174e-06,3.0929436891510424e-10,7.819928482589157e-11,2.0906657851291e-15,1.6663515693977572e-15,1.1889545749924319e-16,4.11350179458509e-13,8.2643296163775625e-19,6.164251984216275e-12,5.008550272810062e-15,2.3150414497786567e-23,1.942324678693242e-15
1.390629128987448e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288889543268276,0.11866805322528984,0.022821485003433114,6.384208905098928e-20,4.1257079021991253e-14,4.877640461926519e-08,1.9323571088008096e-18,8.943587215060949e-15,2.2228875998609308e-13,1.28917953411758e-07,4.794574127204519e-31,1.2648066041739445e-07,1.157612901290032e-20,1.0902445019213199e-16,5.452334202493859e-19,1.2513835274020305e-24,4.163936001969087e-12,5.263108952494764e-15,4.460627126416507e-13,5.834520339153706e-06,1.1252530761878772e-21,1.3874148939701246e-13,1.8777306287164853e-07,1.6529427273300442e-07,2.239712903222771e-08,1.249065501151708e-07,3.45729328752446e-08,1.414223338407876e-06,3.1382110010843645e-10,7.908129693306849e-11,2.1257502458671986e-15,1.6910223387183249e-15,1.2031736417396009e-16,4.210253794567353e-13,8.472598349371598e-19,6.220655441606816e-12,5.0693386203952815e-15,2.3502251885841996e-23,1.9655114009540433e-15
1.3993958212153966e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128888411119316,0.11866804116704802,0.02282148448215803,6.60234300243302e-20,4.230909812419526e-14,4.9138459699308215e-08,1.983924021719474e-18,9.014835471114894e-15,2.2524277542749308e-13,1.2973649481585836e-07,4.930381030196128e-31,1.273069394910646e-07,1.1748797540894468e-20,1.1107856326118992e-16,5.576713873066252e-19,1.2804143965037747e-24,4.240705186377302e-12,5.298355493450288e-15,4.5023585479046267e-13,5.876554444950029e-06,1.1636944657794015e-21,1.416455333843121e-13,1.8829560247018377e-07,1.66335835913674e-07,2.2401585270078987e-08,1.2493084502053114e-07,3.4583541997048825e-08,1.4249010059218902e-06,3.1838159770916634e-10,7.996631409799075e-11,2.1611623154217828e-15,1.715831372101144e-15,1.2174441744996672e-16,4.3084884875057243e-13,8.684201515708584e-19,6.277074799444378e-12,5.130348332283215e-15,2.385616456422536e-23,1.988795968459699e-15
1.408162513443345e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128887867838756,0.11866802910881001,0.022821483960883085,6.826426209809409e-20,4.338024412006208e-14,4.9500636022762545e-08,2.0365251392585127e-18,9.086112744591024e-15,2.2821600865712656e-13,1.305550428690917e-07,5.069078598515516e-31,1.281335969161539e-07,1.1922784014876838e-20,1.1315597760320449e-16,5.702901980014456e-19,1.3098749153081034e-24,4.318330019912286e-12,5.333528739056555e-15,4.544156557884885e-13,5.918595833785631e-06,1.2031840096851784e-21,1.4459033887080762e-13,1.888166340778922e-07,1.673773947317946e-07,2.240593907838556e-08,1.249545977505418e-07,3.459400372295018e-08,1.4355809627173122e-06,3.2297586163431954e-10,8.085431150552684e-11,2.1969024356080787e-15,1.7407775546772958e-15,1.231765739313453e-16,4.408215097025227e-13,8.8991574960055e-19,6.333509324515542e-12,5.1915774114476926e-15,2.4212137526259716e-23,2.0121777213534616e-15
1.4169292056712935e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288873244869173,0.11866801705057582,0.022821483439608284,7.056580138015084e-20,4.4470720508361104e-14,4.9862932338702746e-08,2.090174385353313e-18,9.157418441281153e-15,2.3120845384212843e-13,1.313735973782272e-07,5.210707927216614e-31,1.2896063275438983e-07,1.2098088155681714e-20,1.1525676978297185e-16,5.830908258459732e-19,1.3397674476804875e-24,4.396813364665533e-12,5.368628827173815e-15,4.586020187348487e-13,5.9606443283380975e-06,1.243743125615744e-21,1.4757619749729962e-13,1.8933619096266281e-07,1.6841894920764507e-07,2.2410192881303512e-08,1.249778210999605e-07,3.460432211666907e-08,1.4462631564377873e-06,3.276038917234036e-10,8.174526457705739e-11,2.2329710416160114e-15,1.765859778903257e-15,1.2461379074289556e-16,4.509442776821545e-13,9.117484442874928e-19,6.3899583091130094e-12,5.2530238837550824e-15,2.4570155891939188e-23,2.035656003318595e-15
1.425695897899242e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288867810655305,0.11866800499234545,0.022821482918333625,7.292928059377666e-20,4.5580731274780626e-14,5.0225347434489543e-08,2.144885779669051e-18,9.228751981029236e-15,2.342201052135436e-13,1.3219215815459917e-07,5.355310399422565e-31,1.2978804706587744e-07,1.2274709672540082e-20,1.173810156958645e-16,5.960742360719185e-19,1.3700943375606446e-24,4.47615805910268e-12,5.40365590433446e-15,4.627948481308303e-13,6.002699755447538e-06,1.2853935236721887e-21,1.5060340096042336e-13,1.8985430562242537e-07,1.6946049936130065e-07,2.241434904280957e-08,1.2500052754703365e-07,3.461450114034176e-08,1.4569475359705803e-06,3.3226568774301657e-10,8.263914896835126e-11,2.269368562124071e-15,1.791076944667358e-15,1.2605602552385652e-16,4.612180610755336e-13,9.339200283143065e-19,6.446421070244696e-12,5.314685797696856e-15,2.4930204909239374e-23,2.0592301615844974e-15
1.4344625901271905e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288862375762847,0.11866799293411887,0.02282148239705911,7.535594919249394e-20,4.671048088586011e-14,5.058788013481851e-08,2.2006734376190317e-18,9.300112797393634e-15,2.3725095706631556e-13,1.3301072501399408e-07,5.502927686102078e-31,1.3061583990913752e-07,1.245264826336583e-20,1.1952879057542383e-16,6.092413856870005e-19,1.4008579091142582e-24,4.556366918288889e-12,5.438610125443265e-15,4.66994049859742e-13,6.044761946013731e-06,1.3281572083621577e-21,1.536722410119508e-13,1.9037100980374145e-07,1.705020452126351e-07,2.2418409868282387e-08,1.2502272926176398e-07,3.462454465722073e-08,1.4676340514155509e-06,3.3696124939128107e-10,8.353594056744496e-11,2.3060954194110074e-15,1.816427959388721e-15,1.2750323642165158e-16,4.716437612960655e-13,9.564322720098849e-19,6.502896948865548e-12,5.3765612241226444e-15,2.5292269955307243e-23,2.0828995469320155e-15
1.443229282355139e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288856940208307,0.11866798087589611,0.022821481875784734,7.784707347492628e-20,4.786017428300686e-14,5.095052930079362e-08,2.257551570382821e-18,9.371500337317714e-15,2.403010037592396e-13,1.3382929777654063e-07,5.653601745844977e-31,1.314440113411436e-07,1.2631903615035069e-20,1.2170016900085706e-16,6.22593223532057e-19,1.43206046688616e-24,4.637442734112167e-12,5.473491653485793e-15,4.711995311670544e-13,6.0868307348959895e-06,1.3720564806160465e-21,1.5678300945811142e-13,1.9088633451992875e-07,1.7154358678132217e-07,2.242237760603828e-08,1.2504443811394427e-07,3.4634456434295356e-08,1.478322654054949e-06,3.416905763021108e-10,8.443561549252627e-11,2.3431520294653687e-15,1.8419117381089336e-15,1.2895538208566025e-16,4.822222727967034e-13,9.792869235771317e-19,6.5593853091314836e-12,5.438648255973943e-15,2.5656336537535012e-23,2.1066635136979673e-15
1.4519959745830875e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288851504007784,0.11866796881767717,0.022821481354510502,8.040393669966927e-20,4.903001687659606e-14,5.1313293829025095e-08,2.315534484924157e-18,9.442914060808648e-15,2.433702397148843e-13,1.3464787626660304e-07,5.807374824636979e-31,1.3227256141735815e-07,1.2812475403658745e-20,1.2389522490443963e-16,6.361306903387953e-19,1.4637042959548328e-24,4.719388275504653e-12,5.50830065924467e-15,4.754112006408226e-13,6.1289059608156134e-06,1.4171139398034003e-21,1.5993599815892987e-13,1.9140031006873158e-07,1.7258512408683793e-07,2.2426254448823307e-08,1.250656656809647e-07,3.464424014483596e-08,1.489013296324011e-06,3.4645366804931284e-10,8.53381500898229e-11,2.38053880209295e-15,1.867527203576702e-15,1.3041242166101777e-16,4.92954483083474e-13,1.002485709323244e-18,6.61588553767486e-12,5.500945008018662e-15,2.6022390294522576e-23,2.1305214197789086e-15
1.460762666811036e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288846067177004,0.11866795675946203,0.022821480833236412,8.302783920017603e-20,5.0220214540152915e-14,5.1676172650750916e-08,2.3746365840086612e-18,9.514353440624158e-15,2.46458659419479e-13,1.3546646031267626e-07,5.964289455633728e-31,1.3310149019176818e-07,1.2994363294848681e-20,1.2611403157882418e-16,6.498547187881283e-19,1.4957916620881017e-24,4.8022062886618736e-12,5.543037321023582e-15,4.796289681923855e-13,6.170987466260872e-06,1.4633524857495086e-21,1.6313149902758105e-13,1.9191296604954787e-07,1.7362665714846203e-07,2.2430042535262807e-08,1.2508642325540017e-07,3.4653899370864096e-08,1.499705931782331e-06,3.51250524150532e-10,8.6243520931497e-11,2.41825614102217e-15,1.8932732863257343e-15,1.3187431478244848e-16,5.038412727302802e-13,1.0260303338922747e-18,6.67239704290089e-12,5.563449616586678e-15,2.6390416996933126e-23,2.154472626634147e-15
1.4695293590389844e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128884062973134,0.11866794470125071,0.022821480311962464,8.572009849965827e-20,5.143097360461576e-14,5.203916473098119e-08,2.4348723662213435e-18,9.585817961966982e-15,2.495662574227732e-13,1.362850497472845e-07,6.124388458934148e-31,1.3393079771691912e-07,1.3177566943977289e-20,1.2835666168425648e-16,6.637662335690483e-19,1.5283248118998894e-24,4.885899497259957e-12,5.5777018243787424e-15,4.838527450373394e-13,6.213075097394463e-06,1.510795320752202e-21,1.6636980402976163e-13,1.9242433138022564e-07,1.7466818598528026e-07,2.2433743951270097e-08,1.2510672185238675e-07,3.4663437605551267e-08,1.5104005150859828e-06,3.5608114407104325e-10,8.715170481354585e-11,2.456304444007434e-15,1.9191489247460975e-15,1.3334102156813594e-16,5.148835153949319e-13,1.0499224804997192e-18,6.728919254304448e-12,5.6261602393065635e-15,2.676040254824622e-23,2.1785164992880554e-15
1.4782960512669327e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128883519168581,0.11866793264304318,0.022821479790688666,8.84820494260022e-20,5.26625008526789e-14,5.240226906766473e-08,2.4962564259839138e-18,9.657307122186925e-15,2.5269302833786596e-13,1.3710364440688275e-07,6.28771494135314e-31,1.3476048404394902e-07,1.3362085996430996e-20,1.306231872556986e-16,6.778661514379924e-19,1.5613059730079055e-24,4.9704706026708235e-12,5.6122943618576826e-15,4.880824436767828e-13,6.255168703963346e-06,1.559465951598833e-21,1.6965120518307659e-13,1.9293443431343868e-07,1.7570971061618575e-07,2.243736073141549e-08,1.251265722167918e-07,3.467285825554883e-08,1.5210970019603742e-06,3.609455272273951e-10,8.80626787537103e-11,2.4946841029305163e-15,1.945153065149273e-15,1.3481250261363128e-16,5.260820778363666e-13,1.0741638111688755e-18,6.785451621806703e-12,5.689075054843616e-15,2.7132332985412335e-23,2.2026524063316725e-15
1.487062743494881e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41288829753055073,0.11866792058483948,0.022821479269415006,9.131504422669937e-20,5.391500351321407e-14,5.276548469087747e-08,2.5588034535718942e-18,9.728820430490232e-15,2.5583896684100867e-13,1.3792224413175978e-07,6.454312296193662e-31,1.35590549222621e-07,1.3547920087857664e-20,1.3291367970986182e-16,6.921553812786526e-19,1.5947373541921644e-24,5.055922284175362e-12,5.646815132745115e-15,4.92317977878826e-13,6.297268139210927e-06,1.6093881915834611e-21,1.7297599455644177e-13,1.9344330245265367e-07,1.7675123105988132e-07,2.2440894860256996e-08,1.251459848301859e-07,3.46821646432514e-08,1.5317953491738157e-06,3.6584367299091135e-10,8.897641998939043e-11,2.5333955038999995e-15,1.9712846618271303e-15,1.3628871898580384e-16,5.37437819933016e-13,1.0987559669687468e-18,6.841993615111063e-12,5.75219226263935e-15,2.7506194479413163e-23,2.2268797199236415e-15
1.4958294357228294e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128882431385344,0.11866790852663955,0.02282147874814149,9.422045268379237e-20,5.51886892557693e-14,5.312881066203166e-08,2.6225282351315533e-18,9.800357407656152e-15,2.5900406767138166e-13,1.3874084876594475e-07,6.624224203018225e-31,1.3642099330135516e-07,1.373506884440803e-20,1.352282098521479e-16,7.066348241621868e-19,1.628621145554207e-24,5.142257199174603e-12,5.681264342815735e-15,4.965592626603641e-13,6.3393732597914705e-06,1.6605861625242189e-21,1.7634446426949981e-13,1.9395096276769786e-07,1.7779274733488087e-07,2.244434827363397e-08,1.251649699176222e-07,3.469136000899576e-08,1.5424955145117719e-06,3.707755806910539e-10,8.989290597557016e-11,2.5724390273488146e-15,1.9975426771050757e-15,1.3776963221683543e-16,5.489515947022768e-13,1.123700568253251e-18,6.898544723077883e-12,5.815510082652556e-15,2.7881973335731586e-23,2.251197815790488e-15
